"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2945","US-13001","13","1","18561","247","99","15866.6","533.38","689.62","128","819","10","17"
"Atkinson","1253","US-13003","13","3","8330","184","32","15042.02","384.15","660.26","55","423","7","18"
"Bacon","2066","US-13005","13","5","11404","168","53","18116.45","464.75","631.36","72","733","12","14"
"Baker","259","US-13007","13","7","3116","44","13","8311.94","417.2","385.11","12","160","1","3"
"Baldwin","6115","US-13009","13","9","44428","406","176","13763.84","396.15","1681.37","747","1744","28","17"
"Banks","2794","US-13011","13","11","19982","299","67","13982.58","335.3","1251.13","250","399","6","4"
"Barrow","16254","US-13013","13","13","86383","915","200","18816.2","231.53","2719.29","2349","2051","8","5"
"Bartow","18468","US-13015","13","15","110771","1114","335","16672.23","302.43","1902.12","2107","6140","47","91"
"Ben Hill","1951","US-13017","13","17","16645","182","72","11721.24","432.56","420.55","70","1498","40","62"
"Berrien","1628","US-13019","13","19","19276","99","51","8445.74","264.58","306.08","59","2194","21","35"
"Bibb","24165","US-13021","13","21","152150","2473","602","15882.35","395.66","2053.24","3124","6704","72","71"
"Bleckley","1196","US-13023","13","23","12838","65","41","9316.09","319.36","638.73","82","1462","45","65"
"Brantley","2003","US-13025","13","25","19202","168","77","10431.21","401","453.08","87","1283","14","31"
"Brooks","1507","US-13027","13","27","15727","136","57","9582.25","362.43","559.55","88","1208","19","25"
"Bryan","5170","US-13029","13","29","39137","343","65","13210.01","166.08","1068.04","418","1799","12","16"
"Bulloch","8745","US-13031","13","31","79467","327","100","11004.57","125.84","822.98","654","3806","128","195"
"Burke","2490","US-13033","13","33","22342","203","49","11144.93","219.32","653.48","146","1706","39","29"
"Butts","4084","US-13035","13","35","25174","222","114","16223.09","452.85","2057.68","518","1561","11","15"
"Calhoun","645","US-13037","13","37","6317","92","21","10210.54","332.44","459.08","29","266","1","3"
"Camden","6716","US-13039","13","39","53924","226","82","12454.57","152.07","982.86","530","2073","17","35"
"Candler","1170","US-13043","13","43","10837","89","51","10796.35","470.61","442.93","48","510","40","37"
"Carroll","12285","US-13045","13","45","120119","408","163","10227.36","135.7","1283.73","1542","7863","213","291"
"Catoosa","9713","US-13047","13","47","68771","344","99","14123.69","143.96","1193.82","821","1373","26","35"
"Charlton","1825","US-13049","13","49","13251","111","44","13772.55","332.05","566","75","566","14","19"
"Chatham","40125","US-13051","13","51","292176","2804","687","13733.16","235.13","1999.48","5842","6360","57","56"
"Chattahoochee","5585","US-13053","13","53","10749","44","16","51958.32","148.85","753.56","81","797","5","4"
"Chattooga","4147","US-13055","13","55","24766","278","98","16744.73","395.7","1296.13","321","1078","15","19"
"Cherokee","38316","US-13057","13","57","266617","2154","468","14371.18","175.53","1752.33","4672","14562","30","47"
"Clarke","21486","US-13059","13","59","129779","936","181","16555.84","139.47","2248.44","2918","3025","8","5"
"Clay","266","US-13061","13","61","2855","14","4","9316.99","140.11","1015.76","29","125","0","4"
"Clayton","46829","US-13063","13","63","304838","2708","753","15361.93","247.02","2482.63","7568","5595","51","18"
"Clinch","1107","US-13065","13","65","6656","88","34","16631.61","510.82","1231.97","82","514","2","10"
"Cobb","111990","US-13067","13","67","790588","4465","1361","14165.41","172.15","2120.19","16762","30801","119","246"
"Coffee","6859","US-13069","13","69","43042","927","198","15935.6","460.02","1101.25","474","1685","51","97"
"Colquitt","6303","US-13071","13","71","45393","366","137","13885.4","301.81","1460.58","663","2267","68","32"
"Columbia","16433","US-13073","13","73","158631","726","263","10359.26","165.79","767.19","1217","12040","62","92"
"Cook","1762","US-13075","13","75","17437","133","53","10104.95","303.95","430.12","75","2201","12","22"
"Coweta","17724","US-13077","13","77","152001","1109","361","11660.45","237.5","2061.83","3134","9799","44","45"
"Crawford","949","US-13079","13","79","12228","112","40","7760.88","327.12","825.97","101","406","7","4"
"Crisp","2062","US-13081","13","81","22289","192","66","9251.2","296.11","834.49","186","1601","55","90"
"Dade","2055","US-13083","13","83","16162","83","20","12715.01","123.75","662.05","107","418","3","5"
"Dawson","5141","US-13085","13","85","27021","362","80","19025.94","296.07","2505.46","677","599","2","3"
"DeKalb","104236","US-13089","13","89","793154","7140","1278","13141.96","161.13","1925.98","15276","15233","139","65"
"Decatur","3780","US-13087","13","87","26322","233","80","14360.61","303.93","896.59","236","1474","31","68"
"Dodge","1670","US-13091","13","91","20385","126","64","8192.3","313.96","603.38","123","2380","72","82"
"Dooly","1233","US-13093","13","93","13400","106","38","9201.49","283.58","1029.85","138","681","24","28"
"Dougherty","10541","US-13095","13","95","89905","1409","395","11724.6","439.35","1402.59","1261","3726","38","21"
"Douglas","24335","US-13097","13","97","151906","1186","260","16019.78","171.16","3085.46","4687","5730","59","120"
"Early","1653","US-13099","13","99","10146","107","53","16292.13","522.37","916.62","93","436","5","18"
"Echols","422","US-13101","13","101","3969","15","5","10632.4","125.98","176.37","7","333","6","9"
"Effingham","7923","US-13103","13","103","64026","527","153","12374.66","238.97","1155.78","740","2027","22","22"
