"age group","county name","cases","deaths","confirmed_case_hospitalization"
"10-17 years","Barrow","1578","1","13"
"18-29 years","Barrow","3252","1","62"
"30-39 years","Barrow","2859","3","84"
"40-49 years","Barrow","2748","13","120"
"50-59 years","Barrow","2268","19","173"
"60-69 years","Barrow","1468","48","194"
"70-79 years","Barrow","805","53","138"
"80 & Older years","Barrow","352","62","116"
"<1 years","Barrow","117","0","10"
"Unknown years","Barrow","12","0","2"
"01-04 years","Bartow","331","0","12"
"05-09 years","Bartow","498","0","4"
"10-17 years","Bartow","1691","0","16"
"18-29 years","Bartow","3635","0","39"
"30-39 years","Bartow","2912","6","66"
"40-49 years","Bartow","2852","8","122"
"50-59 years","Bartow","2863","35","219"
"60-69 years","Bartow","1809","80","223"
"70-79 years","Bartow","1160","109","249"
"80 & Older years","Bartow","538","97","153"
"<1 years","Bartow","133","0","8"
"Unknown years","Bartow","46","0","3"
"01-04 years","Ben Hill","39","0","1"
"05-09 years","Ben Hill","34","0","0"
"10-17 years","Ben Hill","151","0","0"
"18-29 years","Ben Hill","386","0","5"
"30-39 years","Ben Hill","291","3","13"
"40-49 years","Ben Hill","268","2","14"
"50-59 years","Ben Hill","286","8","34"
"60-69 years","Ben Hill","245","17","36"
"70-79 years","Ben Hill","162","22","56"
"80 & Older years","Ben Hill","77","20","21"
"<1 years","Ben Hill","12","0","2"
"01-04 years","Berrien","43","0","1"
"05-09 years","Berrien","45","0","0"
"10-17 years","Berrien","152","0","1"
"18-29 years","Berrien","303","0","0"
"30-39 years","Berrien","269","0","4"
"40-49 years","Berrien","208","1","7"
"50-59 years","Berrien","230","6","22"
"60-69 years","Berrien","179","11","27"
"70-79 years","Berrien","126","18","22"
"80 & Older years","Berrien","61","15","15"
"<1 years","Berrien","11","0","0"
"Unknown years","Berrien","1","0","0"
"01-04 years","Bibb","382","0","6"
"05-09 years","Bibb","662","0","3"
"10-17 years","Bibb","1838","0","14"
"18-29 years","Bibb","5587","4","137"
"30-39 years","Bibb","4133","11","188"
"40-49 years","Bibb","3668","28","312"
"50-59 years","Bibb","3258","61","418"
"60-69 years","Bibb","2417","136","551"
"70-79 years","Bibb","1334","167","463"
"80 & Older years","Bibb","764","195","372"
"<1 years","Bibb","110","0","8"
"Unknown years","Bibb","12","0","1"
"01-04 years","Bleckley","15","0","0"
"05-09 years","Bleckley","40","0","0"
"10-17 years","Bleckley","128","0","0"
"18-29 years","Bleckley","283","0","6"
"30-39 years","Bleckley","164","1","5"
"40-49 years","Bleckley","150","1","2"
"50-59 years","Bleckley","153","4","9"
"60-69 years","Bleckley","112","9","15"
"70-79 years","Bleckley","78","8","14"
"80 & Older years","Bleckley","64","18","14"
"<1 years","Bleckley","9","0","0"
"01-04 years","Brantley","36","0","0"
"05-09 years","Brantley","67","0","0"
"10-17 years","Brantley","214","0","1"
"18-29 years","Brantley","377","0","5"
"30-39 years","Brantley","291","3","8"
"40-49 years","Brantley","273","5","20"
"50-59 years","Brantley","313","17","34"
"60-69 years","Brantley","216","15","37"
"70-79 years","Brantley","146","24","45"
"80 & Older years","Brantley","63","13","18"
"<1 years","Brantley","5","0","0"
"Unknown years","Brantley","2","0","0"
"01-04 years","Brooks","32","0","1"
"05-09 years","Brooks","54","0","0"
"10-17 years","Brooks","129","0","0"
"18-29 years","Brooks","276","0","4"
"30-39 years","Brooks","211","1","10"
"40-49 years","Brooks","208","2","15"
"50-59 years","Brooks","238","6","30"
"60-69 years","Brooks","145","12","28"
"70-79 years","Brooks","124","17","26"
"80 & Older years","Brooks","78","19","22"
"<1 years","Brooks","12","0","0"
"01-04 years","Bryan","135","0","0"
"05-09 years","Bryan","235","0","2"
"10-17 years","Bryan","632","0","4"
"18-29 years","Bryan","1002","1","20"
"30-39 years","Bryan","898","4","29"
"40-49 years","Bryan","881","5","51"
"50-59 years","Bryan","610","8","54"
"60-69 years","Bryan","394","18","61"
"70-79 years","Bryan","233","19","87"
"80 & Older years","Bryan","86","10","31"
"<1 years","Bryan","54","0","4"
"Unknown years","Bryan","10","0","0"
"01-04 years","Bulloch","173","0","1"
"05-09 years","Bulloch","329","0","1"
"10-17 years","Bulloch","909","0","3"
"18-29 years","Bulloch","3312","1","15"
"30-39 years","Bulloch","1208","5","31"
"40-49 years","Bulloch","947","7","37"
"50-59 years","Bulloch","819","18","61"
"60-69 years","Bulloch","566","24","71"
"70-79 years","Bulloch","274","26","60"
"80 & Older years","Bulloch","135","19","43"
"<1 years","Bulloch","70","0","4"
"Unknown years","Bulloch","3","0","0"
"01-04 years","Burke","37","0","0"
"05-09 years","Burke","77","0","0"
"10-17 years","Burke","203","0","1"
"18-29 years","Burke","504","2","13"
"30-39 years","Burke","403","1","18"
"40-49 years","Burke","407","4","23"
"50-59 years","Burke","361","6","38"
"60-69 years","Burke","284","8","49"
"70-79 years","Burke","144","16","42"
"80 & Older years","Burke","51","12","19"
"<1 years","Burke","17","0","0"
"Unknown years","Burke","2","0","0"
"01-04 years","Butts","64","0","3"
"05-09 years","Butts","91","0","0"
"10-17 years","Butts","303","0","5"
"18-29 years","Butts","778","0","10"
"30-39 years","Butts","700","0","11"
"40-49 years","Butts","630","5","26"
"50-59 years","Butts","632","17","51"
"60-69 years","Butts","419","19","50"
"70-79 years","Butts","276","34","47"
"80 & Older years","Butts","161","39","16"
"<1 years","Butts","30","0","3"
"01-04 years","Calhoun","16","0","0"
"05-09 years","Calhoun","13","0","0"
"10-17 years","Calhoun","62","0","1"
"18-29 years","Calhoun","104","0","6"
"30-39 years","Calhoun","86","3","7"
"40-49 years","Calhoun","103","1","11"
"50-59 years","Calhoun","105","4","21"
"60-69 years","Calhoun","93","4","25"
"70-79 years","Calhoun","34","7","11"
"80 & Older years","Calhoun","23","2","10"
"<1 years","Calhoun","5","0","0"
"Unknown years","Calhoun","1","0","0"
"01-04 years","Camden","151","0","0"
"05-09 years","Camden","270","0","2"
"10-17 years","Camden","682","0","1"
"18-29 years","Camden","1512","0","11"
"30-39 years","Camden","1214","3","26"
"40-49 years","Camden","853","10","30"
"50-59 years","Camden","894","12","38"
"60-69 years","Camden","614","22","52"
"70-79 years","Camden","343","13","35"
"80 & Older years","Camden","137","22","29"
"<1 years","Camden","29","0","2"
"Unknown years","Camden","17","0","0"
"01-04 years","Candler","16","0","0"
"05-09 years","Candler","41","0","0"
"10-17 years","Candler","110","0","0"
"18-29 years","Candler","202","0","1"
"30-39 years","Candler","162","0","6"
"40-49 years","Candler","175","5","4"
"50-59 years","Candler","189","13","20"
"60-69 years","Candler","136","10","20"
"70-79 years","Candler","96","15","23"
"80 & Older years","Candler","35","8","15"
"<1 years","Candler","8","0","0"
"01-04 years","Carroll","208","0","3"
"05-09 years","Carroll","352","0","3"
"10-17 years","Carroll","1198","0","6"
"18-29 years","Carroll","2867","1","20"
"30-39 years","Carroll","1970","4","27"
"40-49 years","Carroll","1793","10","47"
"50-59 years","Carroll","1697","17","66"
"60-69 years","Carroll","1146","33","101"
"70-79 years","Carroll","629","40","78"
"80 & Older years","Carroll","339","58","54"
"<1 years","Carroll","70","0","2"
"Unknown years","Carroll","16","0","1"
"01-04 years","Catoosa","200","0","1"
"05-09 years","Catoosa","342","0","2"
"10-17 years","Catoosa","990","0","2"
"18-29 years","Catoosa","1843","1","13"
"30-39 years","Catoosa","1473","2","15"
"40-49 years","Catoosa","1533","3","34"
"50-59 years","Catoosa","1366","11","57"
"60-69 years","Catoosa","933","14","77"
"70-79 years","Catoosa","549","26","79"
"80 & Older years","Catoosa","369","42","61"
"<1 years","Catoosa","74","0","1"
"Unknown years","Catoosa","41","0","2"
"01-04 years","Charlton","23","0","0"
"05-09 years","Charlton","50","0","0"
"10-17 years","Charlton","106","0","0"
"18-29 years","Charlton","432","1","3"
"30-39 years","Charlton","359","2","6"
"40-49 years","Charlton","290","3","14"
"50-59 years","Charlton","218","5","13"
"60-69 years","Charlton","200","12","32"
"70-79 years","Charlton","97","11","25"
"80 & Older years","Charlton","40","10","18"
"<1 years","Charlton","9","0","0"
"Unknown years","Charlton","1","0","0"
"01-04 years","Chatham","1196","0","8"
"05-09 years","Chatham","1807","1","5"
"10-17 years","Chatham","3803","0","33"
"18-29 years","Chatham","9769","6","169"
"30-39 years","Chatham","7240","24","259"
"40-49 years","Chatham","5312","43","326"
"50-59 years","Chatham","4435","86","453"
"60-69 years","Chatham","3350","144","580"
"70-79 years","Chatham","1728","173","523"
"80 & Older years","Chatham","986","210","429"
"<1 years","Chatham","440","0","17"
"Unknown years","Chatham","59","0","2"
"01-04 years","Chattahoochee","14","0","0"
"05-09 years","Chattahoochee","32","0","0"
"10-17 years","Chattahoochee","195","0","2"
"18-29 years","Chattahoochee","4668","7","10"
"30-39 years","Chattahoochee","459","2","5"
"40-49 years","Chattahoochee","90","1","1"
"50-59 years","Chattahoochee","60","1","10"
"60-69 years","Chattahoochee","25","1","6"
"70-79 years","Chattahoochee","18","1","5"
"80 & Older years","Chattahoochee","10","3","5"
"<1 years","Chattahoochee","12","0","0"
"Unknown years","Chattahoochee","2","0","0"
"01-04 years","Chattooga","66","0","0"
"05-09 years","Chattooga","122","0","1"
"10-17 years","Chattooga","443","0","3"
"18-29 years","Chattooga","730","0","9"
"30-39 years","Chattooga","622","2","12"
"40-49 years","Chattooga","630","6","32"
"50-59 years","Chattooga","600","13","47"
"60-69 years","Chattooga","451","23","60"
"70-79 years","Chattooga","278","22","69"
"80 & Older years","Chattooga","165","32","41"
"<1 years","Chattooga","30","0","3"
"Unknown years","Chattooga","10","0","1"
"01-04 years","Cherokee","625","0","8"
"05-09 years","Cherokee","1358","0","12"
"10-17 years","Cherokee","4209","0","23"
"18-29 years","Cherokee","7428","2","134"
"30-39 years","Cherokee","5727","8","185"
"40-49 years","Cherokee","6143","13","254"
"50-59 years","Cherokee","5767","44","389"
"60-69 years","Cherokee","3523","84","411"
"70-79 years","Cherokee","2149","127","398"
"80 & Older years","Cherokee","1131","190","331"
"<1 years","Cherokee","200","0","9"
"Unknown years","Cherokee","56","0","0"
"01-04 years","Clarke","407","0","5"
"05-09 years","Clarke","636","0","8"
"10-17 years","Clarke","1373","0","18"
"18-29 years","Clarke","9434","0","112"
"30-39 years","Clarke","2979","3","97"
"40-49 years","Clarke","2294","6","114"
"50-59 years","Clarke","1896","17","145"
"60-69 years","Clarke","1218","35","157"
"70-79 years","Clarke","737","60","168"
"80 & Older years","Clarke","354","60","107"
"<1 years","Clarke","146","0","5"
"Unknown years","Clarke","12","0","0"
"01-04 years","Clay","5","0","0"
"05-09 years","Clay","6","0","0"
"10-17 years","Clay","27","0","0"
"18-29 years","Clay","47","0","0"
"30-39 years","Clay","44","0","2"
"40-49 years","Clay","45","0","2"
"50-59 years","Clay","28","1","3"
"60-69 years","Clay","27","1","2"
"70-79 years","Clay","21","0","1"
"80 & Older years","Clay","14","2","4"
"<1 years","Clay","1","0","0"
"Unknown years","Clay","1","0","0"
"01-04 years","Clayton","1211","0","17"
"05-09 years","Clayton","1998","1","16"
"10-17 years","Clayton","4670","1","70"
"18-29 years","Clayton","9820","9","268"
"30-39 years","Clayton","8939","36","371"
"40-49 years","Clayton","7433","55","401"
"50-59 years","Clayton","6357","112","538"
"60-69 years","Clayton","3813","195","487"
"70-79 years","Clayton","1528","183","321"
"80 & Older years","Clayton","674","161","194"
"<1 years","Clayton","340","0","18"
"Unknown years","Clayton","46","0","7"
"01-04 years","Clinch","26","0","0"
"05-09 years","Clinch","37","0","0"
"10-17 years","Clinch","108","0","0"
"18-29 years","Clinch","206","0","2"
"30-39 years","Clinch","173","1","5"
"40-49 years","Clinch","151","0","4"
"50-59 years","Clinch","148","3","20"
"60-69 years","Clinch","151","12","24"
"70-79 years","Clinch","71","10","23"
"80 & Older years","Clinch","26","8","10"
"<1 years","Clinch","10","0","0"
"01-04 years","Cobb","2112","1","31"
"05-09 years","Cobb","4310","0","30"
"10-17 years","Cobb","10741","0","73"
"18-29 years","Cobb","26052","10","330"
"30-39 years","Cobb","19226","36","387"
"40-49 years","Cobb","17693","61","583"
"50-59 years","Cobb","14961","128","799"
"60-69 years","Cobb","8955","242","795"
"70-79 years","Cobb","4635","369","735"
"80 & Older years","Cobb","2574","514","673"
"<1 years","Cobb","640","0","28"
"Unknown years","Cobb","91","0","1"
"01-04 years","Coffee","151","0","2"
"05-09 years","Coffee","245","0","4"
"10-17 years","Coffee","606","0","6"
"18-29 years","Coffee","1410","1","40"
"30-39 years","Coffee","1109","6","70"
"40-49 years","Coffee","1044","16","140"
"50-59 years","Coffee","968","24","198"
"60-69 years","Coffee","715","51","195"
"70-79 years","Coffee","367","54","161"
"80 & Older years","Coffee","191","46","106"
"<1 years","Coffee","45","0","5"
"Unknown years","Coffee","8","0","0"
"01-04 years","Colquitt","93","0","0"
"05-09 years","Colquitt","232","0","2"
"10-17 years","Colquitt","743","0","12"
"18-29 years","Colquitt","1299","1","34"
"30-39 years","Colquitt","959","3","35"
"40-49 years","Colquitt","929","8","49"
"50-59 years","Colquitt","841","24","53"
"60-69 years","Colquitt","596","32","69"
"70-79 years","Colquitt","372","31","67"
"80 & Older years","Colquitt","197","38","43"
"<1 years","Colquitt","40","0","2"
"Unknown years","Colquitt","2","0","0"
"01-04 years","Columbia","273","1","3"
"05-09 years","Columbia","607","1","6"
"10-17 years","Columbia","1794","0","10"
"18-29 years","Columbia","3292","2","39"
"30-39 years","Columbia","3087","7","55"
"40-49 years","Columbia","2641","16","75"
"50-59 years","Columbia","2132","37","115"
"60-69 years","Columbia","1379","45","131"
"70-79 years","Columbia","720","66","149"
"80 & Older years","Columbia","410","88","138"
"<1 years","Columbia","87","0","5"
"Unknown years","Columbia","11","0","0"
"01-04 years","Cook","38","0","3"
"05-09 years","Cook","64","0","0"
"10-17 years","Cook","168","0","2"
"18-29 years","Cook","333","0","9"
"30-39 years","Cook","272","0","4"
"40-49 years","Cook","268","3","19"
"50-59 years","Cook","230","7","23"
"60-69 years","Cook","170","11","24"
"70-79 years","Cook","121","13","30"
"80 & Older years","Cook","76","19","17"
"<1 years","Cook","21","0","2"
"Unknown years","Cook","1","0","0"
"01-04 years","Coweta","354","0","3"
"05-09 years","Coweta","589","0","3"
"10-17 years","Coweta","1751","0","18"
"18-29 years","Coweta","3396","5","81"
"30-39 years","Coweta","2710","13","132"
"40-49 years","Coweta","2746","28","145"
"50-59 years","Coweta","2903","49","214"
"60-69 years","Coweta","1670","66","185"
"70-79 years","Coweta","1006","98","199"
"80 & Older years","Coweta","491","102","121"
"<1 years","Coweta","97","0","8"
"Unknown years","Coweta","11","0","0"
"01-04 years","Crawford","8","0","0"
"05-09 years","Crawford","11","0","0"
"10-17 years","Crawford","53","0","2"
"18-29 years","Crawford","163","0","4"
"30-39 years","Crawford","156","1","11"
"40-49 years","Crawford","117","3","8"
"50-59 years","Crawford","181","9","25"
"60-69 years","Crawford","151","12","24"
"70-79 years","Crawford","76","12","23"
"80 & Older years","Crawford","32","3","15"
"<1 years","Crawford","1","0","0"
"01-04 years","Crisp","31","0","0"
"05-09 years","Crisp","61","0","0"
"10-17 years","Crisp","214","0","3"
"18-29 years","Crisp","370","0","13"
"30-39 years","Crisp","342","2","20"
"40-49 years","Crisp","292","4","23"
"50-59 years","Crisp","274","4","31"
"60-69 years","Crisp","245","20","49"
"70-79 years","Crisp","126","16","35"
"80 & Older years","Crisp","75","20","18"
"<1 years","Crisp","17","0","0"
"Unknown years","Crisp","15","0","0"
"01-04 years","Dade","42","0","0"
"05-09 years","Dade","87","0","0"
"10-17 years","Dade","220","0","1"
"18-29 years","Dade","411","0","2"
"30-39 years","Dade","276","0","2"
"40-49 years","Dade","308","1","9"
"50-59 years","Dade","263","4","20"
"60-69 years","Dade","216","2","14"
"70-79 years","Dade","139","10","22"
"80 & Older years","Dade","65","3","12"
"<1 years","Dade","13","0","0"
"Unknown years","Dade","15","0","1"
"01-04 years","Dawson","85","0","0"
"05-09 years","Dawson","143","0","0"
"10-17 years","Dawson","410","0","6"
"18-29 years","Dawson","1012","0","20"
"30-39 years","Dawson","831","2","26"
"40-49 years","Dawson","736","1","41"
"50-59 years","Dawson","771","9","60"
"60-69 years","Dawson","590","15","97"
"70-79 years","Dawson","359","29","70"
"80 & Older years","Dawson","143","24","38"
"<1 years","Dawson","29","0","3"
"Unknown years","Dawson","32","0","1"
"01-04 years","DeKalb","2316","0","31"
"05-09 years","DeKalb","3730","0","34"
"10-17 years","DeKalb","8244","0","116"
"18-29 years","DeKalb","23973","16","691"
"30-39 years","DeKalb","21072","29","912"
"40-49 years","DeKalb","15965","62","988"
"50-59 years","DeKalb","13464","158","1261"
"60-69 years","DeKalb","8319","262","1353"
"70-79 years","DeKalb","4046","333","1007"
"80 & Older years","DeKalb","2241","418","702"
"<1 years","DeKalb","642","0","31"
"Unknown years","DeKalb","224","0","14"
"01-04 years","Decatur","161","0","2"
"05-09 years","Decatur","169","0","0"
"10-17 years","Decatur","399","0","1"
"18-29 years","Decatur","762","1","19"
"30-39 years","Decatur","557","1","11"
"40-49 years","Decatur","542","3","32"
"50-59 years","Decatur","461","10","45"
"60-69 years","Decatur","349","18","56"
"70-79 years","Decatur","205","24","41"
"80 & Older years","Decatur","122","23","26"
"<1 years","Decatur","48","0","0"
"Unknown years","Decatur","5","0","0"
"01-04 years","Dodge","26","0","0"
"05-09 years","Dodge","43","0","0"
"10-17 years","Dodge","180","1","2"
"18-29 years","Dodge","345","0","7"
"30-39 years","Dodge","230","2","10"
"40-49 years","Dodge","251","3","13"
"50-59 years","Dodge","238","6","23"
"60-69 years","Dodge","183","19","31"
"70-79 years","Dodge","100","18","24"
"80 & Older years","Dodge","63","15","16"
"<1 years","Dodge","11","0","0"
"01-04 years","Dooly","21","0","0"
"05-09 years","Dooly","40","0","0"
"10-17 years","Dooly","117","0","1"
"18-29 years","Dooly","218","1","5"
"30-39 years","Dooly","158","0","11"
"40-49 years","Dooly","200","2","14"
"50-59 years","Dooly","198","6","22"
"60-69 years","Dooly","162","11","27"
"70-79 years","Dooly","75","10","20"
"80 & Older years","Dooly","31","8","6"
"<1 years","Dooly","8","0","0"
"Unknown years","Dooly","5","0","0"
"01-04 years","Dougherty","231","0","5"
"05-09 years","Dougherty","480","0","0"
"10-17 years","Dougherty","1038","0","14"
"18-29 years","Dougherty","2066","3","142"
"30-39 years","Dougherty","1737","8","124"
"40-49 years","Dougherty","1484","31","172"
"50-59 years","Dougherty","1374","41","221"
"60-69 years","Dougherty","1094","102","331"
"70-79 years","Dougherty","586","90","226"
"80 & Older years","Dougherty","353","120","166"
"<1 years","Dougherty","92","0","8"
"Unknown years","Dougherty","6","0","0"
"01-04 years","Douglas","501","0","8"
"05-09 years","Douglas","901","0","9"
"10-17 years","Douglas","2492","1","27"
"18-29 years","Douglas","4815","0","71"
"30-39 years","Douglas","4092","7","107"
"40-49 years","Douglas","4278","12","172"
"50-59 years","Douglas","3664","32","230"
"60-69 years","Douglas","2009","62","238"
"70-79 years","Douglas","959","74","185"
"80 & Older years","Douglas","447","72","131"
"<1 years","Douglas","155","0","7"
"Unknown years","Douglas","22","0","1"
"01-04 years","Early","44","0","0"
"05-09 years","Early","57","0","0"
"10-17 years","Early","232","0","0"
"18-29 years","Early","275","1","10"
"30-39 years","Early","242","1","6"
"40-49 years","Early","254","1","13"
"50-59 years","Early","235","5","17"
"60-69 years","Early","152","12","21"
"70-79 years","Early","102","20","23"
"80 & Older years","Early","53","13","17"
"<1 years","Early","6","0","0"
"Unknown years","Early","1","0","0"
"01-04 years","Echols","11","0","0"
"05-09 years","Echols","8","0","0"
"10-17 years","Echols","33","0","1"
"18-29 years","Echols","144","0","2"
"30-39 years","Echols","69","1","4"
"40-49 years","Echols","52","0","1"
"50-59 years","Echols","52","1","2"
"60-69 years","Echols","24","0","0"
"70-79 years","Echols","21","2","3"
"80 & Older years","Echols","5","1","2"
"<1 years","Echols","3","0","0"
"01-04 years","Effingham","185","0","1"
"05-09 years","Effingham","389","0","3"
"10-17 years","Effingham","965","0","2"
"18-29 years","Effingham","1416","1","13"
"30-39 years","Effingham","1392","4","43"
"40-49 years","Effingham","1195","10","70"
"50-59 years","Effingham","1079","32","112"
"60-69 years","Effingham","695","26","119"
"70-79 years","Effingham","367","39","109"
"80 & Older years","Effingham","160","41","50"
"<1 years","Effingham","65","0","5"
"Unknown years","Effingham","15","0","0"
"01-04 years","Elbert","38","0","0"
"05-09 years","Elbert","63","0","0"
"10-17 years","Elbert","163","0","3"
"18-29 years","Elbert","407","1","5"
"30-39 years","Elbert","302","0","12"
"40-49 years","Elbert","312","1","14"
"50-59 years","Elbert","318","2","29"
"60-69 years","Elbert","259","8","36"
"70-79 years","Elbert","197","23","50"
"80 & Older years","Elbert","149","37","49"
"<1 years","Elbert","19","0","4"
"Unknown years","Elbert","5","0","0"
"01-04 years","Emanuel","64","0","2"
"05-09 years","Emanuel","92","0","1"
"10-17 years","Emanuel","318","0","2"
"18-29 years","Emanuel","544","1","4"
"30-39 years","Emanuel","428","0","19"
"40-49 years","Emanuel","437","4","17"
"50-59 years","Emanuel","370","10","39"
"60-69 years","Emanuel","294","16","35"
"70-79 years","Emanuel","183","22","35"
"80 & Older years","Emanuel","73","21","25"
"<1 years","Emanuel","14","0","1"
"Unknown years","Emanuel","3","0","1"
"01-04 years","Evans","25","0","0"
"05-09 years","Evans","46","0","0"
"10-17 years","Evans","120","0","2"
"18-29 years","Evans","235","1","3"
"30-39 years","Evans","208","0","4"
"40-49 years","Evans","185","4","22"
"50-59 years","Evans","181","6","21"
"60-69 years","Evans","112","7","22"
"70-79 years","Evans","67","14","24"
"80 & Older years","Evans","24","4","14"
"<1 years","Evans","6","0","0"
"01-04 years","Fannin","33","0","1"
"05-09 years","Fannin","79","0","0"
"10-17 years","Fannin","285","0","2"
"18-29 years","Fannin","509","0","8"
"30-39 years","Fannin","394","2","12"
"40-49 years","Fannin","457","5","19"
"50-59 years","Fannin","581","7","46"
"60-69 years","Fannin","588","20","66"
"70-79 years","Fannin","397","26","75"
"80 & Older years","Fannin","196","38","56"
"<1 years","Fannin","9","0","1"
"Unknown years","Fannin","2","0","0"
"01-04 years","Fayette","243","0","1"
"05-09 years","Fayette","503","0","4"
"10-17 years","Fayette","1430","0","13"
"18-29 years","Fayette","2503","4","36"
"30-39 years","Fayette","1788","6","49"
"40-49 years","Fayette","2241","6","88"
"50-59 years","Fayette","2191","16","155"
"60-69 years","Fayette","1527","34","143"
"70-79 years","Fayette","786","82","172"
"80 & Older years","Fayette","460","82","116"
"<1 years","Fayette","71","0","4"
"Unknown years","Fayette","16","0","0"
"01-04 years","Floyd","319","0","6"
"05-09 years","Floyd","604","0","1"
"10-17 years","Floyd","1971","1","15"
"18-29 years","Floyd","3824","3","62"
"30-39 years","Floyd","2881","7","74"
"40-49 years","Floyd","2632","18","140"
"50-59 years","Floyd","2557","44","236"
"60-69 years","Floyd","1787","62","282"
"70-79 years","Floyd","1076","92","282"
"80 & Older years","Floyd","570","102","202"
"<1 years","Floyd","139","0","8"
"Unknown years","Floyd","87","0","2"
"01-04 years","Forsyth","717","0","9"
"05-09 years","Forsyth","1865","0","2"
"10-17 years","Forsyth","4872","0","13"
"18-29 years","Forsyth","5753","0","65"
"30-39 years","Forsyth","4821","3","95"
"40-49 years","Forsyth","6139","12","183"
"50-59 years","Forsyth","5135","27","249"
"60-69 years","Forsyth","2626","47","239"
"70-79 years","Forsyth","1496","87","289"
"80 & Older years","Forsyth","805","117","223"
"<1 years","Forsyth","154","0","7"
"Unknown years","Forsyth","302","0","1"
"01-04 years","Franklin","45","0","1"
"05-09 years","Franklin","97","0","0"
"10-17 years","Franklin","343","0","6"
"18-29 years","Franklin","696","1","16"
"30-39 years","Franklin","513","0","13"
"40-49 years","Franklin","520","2","22"
"50-59 years","Franklin","532","4","38"
"60-69 years","Franklin","455","9","48"
"70-79 years","Franklin","279","27","50"
"80 & Older years","Franklin","134","26","34"
"<1 years","Franklin","22","0","3"
"Unknown years","Franklin","40","0","0"
"01-04 years","Fulton","2958","0","56"
"05-09 years","Fulton","5227","0","44"
"10-17 years","Fulton","13267","1","133"
"18-29 years","Fulton","38488","6","831"
"30-39 years","Fulton","30634","51","1053"
"40-49 years","Fulton","23376","64","1145"
"50-59 years","Fulton","19386","188","1611"
"60-69 years","Fulton","11188","331","1495"
"70-79 years","Fulton","5606","462","1219"
"80 & Older years","Fulton","3541","634","1104"
"<1 years","Fulton","846","0","45"
"Unknown years","Fulton","201","0","47"
