"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","173530","3563","15105"
"Male","Georgia","149051","3825","14297"
"Unknown","Georgia","7688","5","209"
"Female","Appling","592","11","52"
"Male","Appling","498","23","49"
"Unknown","Appling","9","0","0"
"Female","Atkinson","241","2","29"
"Male","Atkinson","213","2","30"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","314","5","19"
"Male","Bacon","290","9","26"
"Unknown","Bacon","10","0","1"
"Female","Baker","42","2","8"
"Male","Baker","43","4","12"
"Female","Baldwin","1200","13","68"
"Male","Baldwin","969","48","100"
"Unknown","Baldwin","24","0","2"
"Female","Banks","296","3","38"
"Male","Banks","221","5","33"
"Unknown","Banks","6","0","0"
"Female","Barrow","1298","29","142"
"Male","Barrow","1055","18","109"
"Unknown","Barrow","22","0","1"
"Female","Bartow","1654","41","136"
"Male","Bartow","1427","50","171"
"Unknown","Bartow","49","0","2"
"Female","Ben Hill","490","12","45"
"Male","Ben Hill","333","15","41"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","260","6","14"
"Male","Berrien","200","6","10"
"Unknown","Berrien","8","0","0"
"Female","Bibb","3550","105","473"
"Male","Bibb","2655","81","404"
"Unknown","Bibb","65","0","1"
"Female","Bleckley","274","13","14"
"Male","Bleckley","174","8","15"
"Unknown","Bleckley","9","0","0"
"Female","Brantley","219","6","21"
"Male","Brantley","150","5","15"
"Unknown","Brantley","1","0","0"
"Female","Brooks","288","6","27"
"Male","Brooks","228","20","28"
"Unknown","Brooks","14","0","0"
"Female","Bryan","640","6","37"
"Male","Bryan","549","7","47"
"Unknown","Bryan","20","0","0"
"Female","Bulloch","1674","20","75"
"Male","Bulloch","1233","12","60"
"Unknown","Bulloch","44","0","0"
"Female","Burke","460","7","45"
"Male","Burke","387","4","42"
"Unknown","Burke","5","0","1"
"Female","Butts","319","20","22"
"Male","Butts","346","23","30"
"Unknown","Butts","50","0","2"
"Female","Calhoun","127","7","20"
"Male","Calhoun","127","2","26"
"Unknown","Calhoun","1","0","0"
"Female","Camden","697","8","35"
"Male","Camden","643","8","31"
"Unknown","Camden","13","0","0"
"Female","Candler","267","9","16"
"Male","Candler","222","14","18"
"Unknown","Candler","2","0","0"
"Female","Carroll","1544","34","82"
"Male","Carroll","1395","38","84"
"Unknown","Carroll","39","0","2"
"Female","Catoosa","665","13","54"
"Male","Catoosa","583","6","26"
"Unknown","Catoosa","37","0","0"
"Female","Charlton","219","4","13"
"Male","Charlton","419","5","14"
"Unknown","Charlton","5","0","0"
"Female","Chatham","4867","78","419"
"Male","Chatham","3807","97","378"
"Unknown","Chatham","168","0","3"
"Female","Chattahoochee","104","1","5"
"Male","Chattahoochee","1596","0","9"
"Unknown","Chattahoochee","6","0","0"
"Female","Chattooga","443","11","23"
