"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","932","11"
"Hispanic/Latino","American Indian/Alaska Native","45","0"
"Hispanic/Latino","Asian","95","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","99","0"
"Hispanic/Latino","Other","15134","158"
"Hispanic/Latino","Unknown","6026","6"
"Hispanic/Latino","White","20195","266"
"Non-Hispanic/Latino","African-American/Black","74211","2979"
"Non-Hispanic/Latino","American Indian/Alaska Native","129","9"
"Non-Hispanic/Latino","Asian","4184","134"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","220","6"
"Non-Hispanic/Latino","Other","3841","15"
"Non-Hispanic/Latino","Unknown","3047","34"
"Non-Hispanic/Latino","White","90433","3683"
"Unknown","African-American/Black","12781","14"
"Unknown","American Indian/Alaska Native","54","0"
"Unknown","Asian","1241","0"
"Unknown","Native Hawaiian/Pacific Islander","82","0"
"Unknown","Other","5211","3"
"Unknown","Unknown","75737","58"
"Unknown","White","16572","17"
