"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Talbot","166","US-13263","13","263","6158","24","6","2695.68","97.43","0","0"
"Taliaferro","24","US-13265","13","265","1632","2","0","1470.59","0","122.55","2"
"Tattnall","869","US-13267","13","267","25411","63","11","3419.78","43.29","125.93","32"
"Taylor","219","US-13269","13","269","7958","32","12","2751.95","150.79","150.79","12"
"Telfair","403","US-13271","13","271","15644","43","22","2576.07","140.63","121.45","19"
"Terrell","333","US-13273","13","273","8467","74","32","3932.92","377.94","23.62","2"
"Thomas","1540","US-13275","13","275","44431","171","67","3466.05","150.8","117.04","52"
"Tift","1861","US-13277","13","277","40830","230","59","4557.92","144.5","213.08","87"
"Toombs","1406","US-13279","13","279","26983","107","54","5210.69","200.13","285.36","77"
"Towns","382","US-13281","13","281","12034","43","10","3174.34","83.1","440.42","53"
"Treutlen","274","US-13283","13","283","6829","30","11","4012.3","161.08","248.94","17"
"Troup","2893","US-13285","13","285","70414","320","103","4108.56","146.28","117.87","83"
"Turner","323","US-13287","13","287","8076","51","24","3999.5","297.18","247.65","20"
"Twiggs","205","US-13289","13","289","8086","49","9","2535.25","111.3","234.97","19"
"Union","843","US-13291","13","291","25335","87","22","3327.41","86.84","359.19","91"
"Unknown","2126","US-.",".",".","0","50","5","0","0","0","290"
"Upson","818","US-13293","13","293","26277","88","67","3112.99","254.98","121.78","32"
"Walker","1671","US-13295","13","295","69610","92","39","2400.52","56.03","183.88","128"
"Walton","1953","US-13297","13","297","95814","201","63","2038.32","65.75","139.85","134"
"Ware","1557","US-13299","13","299","35853","182","62","4342.73","172.93","195.24","70"
"Warren","161","US-13301","13","301","5210","25","5","3090.21","95.97","268.71","14"
"Washington","709","US-13303","13","303","20302","53","10","3492.27","49.26","182.25","37"
"Wayne","1177","US-13305","13","305","29974","110","29","3926.74","96.75","160.14","48"
"Webster","44","US-13307","13","307","2550","10","2","1725.49","78.43","0","0"
"Wheeler","355","US-13309","13","309","7909","20","13","4488.56","164.37","303.45","24"
"White","955","US-13311","13","311","31758","106","22","3007.12","69.27","305.43","97"
"Whitfield","4851","US-13313","13","313","104672","253","62","4634.48","59.23","287.56","301"
"Wilcox","249","US-13315","13","315","8790","51","25","2832.76","284.41","22.75","2"
"Wilkes","271","US-13317","13","317","10014","30","6","2706.21","59.92","49.93","5"
"Wilkinson","354","US-13319","13","319","8919","68","18","3969.05","201.82","213.03","19"
"Worth","569","US-13321","13","321","20142","96","31","2824.94","153.91","188.66","38"
