"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1325","13"
"Hispanic/Latino","American Indian/Alaska Native","56","0"
"Hispanic/Latino","Asian","131","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","112","0"
"Hispanic/Latino","Other","18289","184"
"Hispanic/Latino","Unknown","7534","5"
"Hispanic/Latino","White","25075","334"
"Non-Hispanic/Latino","African-American/Black","101709","3417"
"Non-Hispanic/Latino","American Indian/Alaska Native","175","10"
"Non-Hispanic/Latino","Asian","6275","156"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","288","7"
"Non-Hispanic/Latino","Other","4686","15"
"Non-Hispanic/Latino","Unknown","3344","10"
"Non-Hispanic/Latino","White","137198","4586"
"Unknown","African-American/Black","15206","12"
"Unknown","American Indian/Alaska Native","86","0"
"Unknown","Asian","1806","0"
"Unknown","Native Hawaiian/Pacific Islander","101","0"
"Unknown","Other","5828","5"
"Unknown","Unknown","74090","27"
"Unknown","White","21615","17"
