"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2935","22"
"Hispanic/Latino","American Indian/Alaska Native","142","0"
"Hispanic/Latino","Asian","307","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","197","2"
"Hispanic/Latino","Other","32526","331"
"Hispanic/Latino","Unknown","14151","16"
"Hispanic/Latino","White","43252","578"
"Non-Hispanic/Latino","African-American/Black","212896","6026"
"Non-Hispanic/Latino","American Indian/Alaska Native","376","11"
"Non-Hispanic/Latino","Asian","16225","337"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","655","13"
"Non-Hispanic/Latino","Other","11262","59"
"Non-Hispanic/Latino","Unknown","7234","46"
"Non-Hispanic/Latino","White","311516","9987"
"Unknown","African-American/Black","25715","31"
"Unknown","American Indian/Alaska Native","162","0"
"Unknown","Asian","3665","2"
"Unknown","Native Hawaiian/Pacific Islander","173","0"
"Unknown","Other","26747","25"
"Unknown","Unknown","133047","59"
"Unknown","White","39581","57"
