"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1903","US-13001","13","1","18561","171","66","10252.68","355.58","113.14","21","385","5"
"Atkinson","779","US-13003","13","3","8330","115","18","9351.74","216.09","60.02","5","238","1"
"Bacon","1279","US-13005","13","5","11404","86","28","11215.36","245.53","87.69","10","351","8"
"Baker","161","US-13007","13","7","3116","33","9","5166.88","288.83","0","0","66","0"
"Baldwin","3820","US-13009","13","9","44428","318","112","8598.18","252.09","56.27","25","636","16"
"Banks","1622","US-13011","13","11","19982","187","33","8117.31","165.15","105.09","21","173","2"
"Barrow","8633","US-13013","13","13","86383","601","130","9993.86","150.49","196.8","170","1143","3"
"Bartow","11132","US-13015","13","15","110771","824","207","10049.56","186.87","168.82","187","3318","16"
"Ben Hill","1487","US-13017","13","17","16645","151","61","8933.61","366.48","30.04","5","587","18"
"Berrien","1054","US-13019","13","19","19276","70","31","5467.94","160.82","41.5","8","764","12"
"Bibb","13279","US-13021","13","21","152150","1754","402","8727.57","264.21","80.84","123","2377","36"
"Bleckley","798","US-13023","13","23","12838","47","34","6215.92","264.84","15.58","2","641","17"
"Brantley","925","US-13025","13","25","19202","75","32","4817.21","166.65","93.74","18","676","5"
"Brooks","938","US-13027","13","27","15727","87","36","5964.27","228.91","50.87","8","442","11"
"Bryan","2696","US-13029","13","29","39137","172","34","6888.62","86.87","91.98","36","875","3"
"Bulloch","5228","US-13031","13","31","79467","218","64","6578.83","80.54","70.47","56","1501","48"
"Burke","1768","US-13033","13","33","22342","150","36","7913.35","161.13","161.13","36","780","24"
"Butts","2252","US-13035","13","35","25174","124","75","8945.74","297.93","405.18","102","784","6"
"Calhoun","445","US-13037","13","37","6317","73","15","7044.48","237.45","63.32","4","134","0"
"Camden","3194","US-13039","13","39","53924","134","28","5923.15","51.92","68.62","37","717","6"
"Candler","740","US-13043","13","43","10837","61","36","6828.46","332.2","36.91","4","190","29"
"Carroll","7363","US-13045","13","45","120119","310","131","6129.75","109.06","35.8","43","3853","104"
"Catoosa","5599","US-13047","13","47","68771","248","63","8141.51","91.61","219.57","151","603","5"
"Charlton","1058","US-13049","13","49","13251","62","25","7984.3","188.67","128.29","17","295","8"
"Chatham","19999","US-13051","13","51","292176","1610","413","6844.85","141.35","86.93","254","2850","26"
"Chattahoochee","3250","US-13053","13","53","10749","30","13","30235.37","120.94","1544.33","166","598","2"
"Chattooga","2218","US-13055","13","55","24766","176","60","8955.83","242.27","92.87","23","549","8"
"Cherokee","22146","US-13057","13","57","266617","1261","300","8306.3","112.52","127.9","341","8325","14"
"Clarke","12685","US-13059","13","59","129779","489","136","9774.31","104.79","117.12","152","2208","7"
"Clay","183","US-13061","13","61","2855","10","3","6409.81","105.08","35.03","1","54","0"
"Clayton","23314","US-13063","13","63","304838","1339","440","7648","144.34","201.42","614","2614","21"
"Clinch","732","US-13065","13","65","6656","66","25","10997.6","375.6","105.17","7","231","1"
"Cobb","59937","US-13067","13","67","790588","3095","950","7581.32","120.16","124.46","984","16964","79"
"Coffee","4228","US-13069","13","69","43042","644","136","9822.96","315.97","46.47","20","1055","34"
"Colquitt","3507","US-13071","13","71","45393","247","75","7725.86","165.22","66.09","30","1133","39"
"Columbia","10969","US-13073","13","73","158631","467","158","6914.79","99.6","90.78","144","5672","41"
"Cook","1161","US-13075","13","75","17437","107","37","6658.26","212.19","34.41","6","651","5"
"Coweta","8587","US-13077","13","77","152001","341","204","5649.3","134.21","73.68","112","5302","12"
"Crawford","523","US-13079","13","79","12228","68","17","4277.07","139.03","32.71","4","134","2"
"Crisp","1426","US-13081","13","81","22289","161","55","6397.77","246.76","94.22","21","632","23"
"Dade","1201","US-13083","13","83","16162","62","11","7431.01","68.06","111.37","18","194","1"
"Dawson","2689","US-13085","13","85","27021","245","41","9951.52","151.73","133.23","36","302","1"
"DeKalb","57124","US-13089","13","89","793154","4517","907","7202.13","114.35","144.23","1144","7106","70"
"Decatur","2139","US-13087","13","87","26322","145","54","8126.28","205.15","75.98","20","763","14"
"Dodge","1081","US-13091","13","91","20385","105","56","5302.92","274.71","29.43","6","1012","46"
"Dooly","784","US-13093","13","93","13400","90","32","5850.75","238.81","14.93","2","276","12"
"Dougherty","5487","US-13095","13","95","89905","1017","278","6103.11","309.22","66.74","60","1925","22"
"Douglas","11813","US-13097","13","97","151906","846","172","7776.52","113.23","149.43","227","3067","38"
"Early","1009","US-13099","13","99","10146","73","43","9944.81","423.81","39.42","4","156","5"
"Echols","358","US-13101","13","101","3969","13","4","9019.9","100.78","0","0","108","5"
"Effingham","3761","US-13103","13","103","64026","245","64","5874.18","99.96","78.09","50","758","3"
"Elbert","1523","US-13105","13","105","18945","128","57","8039.06","300.87","42.23","8","751","14"
"Emanuel","1729","US-13107","13","107","22664","124","53","7628.84","233.85","35.3","8","801","28"
"Evans","757","US-13109","13","109","10687","72","17","7083.37","159.07","28.07","3","197","12"
"Fannin","2112","US-13111","13","111","26320","174","59","8024.32","224.16","125.38","33","242","10"
"Fayette","6583","US-13113","13","113","117544","253","151","5600.46","128.46","93.58","110","2198","15"
"Floyd","9938","US-13115","13","115","99916","874","180","9946.35","180.15","90.08","90","1921","37"
"Forsyth","17734","US-13117","13","117","252507","948","177","7023.17","70.1","140.59","355","4272","7"
"Franklin","2325","US-13119","13","119","23329","152","43","9966.14","184.32","64.3","15","300","7"
"Fulton","80965","US-13121","13","121","1099181","4803","1255","7365.94","114.18","142.56","1567","14248","92"
"Gilmer","2466","US-13123","13","123","31417","208","71","7849.25","225.99","95.49","30","441","12"
"Glascock","144","US-13125","13","125","3025","19","7","4760.33","231.4","0","0","119","12"
