"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1071","12"
"Hispanic/Latino","American Indian/Alaska Native","49","0"
"Hispanic/Latino","Asian","103","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","100","0"
"Hispanic/Latino","Other","16417","175"
"Hispanic/Latino","Unknown","6533","9"
"Hispanic/Latino","White","22025","278"
"Non-Hispanic/Latino","African-American/Black","85281","3175"
"Non-Hispanic/Latino","American Indian/Alaska Native","134","8"
"Non-Hispanic/Latino","Asian","4879","141"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","250","6"
"Non-Hispanic/Latino","Other","4280","15"
"Non-Hispanic/Latino","Unknown","3370","19"
"Non-Hispanic/Latino","White","108948","4057"
"Unknown","African-American/Black","13800","12"
"Unknown","American Indian/Alaska Native","48","0"
"Unknown","Asian","1374","0"
"Unknown","Native Hawaiian/Pacific Islander","90","0"
"Unknown","Other","4893","3"
"Unknown","Unknown","69769","53"
"Unknown","White","18568","18"
