"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2691","21"
"Hispanic/Latino","American Indian/Alaska Native","127","0"
"Hispanic/Latino","Asian","286","1"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","188","1"
"Hispanic/Latino","Other","30380","304"
"Hispanic/Latino","Unknown","13536","12"
"Hispanic/Latino","White","40517","539"
"Non-Hispanic/Latino","African-American/Black","195751","5554"
"Non-Hispanic/Latino","American Indian/Alaska Native","364","11"
"Non-Hispanic/Latino","Asian","15078","319"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","592","12"
"Non-Hispanic/Latino","Other","10461","53"
"Non-Hispanic/Latino","Unknown","7366","47"
"Non-Hispanic/Latino","White","288026","9311"
"Unknown","African-American/Black","26747","25"
"Unknown","American Indian/Alaska Native","162","0"
"Unknown","Asian","3553","2"
"Unknown","Native Hawaiian/Pacific Islander","173","0"
"Unknown","Other","26390","22"
"Unknown","Unknown","142755","55"
"Unknown","White","41602","47"
