"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","449413","7599","29550"
"Male","Georgia","385341","8724","28544"
"Unknown","Georgia","11991","13","210"
"Female","Appling","1009","26","82"
"Male","Appling","843","37","86"
"Unknown","Appling","12","0","0"
"Female","Atkinson","410","6","59"
"Male","Atkinson","353","10","54"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","524","13","35"
"Male","Bacon","572","15","44"
"Unknown","Bacon","29","0","1"
"Female","Baker","83","2","13"
"Male","Baker","77","7","20"
"Female","Baldwin","2072","32","139"
"Male","Baldwin","1667","76","170"
"Unknown","Baldwin","32","0","1"
"Female","Banks","856","19","106"
"Male","Banks","716","14","76"
"Unknown","Banks","18","0","0"
"Female","Barrow","4456","62","304"
"Male","Barrow","3835","62","272"
"Unknown","Barrow","40","0","1"
"Female","Bartow","5624","94","373"
"Male","Bartow","5012","103","401"
"Unknown","Bartow","128","0","1"
"Female","Ben Hill","851","25","83"
"Male","Ben Hill","623","31","66"
"Unknown","Ben Hill","2","0","0"
"Female","Berrien","565","14","38"
"Male","Berrien","461","15","32"
"Unknown","Berrien","8","0","0"
"Female","Bibb","7397","190","908"
"Male","Bibb","5493","189","790"
"Unknown","Bibb","165","1","5"
"Female","Bleckley","457","18","24"
"Male","Bleckley","327","15","22"
"Unknown","Bleckley","6","0","0"
"Female","Brantley","487","14","37"
"Male","Brantley","402","16","31"
"Unknown","Brantley","6","0","0"
"Female","Brooks","526","12","46"
"Male","Brooks","381","24","39"
"Unknown","Brooks","17","0","0"
"Female","Bryan","1377","17","82"
"Male","Bryan","1162","16","88"
"Unknown","Bryan","59","0","0"
"Female","Bulloch","2885","34","121"
"Male","Bulloch","2196","24","88"
"Unknown","Bulloch","54","0","0"
"Female","Burke","947","19","75"
"Male","Burke","757","15","70"
"Unknown","Burke","9","0","1"
"Female","Butts","991","31","43"
"Male","Butts","942","39","71"
"Unknown","Butts","127","1","3"
"Female","Calhoun","221","10","35"
"Male","Calhoun","211","4","37"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1627","13","69"
"Male","Camden","1446","13","52"
"Unknown","Camden","23","0","0"
"Female","Candler","399","13","31"
"Male","Candler","334","23","29"
"Unknown","Candler","2","0","0"
"Female","Carroll","3778","62","145"
"Male","Carroll","3339","66","156"
"Unknown","Carroll","40","0","1"
"Female","Catoosa","2873","30","128"
"Male","Catoosa","2352","31","108"
"Unknown","Catoosa","104","0","3"
"Female","Charlton","441","11","33"
"Male","Charlton","595","12","28"
"Unknown","Charlton","5","0","0"
"Female","Chatham","10499","171","790"
"Male","Chatham","8589","209","746"
"Unknown","Chatham","286","0","6"
"Female","Chattahoochee","230","1","10"
"Male","Chattahoochee","2648","10","15"
"Unknown","Chattahoochee","11","0","0"
"Female","Chattooga","1155","27","75"
"Male","Chattooga","983","33","92"
"Unknown","Chattooga","12","0","0"
"Female","Cherokee","11199","118","535"
"Male","Cherokee","9886","163","645"
"Unknown","Cherokee","237","0","2"
"Female","Clarke","6879","52","244"
"Male","Clarke","5433","73","232"
"Unknown","Clarke","66","0","2"
"Female","Clay","103","1","4"
"Male","Clay","73","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","12452","192","682"
"Male","Clayton","9532","210","588"
"Unknown","Clayton","158","0","1"
"Female","Clinch","361","10","33"
"Male","Clinch","353","15","31"
"Unknown","Clinch","4","0","0"
"Female","Cobb","30492","400","1443"
"Male","Cobb","26767","498","1495"
"Unknown","Cobb","399","1","7"
"Female","Coffee","2261","68","356"
"Male","Coffee","1901","63","281"
"Unknown","Coffee","26","0","0"
"Female","Colquitt","1759","29","125"
"Male","Colquitt","1621","44","112"
"Unknown","Colquitt","21","0","0"
"Female","Columbia","5699","69","215"
"Male","Columbia","4971","87","239"
"Unknown","Columbia","44","0","2"
"Female","Cook","656","15","58"
"Male","Cook","476","21","48"
"Unknown","Cook","18","0","0"
"Female","Coweta","4373","77","149"
"Male","Coweta","3944","102","158"
"Unknown","Coweta","51","0","0"
