"age group","county name","cases","deaths","hospitalization"
"01-04 years","Georgia","20170","2","339"
"05-09 years","Georgia","37392","2","264"
"10-17 years","Georgia","109095","11","968"
"18-29 years","Georgia","254422","157","4871"
"30-39 years","Georgia","190865","352","6467"
"40-49 years","Georgia","178210","853","9221"
"50-59 years","Georgia","163369","2133","13623"
"60-69 years","Georgia","109363","4229","15580"
"70-79 years","Georgia","62144","5815","14371"
"80 & Older years","Georgia","34576","7252","10755"
"<1 years","Georgia","5389","0","276"
"Unknown years","Georgia","4442","0","125"
"01-04 years","Appling","51","0","0"
"05-09 years","Appling","87","0","0"
"10-17 years","Appling","311","0","2"
"18-29 years","Appling","471","1","7"
"30-39 years","Appling","347","1","8"
"40-49 years","Appling","354","5","22"
"50-59 years","Appling","378","9","35"
"60-69 years","Appling","315","17","64"
"70-79 years","Appling","213","21","38"
"80 & Older years","Appling","104","23","37"
"<1 years","Appling","8","0","0"
"Unknown years","Appling","4","0","0"
"01-04 years","Atkinson","17","0","1"
"05-09 years","Atkinson","46","0","1"
"10-17 years","Atkinson","103","0","1"
"18-29 years","Atkinson","235","0","13"
"30-39 years","Atkinson","167","0","12"
"40-49 years","Atkinson","181","2","31"
"50-59 years","Atkinson","168","2","32"
"60-69 years","Atkinson","103","6","31"
"70-79 years","Atkinson","57","6","22"
"80 & Older years","Atkinson","17","5","12"
"<1 years","Atkinson","3","0","0"
"01-04 years","Bacon","36","0","0"
"05-09 years","Bacon","52","0","0"
"10-17 years","Bacon","159","0","1"
"18-29 years","Bacon","491","0","6"
"30-39 years","Bacon","252","0","7"
"40-49 years","Bacon","247","4","18"
"50-59 years","Bacon","205","2","18"
"60-69 years","Bacon","172","12","39"
"70-79 years","Bacon","106","9","27"
"80 & Older years","Bacon","46","11","14"
"<1 years","Bacon","10","0","0"
"Unknown years","Bacon","5","0","0"
"01-04 years","Baker","9","0","0"
"05-09 years","Baker","9","0","0"
"10-17 years","Baker","13","0","0"
"18-29 years","Baker","40","0","0"
"30-39 years","Baker","27","0","4"
"40-49 years","Baker","26","2","3"
"50-59 years","Baker","34","0","2"
"60-69 years","Baker","37","3","16"
"70-79 years","Baker","20","3","11"
"80 & Older years","Baker","14","4","5"
"<1 years","Baker","2","0","0"
"01-04 years","Baldwin","62","0","0"
"05-09 years","Baldwin","123","0","0"
"10-17 years","Baldwin","380","1","6"
"18-29 years","Baldwin","1526","0","17"
"30-39 years","Baldwin","654","1","17"
"40-49 years","Baldwin","640","4","39"
"50-59 years","Baldwin","622","17","68"
"60-69 years","Baldwin","491","27","82"
"70-79 years","Baldwin","300","35","65"
"80 & Older years","Baldwin","190","54","69"
"<1 years","Baldwin","22","0","1"
"Unknown years","Baldwin","5","0","0"
"01-04 years","Banks","20","0","1"
"05-09 years","Banks","53","0","1"
"10-17 years","Banks","175","0","4"
"18-29 years","Banks","405","0","12"
"30-39 years","Banks","298","0","11"
"40-49 years","Banks","314","4","24"
"50-59 years","Banks","329","3","33"
"60-69 years","Banks","279","11","60"
"70-79 years","Banks","186","17","70"
"80 & Older years","Banks","96","13","32"
"<1 years","Banks","7","0","1"
"Unknown years","Banks","25","0","1"
"01-04 years","Barrow","171","0","2"
"05-09 years","Barrow","353","0","0"
"10-17 years","Barrow","1181","1","8"
"18-29 years","Barrow","2308","2","49"
"30-39 years","Barrow","2025","2","63"
"40-49 years","Barrow","2014","7","103"
"50-59 years","Barrow","1669","13","147"
"60-69 years","Barrow","1109","40","184"
"70-79 years","Barrow","622","41","126"
"80 & Older years","Barrow","287","53","104"
"<1 years","Barrow","48","0","2"
"Unknown years","Barrow","18","0","2"
"01-04 years","Bartow","199","0","6"
"05-09 years","Bartow","354","0","2"
"10-17 years","Bartow","1364","0","16"
"18-29 years","Bartow","2669","1","32"
"30-39 years","Bartow","2215","5","57"
"40-49 years","Bartow","2228","6","95"
"50-59 years","Bartow","2276","18","182"
"60-69 years","Bartow","1398","53","178"
"70-79 years","Bartow","925","88","216"
"80 & Older years","Bartow","447","80","133"
"<1 years","Bartow","69","0","5"
"Unknown years","Bartow","77","0","7"
"01-04 years","Ben Hill","36","0","1"
"05-09 years","Ben Hill","30","0","0"
"10-17 years","Ben Hill","144","0","0"
"18-29 years","Ben Hill","346","0","4"
"30-39 years","Ben Hill","262","3","12"
"40-49 years","Ben Hill","251","1","13"
"50-59 years","Ben Hill","269","6","33"
"60-69 years","Ben Hill","230","15","35"
"70-79 years","Ben Hill","156","19","55"
"80 & Older years","Ben Hill","76","19","19"
"<1 years","Ben Hill","7","0","1"
"Unknown years","Ben Hill","1","0","0"
"01-04 years","Berrien","35","0","0"
"05-09 years","Berrien","39","0","0"
"10-17 years","Berrien","145","0","1"
"18-29 years","Berrien","272","0","0"
"30-39 years","Berrien","229","0","3"
"40-49 years","Berrien","185","0","5"
"50-59 years","Berrien","208","4","18"
"60-69 years","Berrien","162","9","22"
"70-79 years","Berrien","113","15","20"
"80 & Older years","Berrien","59","13","15"
"<1 years","Berrien","8","0","0"
"Unknown years","Berrien","2","0","0"
"01-04 years","Bibb","270","0","7"
"05-09 years","Bibb","497","0","0"
"10-17 years","Bibb","1482","0","13"
