"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","624152","9740","39215"
"Male","Georgia","535746","11056","37465"
"Unknown","Georgia","9539","10","180"
"Female","Appling","1437","34","109"
"Male","Appling","1193","43","104"
"Unknown","Appling","13","0","0"
"Female","Atkinson","585","10","75"
"Male","Atkinson","504","11","81"
"Unknown","Atkinson","8","0","0"
"Female","Bacon","746","17","60"
"Male","Bacon","1032","21","69"
"Unknown","Bacon","3","0","1"
"Female","Baker","127","4","18"
"Male","Baker","104","8","23"
"Female","Baldwin","2797","45","156"
"Male","Baldwin","2201","94","208"
"Unknown","Baldwin","17","0","0"
"Female","Banks","1172","26","135"
"Male","Banks","1001","22","115"
"Unknown","Banks","14","0","0"
"Female","Barrow","6321","74","414"
"Male","Barrow","5450","85","374"
"Unknown","Barrow","34","0","2"
"Female","Bartow","7495","115","439"
"Male","Bartow","6626","136","489"
"Unknown","Bartow","100","0","1"
"Female","Ben Hill","1036","29","91"
"Male","Ben Hill","770","34","82"
"Unknown","Ben Hill","2","0","0"
"Female","Berrien","804","20","48"
"Male","Berrien","649","21","36"
"Unknown","Berrien","4","0","0"
"Female","Bibb","10798","234","1128"
"Male","Bibb","8078","236","952"
"Unknown","Bibb","168","0","2"
"Female","Bleckley","593","18","29"
"Male","Bleckley","442","16","27"
"Unknown","Bleckley","8","0","1"
"Female","Brantley","985","24","70"
"Male","Brantley","827","29","62"
"Unknown","Brantley","9","0","0"
"Female","Brooks","747","16","61"
"Male","Brooks","568","27","43"
"Unknown","Brooks","10","0","0"
"Female","Bryan","2280","20","127"
"Male","Bryan","2033","23","140"
"Unknown","Bryan","27","0","1"
"Female","Bulloch","4316","46","139"
"Male","Bulloch","3356","33","119"
"Unknown","Bulloch","13","0","0"
"Female","Burke","1222","24","101"
"Male","Burke","964","18","85"
"Unknown","Burke","11","0","1"
"Female","Butts","1491","39","67"
"Male","Butts","1521","47","96"
"Unknown","Butts","88","0","1"
"Female","Calhoun","301","12","40"
"Male","Calhoun","285","7","45"
"Unknown","Calhoun","4","0","0"
"Female","Camden","2907","33","107"
"Male","Camden","2528","33","90"
"Unknown","Camden","21","0","0"
"Female","Candler","578","14","42"
"Male","Candler","484","27","35"
"Unknown","Candler","1","0","0"
"Female","Carroll","4938","66","176"
"Male","Carroll","4377","71","190"
"Unknown","Carroll","39","0","0"
"Female","Catoosa","4013","40","143"
"Male","Catoosa","3487","33","136"
"Unknown","Catoosa","83","0","3"
"Female","Charlton","607","15","47"
"Male","Charlton","999","23","46"
"Unknown","Charlton","6","0","0"
"Female","Chatham","16827","231","1150"
"Male","Chatham","13891","276","1105"
"Unknown","Chatham","241","3","12"
"Female","Chattahoochee","322","1","13"
"Male","Chattahoochee","4127","12","23"
"Unknown","Chattahoochee","13","0","0"
"Female","Chattooga","1762","31","100"
"Male","Chattooga","1496","40","120"
"Unknown","Chattooga","12","0","0"
"Female","Cherokee","15370","149","766"
"Male","Cherokee","13690","209","900"
"Unknown","Cherokee","81","0","3"
"Female","Clarke","9107","68","330"
"Male","Clarke","7174","86","309"
"Unknown","Clarke","49","0","2"
"Female","Clay","132","1","5"
"Male","Clay","92","2","7"
"Unknown","Clay","2","0","0"
"Female","Clayton","17919","276","982"
"Male","Clayton","13667","286","830"
"Unknown","Clayton","160","1","1"
"Female","Clinch","506","13","37"
"Male","Clinch","482","17","36"
"Unknown","Clinch","3","0","0"
"Female","Cobb","41497","514","1897"
"Male","Cobb","36171","608","1935"
"Unknown","Cobb","320","0","6"
"Female","Coffee","3222","84","454"
"Male","Coffee","2691","78","362"
"Unknown","Coffee","22","0","0"
"Female","Colquitt","2683","43","152"
"Male","Colquitt","2477","59","156"
"Unknown","Colquitt","17","0","0"
"Female","Columbia","7347","81","290"
"Male","Columbia","6516","106","310"
"Unknown","Columbia","33","0","0"
"Female","Cook","908","21","64"
"Male","Cook","695","24","52"
"Unknown","Cook","5","0","1"
"Female","Coweta","6141","106","288"
"Male","Coweta","5548","150","307"
"Unknown","Coweta","40","0","0"
"Female","Crawford","406","12","49"
"Male","Crawford","339","14","39"
"Unknown","Crawford","3","0","0"
"Female","Crisp","992","28","106"
"Male","Crisp","746","33","70"
"Unknown","Crisp","21","0","1"
"Female","Dade","850","9","32"
"Male","Dade","792","6","34"
"Unknown","Dade","19","0","0"
"Female","Dawson","2053","22","137"
"Male","Dawson","1764","31","153"
"Unknown","Dawson","28","0","1"
"Female","DeKalb","39848","502","3054"
"Male","DeKalb","32642","556","2611"
"Unknown","DeKalb","605","1","9"
"Female","Decatur","1765","32","107"
"Male","Decatur","1329","37","87"
"Unknown","Decatur","13","0","0"
"Female","Dodge","764","26","60"
"Male","Dodge","651","31","57"
"Unknown","Dodge","13","0","0"
"Female","Dooly","540","15","48"
"Male","Dooly","462","19","49"
"Unknown","Dooly","7","0","0"
"Female","Dougherty","4799","173","703"
"Male","Dougherty","3334","152","515"
"Unknown","Dougherty","47","0","1"
"Female","Douglas","8766","101","550"
"Male","Douglas","7315","108","478"
