"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","446949","7505","29333"
"Male","Georgia","383269","8628","28360"
"Unknown","Georgia","12033","12","218"
"Female","Appling","1006","26","81"
"Male","Appling","835","36","86"
"Unknown","Appling","11","0","0"
"Female","Atkinson","409","6","59"
"Male","Atkinson","351","10","54"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","522","13","34"
"Male","Bacon","476","15","43"
"Unknown","Bacon","27","0","1"
"Female","Baker","83","2","13"
"Male","Baker","77","7","20"
"Female","Baldwin","2067","31","138"
"Male","Baldwin","1660","76","170"
"Unknown","Baldwin","33","0","1"
"Female","Banks","854","19","106"
"Male","Banks","711","14","76"
"Unknown","Banks","18","0","0"
"Female","Barrow","4420","62","300"
"Male","Barrow","3810","58","269"
"Unknown","Barrow","40","0","1"
"Female","Bartow","5578","92","367"
"Male","Bartow","4977","102","396"
"Unknown","Bartow","129","0","1"
"Female","Ben Hill","849","25","83"
"Male","Ben Hill","621","31","65"
"Unknown","Ben Hill","2","0","0"
"Female","Berrien","565","14","37"
"Male","Berrien","460","15","32"
"Unknown","Berrien","8","0","0"
"Female","Bibb","7383","189","900"
"Male","Bibb","5469","187","783"
"Unknown","Bibb","166","1","5"
"Female","Bleckley","457","18","24"
"Male","Bleckley","326","15","22"
"Unknown","Bleckley","6","0","0"
"Female","Brantley","483","14","37"
"Male","Brantley","400","15","30"
"Unknown","Brantley","6","0","0"
"Female","Brooks","525","12","46"
"Male","Brooks","380","24","39"
"Unknown","Brooks","17","0","0"
"Female","Bryan","1372","17","82"
"Male","Bryan","1159","16","88"
"Unknown","Bryan","59","0","0"
"Female","Bulloch","2881","33","121"
"Male","Bulloch","2193","23","87"
"Unknown","Bulloch","54","0","0"
"Female","Burke","946","19","75"
"Male","Burke","754","14","70"
"Unknown","Burke","9","0","1"
"Female","Butts","983","31","43"
"Male","Butts","936","39","69"
"Unknown","Butts","127","1","3"
"Female","Calhoun","221","10","35"
"Male","Calhoun","210","4","37"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1629","13","69"
"Male","Camden","1444","13","52"
"Unknown","Camden","23","0","0"
"Female","Candler","398","13","31"
"Male","Candler","334","22","29"
"Unknown","Candler","2","0","0"
"Female","Carroll","3764","62","144"
"Male","Carroll","3318","66","156"
"Unknown","Carroll","40","0","1"
"Female","Catoosa","2848","30","127"
"Male","Catoosa","2331","31","108"
"Unknown","Catoosa","103","0","3"
"Female","Charlton","440","10","33"
"Male","Charlton","593","11","28"
"Unknown","Charlton","5","0","0"
"Female","Chatham","10426","169","789"
"Male","Chatham","8518","208","744"
"Unknown","Chatham","281","0","6"
"Female","Chattahoochee","230","1","10"
"Male","Chattahoochee","2620","9","15"
"Unknown","Chattahoochee","11","0","0"
"Female","Chattooga","1150","27","72"
"Male","Chattooga","977","33","91"
"Unknown","Chattooga","12","0","0"
"Female","Cherokee","11097","117","529"
"Male","Cherokee","9772","162","636"
"Unknown","Cherokee","245","0","3"
"Female","Clarke","6849","50","243"
"Male","Clarke","5411","70","230"
"Unknown","Clarke","66","0","2"
"Female","Clay","103","1","4"
"Male","Clay","73","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","12344","191","677"
"Male","Clayton","9400","207","586"
"Unknown","Clayton","156","0","1"
"Female","Clinch","361","9","32"
"Male","Clinch","353","15","31"
"Unknown","Clinch","4","0","0"
"Female","Cobb","30259","394","1433"
"Male","Cobb","26551","494","1482"
"Unknown","Cobb","396","1","7"
"Female","Coffee","2259","66","356"
"Male","Coffee","1897","62","281"
"Unknown","Coffee","26","0","0"
"Female","Colquitt","1758","28","123"
"Male","Colquitt","1618","43","112"
"Unknown","Colquitt","22","0","0"
"Female","Columbia","5688","69","214"
"Male","Columbia","4959","87","236"
"Unknown","Columbia","44","0","3"
"Female","Cook","653","15","58"
