"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province","Anqing",83,1,0,0,82,"2020-03-01"
"China","Anhui Province","Bengbu",160,9,0,5,146,"2020-03-01"
"China","Anhui Province","Bozhou",108,5,0,0,103,"2020-03-01"
"China","Anhui Province","Chizhou",17,2,0,0,15,"2020-03-01"
"China","Anhui Province","Chuzhou",13,2,0,0,11,"2020-03-01"
"China","Anhui Province","Fuyang",155,16,0,0,139,"2020-03-01"
"China","Anhui Province","Hefei",174,26,0,1,147,"2020-03-01"
"China","Anhui Province","Huaibei",27,3,0,0,24,"2020-03-01"
"China","Anhui Province","Huainan",54,10,0,0,44,"2020-03-01"
"China","Anhui Province","Huangshan",9,2,0,0,7,"2020-03-01"
"China","Anhui Province","Lu'an",69,11,0,0,58,"2020-03-01"
"China","Anhui Province","Ma'anshan",38,5,0,0,33,"2020-03-01"
"China","Anhui Province","Suzhou",41,4,0,0,37,"2020-03-01"
"China","Anhui Province","Tongling",29,0,0,0,29,"2020-03-01"
"China","Anhui Province","Wuhu",34,3,0,0,31,"2020-03-01"
"China","Anhui Province","Xuancheng",6,2,0,0,4,"2020-03-01"
"China","Beijing Municipality","Area to be Identified",0,-269,0,8,261,"2020-03-01"
"China","Beijing Municipality","Beijing Municipality",411,396,0,0,15,"2020-03-01"
"China","Chongqing Municipality","Chongqing Municipality",576,120,0,6,450,"2020-03-01"
"China","Fujian Province","Fuzhou",72,1,0,1,70,"2020-03-01"
"China","Fujian Province","Longyan",6,0,0,0,6,"2020-03-01"
"China","Fujian Province","Nanping",20,5,0,0,15,"2020-03-01"
"China","Fujian Province","Ningde",26,3,0,0,23,"2020-03-01"
"China","Fujian Province","Putian",56,17,0,0,39,"2020-03-01"
"China","Fujian Province","Quanzhou",47,15,0,0,32,"2020-03-01"
"China","Fujian Province","Sanming",14,2,0,0,12,"2020-03-01"
"China","Fujian Province","Xiamen",35,1,0,0,34,"2020-03-01"
"China","Fujian Province","Zhangzhou",20,4,0,0,16,"2020-03-01"
"China","Gansu province","Area to be identified",0,-2,0,0,2,"2020-03-01"
"China","Gansu province","Baiyin",4,0,0,0,4,"2020-03-01"
"China","Gansu province","Dingxi",9,1,0,0,8,"2020-03-01"
"China","Gansu province","Gannan Tibetan Autonomous Prefecture",8,0,0,0,8,"2020-03-01"
"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-03-01"
"China","Gansu province","Jinchang",1,0,0,0,1,"2020-03-01"
"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-03-01"
"China","Gansu province","Lanzhou",36,2,0,2,32,"2020-03-01"
"China","Gansu province","Linxia Hui Autonomous Prefecture",3,0,0,0,3,"2020-03-01"
"China","Gansu province","Longnan",4,0,0,0,4,"2020-03-01"
"China","Gansu province","Pingliang",9,3,0,0,6,"2020-03-01"
"China","Gansu province","Qingyang",3,1,0,0,2,"2020-03-01"
"China","Gansu province","Tianshui",12,0,0,0,12,"2020-03-01"
"China","Gansu province","Wuwei",0,0,0,0,0,"2020-03-01"
"China","Gansu province","Zhangye",2,0,0,0,2,"2020-03-01"
"China","Guangdong Province","Area to be identified",0,-19,0,0,19,"2020-03-01"
"China","Guangdong Province","Chaozhou",5,0,0,0,5,"2020-03-01"
"China","Guangdong Province","Dongguan",99,32,0,1,66,"2020-03-01"
"China","Guangdong Province","Foshan",84,37,0,0,47,"2020-03-01"
"China","Guangdong Province","Guangzhou",346,85,0,1,260,"2020-03-01"
"China","Guangdong Province","Heyuan",4,0,0,0,4,"2020-03-01"
"China","Guangdong Province","Huizhou",62,2,0,0,60,"2020-03-01"
"China","Guangdong Province","Jiangmen",23,10,0,0,13,"2020-03-01"
"China","Guangdong Province","Jieyang",8,2,0,0,6,"2020-03-01"
"China","Guangdong Province","Maoming",14,4,0,0,10,"2020-03-01"
"China","Guangdong Province","Meizhou",16,4,0,0,12,"2020-03-01"
"China","Guangdong Province","Qingyuan",12,0,0,0,12,"2020-03-01"
"China","Guangdong Province","Shantou",50,6,0,0,44,"2020-03-01"
"China","Guangdong Province","Shanwei",5,0,0,0,5,"2020-03-01"
"China","Guangdong Province","Shaoguan",10,1,0,0,9,"2020-03-01"
"China","Guangdong Province","Shenzhen",418,107,0,3,308,"2020-03-01"
"China","Guangdong Province","Yangjiang",14,3,0,0,11,"2020-03-01"
"China","Guangdong Province","Yunfu",0,0,0,0,0,"2020-03-01"
"China","Guangdong Province","Zhanjiang",22,5,0,0,17,"2020-03-01"
"China","Guangdong Province","Zhaoqing",19,4,0,1,14,"2020-03-01"
"China","Guangdong Province","Zhongshan",132,14,0,0,118,"2020-03-01"
"China","Guangdong Province","Zhuhai",98,22,0,1,75,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Area to be identified",0,0,0,0,0,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Baise",3,0,0,0,3,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Beihai",44,8,0,1,35,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Chongzuo",0,0,0,0,0,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Fangchenggang",19,9,0,0,10,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Guigang",8,0,0,0,8,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Guilin",32,5,0,0,27,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Hechi",28,17,0,1,10,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Hezhou",4,0,0,0,4,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Laibin",11,7,0,0,4,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Liuzhou",24,8,0,0,16,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","NanNing",55,3,0,0,52,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Qinzhou",8,1,0,0,7,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Wuzhou",5,0,0,0,5,"2020-03-01"
"China","Guangxi Zhuang Autonomous Region","Yulin",11,4,0,0,7,"2020-03-01"
"China","Guizhou Province","Anshun",4,0,0,0,4,"2020-03-01"
"China","Guizhou Province","Bijie",23,7,0,0,16,"2020-03-01"
"China","Guizhou Province","Guiyang",36,7,0,1,28,"2020-03-01"
"China","Guizhou Province","Liupanshui",10,1,0,1,8,"2020-03-01"
"China","Guizhou Province","Qiandongnan Miao and Dong Autonomous Prefecture",10,0,0,0,10,"2020-03-01"
"China","Guizhou Province","Qiannan Buyi and Miao Autonomous Prefecture",17,2,0,0,15,"2020-03-01"
"China","Guizhou Province","Qianxinan Buyi and Miao Autonomous Prefecture",4,0,0,0,4,"2020-03-01"
