"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province","Anqing",80,65,0,0,15,"2020-02-12"
"China","Anhui Province","Bengbu",146,140,0,4,2,"2020-02-12"
"China","Anhui Province","Bozhou",100,88,0,0,12,"2020-02-12"
"China","Anhui Province","Chizhou",16,13,0,0,3,"2020-02-12"
"China","Anhui Province","Chuzhou",13,9,0,0,4,"2020-02-12"
"China","Anhui Province","Fuyang",142,125,0,0,17,"2020-02-12"
"China","Anhui Province","Hefei",161,132,0,1,28,"2020-02-12"
"China","Anhui Province","Huaibei",25,19,0,0,6,"2020-02-12"
"China","Anhui Province","Huainan",46,34,0,0,12,"2020-02-12"
"China","Anhui Province","Huangshan",9,8,0,0,1,"2020-02-12"
"China","Anhui Province","Lu'an",60,57,0,0,3,"2020-02-12"
"China","Anhui Province","Ma'anshan",32,26,0,0,6,"2020-02-12"
"China","Anhui Province","Suzhou",38,30,0,0,8,"2020-02-12"
"China","Anhui Province","Tongling",28,19,0,0,9,"2020-02-12"
"China","Anhui Province","Wuhu",31,27,0,0,4,"2020-02-12"
"China","Anhui Province","Xuancheng",6,2,0,0,4,"2020-02-12"
"China","Beijing Municipality","Area to be Identified",0,-63,0,3,60,"2020-02-12"
"China","Beijing Municipality","Beijing Municipality",366,358,0,0,8,"2020-02-12"
"China","Chongqing Municipality","Chongqing Municipality",518,413,0,3,102,"2020-02-12"
"China","Fujian Province","Fuzhou",64,49,0,0,15,"2020-02-12"
"China","Fujian Province","Longyan",6,5,0,0,1,"2020-02-12"
"China","Fujian Province","Nanping",20,17,0,0,3,"2020-02-12"
"China","Fujian Province","Ningde",25,20,0,0,5,"2020-02-12"
"China","Fujian Province","Putian",54,46,0,0,8,"2020-02-12"
"China","Fujian Province","Quanzhou",44,31,0,0,13,"2020-02-12"
"China","Fujian Province","Sanming",13,12,0,0,1,"2020-02-12"
"China","Fujian Province","Xiamen",34,30,0,0,4,"2020-02-12"
"China","Fujian Province","Zhangzhou",19,15,0,0,4,"2020-02-12"
"China","Gansu province","Area to be identified",0,-2,0,0,2,"2020-02-12"
"China","Gansu province","Baiyin",4,4,0,0,0,"2020-02-12"
"China","Gansu province","Dingxi",8,6,0,0,2,"2020-02-12"
"China","Gansu province","Gannan Tibetan Autonomous Prefecture",7,6,0,0,1,"2020-02-12"
"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-02-12"
"China","Gansu province","Jinchang",1,0,0,0,1,"2020-02-12"
"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-02-12"
"China","Gansu province","Lanzhou",35,19,0,2,14,"2020-02-12"
"China","Gansu province","Linxia Hui Autonomous Prefecture",3,1,0,0,2,"2020-02-12"
"China","Gansu province","Longnan",4,4,0,0,0,"2020-02-12"
"China","Gansu province","Pingliang",8,7,0,0,1,"2020-02-12"
"China","Gansu province","Qingyang",3,2,0,0,1,"2020-02-12"
"China","Gansu province","Tianshui",12,6,0,0,6,"2020-02-12"
"China","Gansu province","Wuwei",0,0,0,0,0,"2020-02-12"
"China","Gansu province","Zhangye",2,1,0,0,1,"2020-02-12"
"China","Guangdong Province","Area to be identified",0,-10,0,1,9,"2020-02-12"
"China","Guangdong Province","Chaozhou",5,5,0,0,0,"2020-02-12"
"China","Guangdong Province","Dongguan",70,63,0,0,7,"2020-02-12"
"China","Guangdong Province","Foshan",81,64,0,0,17,"2020-02-12"
"China","Guangdong Province","Guangzhou",327,256,0,0,71,"2020-02-12"
"China","Guangdong Province","Heyuan",3,2,0,0,1,"2020-02-12"
"China","Guangdong Province","Huizhou",55,48,0,0,7,"2020-02-12"
"China","Guangdong Province","Jiangmen",22,18,0,0,4,"2020-02-12"
"China","Guangdong Province","Jieyang",8,5,0,0,3,"2020-02-12"
"China","Guangdong Province","Maoming",13,11,0,0,2,"2020-02-12"
"China","Guangdong Province","Meizhou",13,8,0,0,5,"2020-02-12"
"China","Guangdong Province","Qingyuan",12,7,0,0,5,"2020-02-12"
"China","Guangdong Province","Shantou",50,34,0,0,16,"2020-02-12"
"China","Guangdong Province","Shanwei",5,4,0,0,1,"2020-02-12"
"China","Guangdong Province","Shaoguan",8,5,0,0,3,"2020-02-12"
"China","Guangdong Province","Shenzhen",391,309,0,0,82,"2020-02-12"
"China","Guangdong Province","Yangjiang",13,8,0,0,5,"2020-02-12"
"China","Guangdong Province","Yunfu",0,0,0,0,0,"2020-02-12"
"China","Guangdong Province","Zhanjiang",21,12,0,0,9,"2020-02-12"
"China","Guangdong Province","Zhaoqing",16,8,0,1,7,"2020-02-12"
"China","Guangdong Province","Zhongshan",128,84,0,0,44,"2020-02-12"
"China","Guangdong Province","Zhuhai",89,68,0,0,21,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Area to be identified",0,-1,0,0,1,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Baise",3,3,0,0,0,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Beihai",39,34,0,1,4,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Chongzuo",0,0,0,0,0,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Fangchenggang",17,16,0,0,1,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Guigang",8,8,0,0,0,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Guilin",31,26,0,0,5,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Hechi",21,20,0,1,0,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Hezhou",4,4,0,0,0,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Laibin",11,11,0,0,0,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Liuzhou",22,16,0,0,6,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","NanNing",44,34,0,0,10,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Qinzhou",8,8,0,0,0,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Wuzhou",5,0,0,0,5,"2020-02-12"
"China","Guangxi Zhuang Autonomous Region","Yulin",9,8,0,0,1,"2020-02-12"
"China","Guizhou Province","Anshun",4,4,0,0,0,"2020-02-12"
"China","Guizhou Province","Bijie",22,20,0,0,2,"2020-02-12"
"China","Guizhou Province","Guiyang",33,30,0,0,3,"2020-02-12"
"China","Guizhou Province","Liupanshui",10,8,0,1,1,"2020-02-12"
"China","Guizhou Province","Qiandongnan Miao and Dong Autonomous Prefecture",10,8,0,0,2,"2020-02-12"
"China","Guizhou Province","Qiannan Buyi and Miao Autonomous Prefecture",17,14,0,0,3,"2020-02-12"
"China","Guizhou Province","Qianxinan Buyi and Miao Autonomous Prefecture",4,1,0,0,3,"2020-02-12"
"China","Guizhou Province","Tongren",10,5,0,0,5,"2020-02-12"
"China","Guizhou Province","Zunyi",25,24,0,0,1,"2020-02-12"
"China","Hainan Province","Baisha Li Autonomous County",0,0,0,0,0,"2020-02-12"
"China","Hainan Province","Baoting Li and Miao Autonomous County",3,3,0,0,0,"2020-02-12"
"China","Hainan Province","Changjiang Li Autonomous County",7,7,0,0,0,"2020-02-12"
"China","Hainan Province","Chengmai County",8,6,0,1,1,"2020-02-12"
"China","Hainan Province","Danzhou",15,14,0,0,1,"2020-02-12"
"China","Hainan Province","Ding'an County",3,2,0,1,0,"2020-02-12"
"China","Hainan Province","Dongfang City",3,2,0,0,1,"2020-02-12"
"China","Hainan Province","Haikou",29,19,0,0,10,"2020-02-12"
"China","Hainan Province","Ledong Li Autonomous County",2,2,0,0,0,"2020-02-12"
"China","Hainan Province","Lingao County",6,5,0,0,1,"2020-02-12"
"China","Hainan Province","Lingshui Li Autonomous County",4,4,0,0,0,"2020-02-12"
"China","Hainan Province","Qionghai City",6,5,0,1,0,"2020-02-12"
"China","Hainan Province","Qiongzhong Li and Miao Autonomous County",1,0,0,0,1,"2020-02-12"
"China","Hainan Province","Sansha",3,3,0,0,0,"2020-02-12"
"China","Hainan Province","Sanya",54,42,0,1,11,"2020-02-12"
"China","Hainan Province","Tunchang County",0,0,0,0,0,"2020-02-12"
"China","Hainan Province","Wanning City",13,12,0,0,1,"2020-02-12"
"China","Hainan Province","Wuzhishan City",0,0,0,0,0,"2020-02-12"
"China","Hebei Province","Baoding",31,20,0,0,11,"2020-02-12"
"China","Hebei Province","Cangzhou",42,28,0,2,12,"2020-02-12"
"China","Hebei Province","Chengde",7,6,0,0,1,"2020-02-12"
"China","Hebei Province","Handan",31,26,0,0,5,"2020-02-12"
"China","Hebei Province","Hengshui",8,6,0,0,2,"2020-02-12"
"China","Hebei Province","Langfang",29,21,0,0,8,"2020-02-12"
"China","Hebei Province","Qinhuangdao",9,8,0,0,1,"2020-02-12"
"China","Hebei Province","Shijiazhuang",27,23,0,0,4,"2020-02-12"
"China","Hebei Province","Tangshan",35,32,0,0,3,"2020-02-12"
"China","Hebei Province","Xingtai",21,15,0,1,5,"2020-02-12"
"China","Hebei Province","Zhangjiakou",25,22,0,0,3,"2020-02-12"
