"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province","Anqing",18,0,0,0,0,"2020-01-30"
"China","Anhui Province","Bengbu",8,0,0,0,0,"2020-01-30"
"China","Anhui Province","Bozhou",20,0,0,0,1,"2020-01-30"
"China","Anhui Province","Chizhou",2,0,0,0,0,"2020-01-30"
"China","Anhui Province","Chuzhou",4,0,0,0,0,"2020-01-30"
"China","Anhui Province","Fuyang",28,0,0,0,0,"2020-01-30"
"China","Anhui Province","Hefei",39,0,0,0,1,"2020-01-30"
"China","Anhui Province","Huaibei",2,0,0,0,0,"2020-01-30"
"China","Anhui Province","Huainan",12,0,0,0,0,"2020-01-30"
"China","Anhui Province","Huangshan",7,0,0,0,0,"2020-01-30"
"China","Anhui Province","Lu'an",8,0,0,0,0,"2020-01-30"
"China","Anhui Province","Ma'anshan",14,0,0,0,0,"2020-01-30"
"China","Anhui Province","Suzhou",10,0,0,0,0,"2020-01-30"
"China","Anhui Province","Tongling",10,0,0,0,0,"2020-01-30"
"China","Anhui Province","Wuhu",14,0,0,0,0,"2020-01-30"
"China","Anhui Province","Xuancheng",4,0,0,0,0,"2020-01-30"
"China","Beijing Municipality","Area to be Identified",0,0,0,0,0,"2020-01-30"
"China","Beijing Municipality","Beijing Municipality",74,0,0,1,2,"2020-01-30"
"China","Chongqing Municipality","Chongqing Municipality",182,0,0,0,1,"2020-01-30"
"China","Fujian Province","Fuzhou",30,0,0,0,0,"2020-01-30"
"China","Fujian Province","Longyan",1,0,0,0,0,"2020-01-30"
"China","Fujian Province","Nanping",3,0,0,0,0,"2020-01-30"
"China","Fujian Province","Ningde",8,0,0,0,0,"2020-01-30"
"China","Fujian Province","Putian",17,0,0,0,0,"2020-01-30"
"China","Fujian Province","Quanzhou",18,0,0,0,0,"2020-01-30"
"China","Fujian Province","Sanming",10,0,0,0,0,"2020-01-30"
"China","Fujian Province","Xiamen",7,0,0,0,0,"2020-01-30"
"China","Fujian Province","Zhangzhou",7,0,0,0,0,"2020-01-30"
"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-01-30"
"China","Gansu province","Baiyin",1,0,0,0,0,"2020-01-30"
"China","Gansu province","Dingxi",2,0,0,0,0,"2020-01-30"
"China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-01-30"
"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-01-30"
"China","Gansu province","Jinchang",1,0,0,0,0,"2020-01-30"
"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-01-30"
"China","Gansu province","Lanzhou",14,0,0,0,0,"2020-01-30"
"China","Gansu province","Linxia Hui Autonomous Prefecture",2,0,0,0,0,"2020-01-30"
"China","Gansu province","Longnan",1,0,0,0,0,"2020-01-30"
