"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province","Anqing",78,0,0,0,15,"2020-02-10"
"China","Anhui Province","Bengbu",126,0,0,3,2,"2020-02-10"
"China","Anhui Province","Bozhou",92,0,0,0,7,"2020-02-10"
"China","Anhui Province","Chizhou",15,0,0,0,3,"2020-02-10"
"China","Anhui Province","Chuzhou",12,0,0,0,3,"2020-02-10"
"China","Anhui Province","Fuyang",125,0,0,0,13,"2020-02-10"
"China","Anhui Province","Hefei",147,0,0,0,15,"2020-02-10"
"China","Anhui Province","Huaibei",23,0,0,0,5,"2020-02-10"
"China","Anhui Province","Huainan",46,0,0,0,8,"2020-02-10"
"China","Anhui Province","Huangshan",9,0,0,0,1,"2020-02-10"
"China","Anhui Province","Lu'an",57,0,0,0,3,"2020-02-10"
"China","Anhui Province","Ma'anshan",31,0,0,0,2,"2020-02-10"
"China","Anhui Province","Suzhou",31,0,0,0,3,"2020-02-10"
"China","Anhui Province","Tongling",25,0,0,0,7,"2020-02-10"
"China","Anhui Province","Wuhu",30,0,0,0,3,"2020-02-10"
"China","Anhui Province","Xuancheng",6,0,0,0,2,"2020-02-10"
"China","Beijing Municipality","Area to be Identified",0,0,0,2,36,"2020-02-10"
"China","Beijing Municipality","Beijing Municipality",337,0,0,0,8,"2020-02-10"
"China","Chongqing Municipality","Chongqing Municipality",473,0,0,2,66,"2020-02-10"
"China","Fujian Province","Fuzhou",63,0,0,0,12,"2020-02-10"
"China","Fujian Province","Longyan",6,0,0,0,1,"2020-02-10"
"China","Fujian Province","Nanping",18,0,0,0,2,"2020-02-10"
"China","Fujian Province","Ningde",24,0,0,0,4,"2020-02-10"
"China","Fujian Province","Putian",51,0,0,0,2,"2020-02-10"
"China","Fujian Province","Quanzhou",42,0,0,0,11,"2020-02-10"
"China","Fujian Province","Sanming",13,0,0,0,1,"2020-02-10"
"China","Fujian Province","Xiamen",28,0,0,0,3,"2020-02-10"
"China","Fujian Province","Zhangzhou",16,0,0,0,3,"2020-02-10"
"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-02-10"
"China","Gansu province","Baiyin",4,0,0,0,0,"2020-02-10"
"China","Gansu province","Dingxi",8,0,0,0,2,"2020-02-10"
"China","Gansu province","Gannan Tibetan Autonomous Prefecture",6,0,0,0,0,"2020-02-10"
"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-02-10"
"China","Gansu province","Jinchang",1,0,0,0,1,"2020-02-10"
"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-02-10"
"China","Gansu province","Lanzhou",33,0,0,2,10,"2020-02-10"
"China","Gansu province","Linxia Hui Autonomous Prefecture",3,0,0,0,2,"2020-02-10"
"China","Gansu province","Longnan",4,0,0,0,0,"2020-02-10"
"China","Gansu province","Pingliang",7,0,0,0,0,"2020-02-10"
"China","Gansu province","Qingyang",3,0,0,0,0,"2020-02-10"
"China","Gansu province","Tianshui",12,0,0,0,1,"2020-02-10"
"China","Gansu province","Wuwei",0,0,0,0,0,"2020-02-10"
"China","Gansu province","Zhangye",2,0,0,0,1,"2020-02-10"
"China","Guangdong Province","Area to be identified",0,0,0,0,1,"2020-02-10"
"China","Guangdong Province","Chaozhou",5,0,0,0,0,"2020-02-10"
"China","Guangdong Province","Dongguan",60,0,0,0,3,"2020-02-10"
"China","Guangdong Province","Foshan",70,0,0,0,4,"2020-02-10"
"China","Guangdong Province","Guangzhou",314,0,0,0,43,"2020-02-10"
"China","Guangdong Province","Heyuan",3,0,0,0,1,"2020-02-10"
"China","Guangdong Province","Huizhou",52,0,0,0,4,"2020-02-10"
"China","Guangdong Province","Jiangmen",20,0,0,0,4,"2020-02-10"
"China","Guangdong Province","Jieyang",7,0,0,0,1,"2020-02-10"
"China","Guangdong Province","Maoming",10,0,0,0,1,"2020-02-10"
"China","Guangdong Province","Meizhou",13,0,0,0,4,"2020-02-10"
"China","Guangdong Province","Qingyuan",10,0,0,0,5,"2020-02-10"
"China","Guangdong Province","Shantou",50,0,0,0,12,"2020-02-10"
"China","Guangdong Province","Shanwei",5,0,0,0,1,"2020-02-10"
"China","Guangdong Province","Shaoguan",6,0,0,0,3,"2020-02-10"
"China","Guangdong Province","Shenzhen",369,0,0,0,56,"2020-02-10"
"China","Guangdong Province","Yangjiang",13,0,0,0,1,"2020-02-10"
"China","Guangdong Province","Yunfu",0,0,0,0,0,"2020-02-10"
"China","Guangdong Province","Zhanjiang",21,0,0,0,7,"2020-02-10"
"China","Guangdong Province","Zhaoqing",15,0,0,1,4,"2020-02-10"
"China","Guangdong Province","Zhongshan",112,0,0,0,28,"2020-02-10"
"China","Guangdong Province","Zhuhai",85,0,0,0,4,"2020-02-10"
"China","Guangxi Zhuang Autonomous Region","Area to be identified",0,0,0,0,0,"2020-02-10"
"China","Guangxi Zhuang Autonomous Region","Baise",3,0,0,0,0,"2020-02-10"
"China","Guangxi Zhuang Autonomous Region","Beihai",35,0,0,0,3,"2020-02-10"
"China","Guangxi Zhuang Autonomous Region","Chongzuo",0,0,0,0,0,"2020-02-10"
"China","Guangxi Zhuang Autonomous Region","Fangchenggang",17,0,0,0,1,"2020-02-10"
"China","Guangxi Zhuang Autonomous Region","Guigang",8,0,0,0,0,"2020-02-10"
"China","Guangxi Zhuang Autonomous Region","Guilin",30,0,0,0,5,"2020-02-10"
