"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province","Anqing",56,0,0,0,3,"2020-02-05"
"China","Anhui Province","Bengbu",48,0,0,0,0,"2020-02-05"
"China","Anhui Province","Bozhou",58,0,0,0,2,"2020-02-05"
"China","Anhui Province","Chizhou",11,0,0,0,1,"2020-02-05"
"China","Anhui Province","Chuzhou",11,0,0,0,1,"2020-02-05"
"China","Anhui Province","Fuyang",84,0,0,0,3,"2020-02-05"
"China","Anhui Province","Hefei",93,0,0,0,5,"2020-02-05"
"China","Anhui Province","Huaibei",14,0,0,0,0,"2020-02-05"
"China","Anhui Province","Huainan",24,0,0,0,4,"2020-02-05"
"China","Anhui Province","Huangshan",9,0,0,0,0,"2020-02-05"
"China","Anhui Province","Lu'an",34,0,0,0,1,"2020-02-05"
"China","Anhui Province","Ma'anshan",30,0,0,0,1,"2020-02-05"
"China","Anhui Province","Suzhou",24,0,0,0,0,"2020-02-05"
"China","Anhui Province","Tongling",19,0,0,0,1,"2020-02-05"
"China","Anhui Province","Wuhu",23,0,0,0,2,"2020-02-05"
"China","Anhui Province","Xuancheng",4,0,0,0,1,"2020-02-05"
"China","Beijing Municipality","Area to be Identified",0,0,0,1,20,"2020-02-05"
"China","Beijing Municipality","Beijing Municipality",253,0,0,0,4,"2020-02-05"
"China","Chongqing Municipality","Chongqing Municipality",376,0,0,2,15,"2020-02-05"
"China","Fujian Province","Fuzhou",55,0,0,0,4,"2020-02-05"
"China","Fujian Province","Longyan",2,0,0,0,0,"2020-02-05"
"China","Fujian Province","Nanping",12,0,0,0,0,"2020-02-05"
"China","Fujian Province","Ningde",14,0,0,0,1,"2020-02-05"
"China","Fujian Province","Putian",38,0,0,0,1,"2020-02-05"
"China","Fujian Province","Quanzhou",37,0,0,0,4,"2020-02-05"
"China","Fujian Province","Sanming",11,0,0,0,0,"2020-02-05"
"China","Fujian Province","Xiamen",21,0,0,0,1,"2020-02-05"
"China","Fujian Province","Zhangzhou",15,0,0,0,0,"2020-02-05"
"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-02-05"
"China","Gansu province","Baiyin",2,0,0,0,0,"2020-02-05"
"China","Gansu province","Dingxi",5,0,0,0,1,"2020-02-05"
"China","Gansu province","Gannan Tibetan Autonomous Prefecture",2,0,0,0,0,"2020-02-05"
"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-02-05"
"China","Gansu province","Jinchang",1,0,0,0,0,"2020-02-05"
"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-02-05"
"China","Gansu province","Lanzhou",30,0,0,0,3,"2020-02-05"
"China","Gansu province","Linxia Hui Autonomous Prefecture",3,0,0,0,2,"2020-02-05"
"China","Gansu province","Longnan",4,0,0,0,0,"2020-02-05"
"China","Gansu province","Pingliang",1,0,0,0,0,"2020-02-05"
"China","Gansu province","Qingyang",2,0,0,0,0,"2020-02-05"
"China","Gansu province","Tianshui",10,0,0,0,0,"2020-02-05"
"China","Gansu province","Wuwei",0,0,0,0,0,"2020-02-05"
"China","Gansu province","Zhangye",2,0,0,0,0,"2020-02-05"
