"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province","Anqing",83,22,0,0,61,"2020-02-22"
"China","Anhui Province","Bengbu",160,54,0,5,101,"2020-02-22"
"China","Anhui Province","Bozhou",108,35,0,0,73,"2020-02-22"
"China","Anhui Province","Chizhou",17,7,0,0,10,"2020-02-22"
"China","Anhui Province","Chuzhou",13,5,0,0,8,"2020-02-22"
"China","Anhui Province","Fuyang",155,56,0,0,99,"2020-02-22"
"China","Anhui Province","Hefei",174,72,0,1,101,"2020-02-22"
"China","Anhui Province","Huaibei",27,12,0,0,15,"2020-02-22"
"China","Anhui Province","Huainan",54,24,0,0,30,"2020-02-22"
"China","Anhui Province","Huangshan",9,3,0,0,6,"2020-02-22"
"China","Anhui Province","Lu'an",69,26,0,0,43,"2020-02-22"
"China","Anhui Province","Ma'anshan",38,19,0,0,19,"2020-02-22"
"China","Anhui Province","Suzhou",41,15,0,0,26,"2020-02-22"
"China","Anhui Province","Tongling",29,15,0,0,14,"2020-02-22"
"China","Anhui Province","Wuhu",33,8,0,0,25,"2020-02-22"
"China","Anhui Province","Xuancheng",6,2,0,0,4,"2020-02-22"
"China","Beijing Municipality","Area to be Identified",0,-178,0,4,174,"2020-02-22"
"China","Beijing Municipality","Beijing Municipality",399,384,0,0,15,"2020-02-22"
"China","Chongqing Municipality","Chongqing Municipality",573,239,0,6,328,"2020-02-22"
"China","Fujian Province","Fuzhou",71,21,0,0,50,"2020-02-22"
"China","Fujian Province","Longyan",6,3,0,0,3,"2020-02-22"
"China","Fujian Province","Nanping",20,10,0,0,10,"2020-02-22"
"China","Fujian Province","Ningde",26,6,0,0,20,"2020-02-22"
"China","Fujian Province","Putian",55,31,0,0,24,"2020-02-22"
"China","Fujian Province","Quanzhou",46,27,0,0,19,"2020-02-22"
"China","Fujian Province","Sanming",14,9,0,0,5,"2020-02-22"
"China","Fujian Province","Xiamen",35,18,0,0,17,"2020-02-22"
"China","Fujian Province","Zhangzhou",20,6,0,0,14,"2020-02-22"
"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-02-22"
"China","Gansu province","Baiyin",4,1,0,0,3,"2020-02-22"
"China","Gansu province","Dingxi",9,1,0,0,8,"2020-02-22"
"China","Gansu province","Gannan Tibetan Autonomous Prefecture",8,2,0,0,6,"2020-02-22"
"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-02-22"
"China","Gansu province","Jinchang",1,0,0,0,1,"2020-02-22"
"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-02-22"
"China","Gansu province","Lanzhou",36,5,0,2,29,"2020-02-22"
"China","Gansu province","Linxia Hui Autonomous Prefecture",3,0,0,0,3,"2020-02-22"
"China","Gansu province","Longnan",4,0,0,0,4,"2020-02-22"
"China","Gansu province","Pingliang",9,3,0,0,6,"2020-02-22"
"China","Gansu province","Qingyang",3,1,0,0,2,"2020-02-22"
"China","Gansu province","Tianshui",12,0,0,0,12,"2020-02-22"
"China","Gansu province","Wuwei",0,0,0,0,0,"2020-02-22"
"China","Gansu province","Zhangye",2,0,0,0,2,"2020-02-22"
"China","Guangdong Province","Area to be identified",0,-12,0,0,12,"2020-02-22"
"China","Guangdong Province","Chaozhou",5,1,0,0,4,"2020-02-22"
"China","Guangdong Province","Dongguan",94,62,0,1,31,"2020-02-22"
"China","Guangdong Province","Foshan",84,50,0,0,34,"2020-02-22"
"China","Guangdong Province","Guangzhou",345,155,0,0,190,"2020-02-22"
"China","Guangdong Province","Heyuan",4,3,0,0,1,"2020-02-22"
"China","Guangdong Province","Huizhou",62,16,0,0,46,"2020-02-22"
"China","Guangdong Province","Jiangmen",23,14,0,0,9,"2020-02-22"
"China","Guangdong Province","Jieyang",8,4,0,0,4,"2020-02-22"
"China","Guangdong Province","Maoming",14,8,0,0,6,"2020-02-22"
"China","Guangdong Province","Meizhou",16,5,0,0,11,"2020-02-22"
"China","Guangdong Province","Qingyuan",12,2,0,0,10,"2020-02-22"
"China","Guangdong Province","Shantou",50,10,0,0,40,"2020-02-22"
"China","Guangdong Province","Shanwei",5,3,0,0,2,"2020-02-22"
"China","Guangdong Province","Shaoguan",10,4,0,0,6,"2020-02-22"
"China","Guangdong Province","Shenzhen",417,188,0,3,226,"2020-02-22"
"China","Guangdong Province","Yangjiang",13,3,0,0,10,"2020-02-22"
"China","Guangdong Province","Yunfu",0,0,0,0,0,"2020-02-22"
"China","Guangdong Province","Zhanjiang",22,10,0,0,12,"2020-02-22"
"China","Guangdong Province","Zhaoqing",19,10,0,1,8,"2020-02-22"
"China","Guangdong Province","Zhongshan",132,40,0,0,92,"2020-02-22"
"China","Guangdong Province","Zhuhai",98,45,0,1,52,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Area to be identified",0,0,0,0,0,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Baise",3,1,0,0,2,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Beihai",44,29,0,1,14,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Chongzuo",0,0,0,0,0,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Fangchenggang",19,13,0,0,6,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Guigang",8,5,0,0,3,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Guilin",32,15,0,0,17,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Hechi",25,20,0,1,4,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Hezhou",4,2,0,0,2,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Laibin",11,11,0,0,0,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Liuzhou",24,13,0,0,11,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","NanNing",55,27,0,0,28,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Qinzhou",8,2,0,0,6,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Wuzhou",5,0,0,0,5,"2020-02-22"
"China","Guangxi Zhuang Autonomous Region","Yulin",11,5,0,0,6,"2020-02-22"
"China","Guizhou Province","Anshun",4,3,0,0,1,"2020-02-22"
"China","Guizhou Province","Bijie",23,10,0,0,13,"2020-02-22"
"China","Guizhou Province","Guiyang",36,17,0,1,18,"2020-02-22"
"China","Guizhou Province","Liupanshui",10,2,0,1,7,"2020-02-22"
"China","Guizhou Province","Qiandongnan Miao and Dong Autonomous Prefecture",10,2,0,0,8,"2020-02-22"
"China","Guizhou Province","Qiannan Buyi and Miao Autonomous Prefecture",17,5,0,0,12,"2020-02-22"
"China","Guizhou Province","Qianxinan Buyi and Miao Autonomous Prefecture",4,0,0,0,4,"2020-02-22"
"China","Guizhou Province","Tongren",10,0,0,0,10,"2020-02-22"
"China","Guizhou Province","Zunyi",32,14,0,0,18,"2020-02-22"
"China","Hainan Province","Baisha Li Autonomous County",0,0,0,0,0,"2020-02-22"
"China","Hainan Province","Baoting Li and Miao Autonomous County",3,2,0,0,1,"2020-02-22"
"China","Hainan Province","Changjiang Li Autonomous County",7,4,0,0,3,"2020-02-22"
"China","Hainan Province","Chengmai County",9,3,0,1,5,"2020-02-22"
"China","Hainan Province","Danzhou",15,3,0,0,12,"2020-02-22"
"China","Hainan Province","Ding'an County",3,0,0,1,2,"2020-02-22"
"China","Hainan Province","Dongfang City",3,1,0,0,2,"2020-02-22"
"China","Hainan Province","Haikou",39,19,0,0,20,"2020-02-22"
"China","Hainan Province","Ledong Li Autonomous County",2,0,0,0,2,"2020-02-22"
"China","Hainan Province","Lingao County",6,2,0,0,4,"2020-02-22"
"China","Hainan Province","Lingshui Li Autonomous County",4,1,0,0,3,"2020-02-22"
"China","Hainan Province","Qionghai City",6,1,0,1,4,"2020-02-22"
"China","Hainan Province","Qiongzhong Li and Miao Autonomous County",1,0,0,0,1,"2020-02-22"
"China","Hainan Province","Sansha",3,0,0,0,3,"2020-02-22"
"China","Hainan Province","Sanya",54,20,0,1,33,"2020-02-22"
"China","Hainan Province","Tunchang County",0,0,0,0,0,"2020-02-22"
"China","Hainan Province","Wanning City",13,4,0,0,9,"2020-02-22"
"China","Hainan Province","Wuzhishan City",0,0,0,0,0,"2020-02-22"
"China","Hebei Province","Baoding",32,3,0,0,29,"2020-02-22"
"China","Hebei Province","Cangzhou",48,19,0,3,26,"2020-02-22"
"China","Hebei Province","Chengde",7,1,0,0,6,"2020-02-22"
"China","Hebei Province","Handan",32,10,0,0,22,"2020-02-22"
"China","Hebei Province","Hengshui",8,1,0,0,7,"2020-02-22"
"China","Hebei Province","Langfang",30,5,0,0,25,"2020-02-22"
"China","Hebei Province","Qinhuangdao",10,3,0,1,6,"2020-02-22"
"China","Hebei Province","Shijiazhuang",29,10,0,0,19,"2020-02-22"
"China","Hebei Province","Tangshan",58,37,0,1,20,"2020-02-22"
"China","Hebei Province","Xingtai",23,4,0,1,18,"2020-02-22"
"China","Hebei Province","Zhangjiakou",34,8,0,0,26,"2020-02-22"
"China","Heilongjiang Province","Daqing",26,17,0,1,8,"2020-02-22"
