"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province","Anqing",82,48,0,0,34,"2020-02-16"
"China","Anhui Province","Bengbu",157,143,0,5,9,"2020-02-16"
"China","Anhui Province","Bozhou",108,73,0,0,35,"2020-02-16"
"China","Anhui Province","Chizhou",17,11,0,0,6,"2020-02-16"
"China","Anhui Province","Chuzhou",13,6,0,0,7,"2020-02-16"
"China","Anhui Province","Fuyang",152,120,0,0,32,"2020-02-16"
"China","Anhui Province","Hefei",169,125,0,1,43,"2020-02-16"
"China","Anhui Province","Huaibei",26,16,0,0,10,"2020-02-16"
"China","Anhui Province","Huainan",48,34,0,0,14,"2020-02-16"
"China","Anhui Province","Huangshan",9,8,0,0,1,"2020-02-16"
"China","Anhui Province","Lu'an",65,50,0,0,15,"2020-02-16"
"China","Anhui Province","Ma'anshan",36,26,0,0,10,"2020-02-16"
"China","Anhui Province","Suzhou",39,26,0,0,13,"2020-02-16"
"China","Anhui Province","Tongling",28,18,0,0,10,"2020-02-16"
"China","Anhui Province","Wuhu",31,18,0,0,13,"2020-02-16"
"China","Anhui Province","Xuancheng",6,2,0,0,4,"2020-02-16"
"China","Beijing Municipality","Area to be Identified",0,-99,0,4,95,"2020-02-16"
"China","Beijing Municipality","Beijing Municipality",380,370,0,0,10,"2020-02-16"
"China","Chongqing Municipality","Chongqing Municipality",544,355,0,5,184,"2020-02-16"
"China","Fujian Province","Fuzhou",68,48,0,0,20,"2020-02-16"
"China","Fujian Province","Longyan",6,5,0,0,1,"2020-02-16"
"China","Fujian Province","Nanping",20,15,0,0,5,"2020-02-16"
"China","Fujian Province","Ningde",25,19,0,0,6,"2020-02-16"
"China","Fujian Province","Putian",55,43,0,0,12,"2020-02-16"
"China","Fujian Province","Quanzhou",46,33,0,0,13,"2020-02-16"
"China","Fujian Province","Sanming",13,10,0,0,3,"2020-02-16"
"China","Fujian Province","Xiamen",34,29,0,0,5,"2020-02-16"
"China","Fujian Province","Zhangzhou",20,14,0,0,6,"2020-02-16"
"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-02-16"
"China","Gansu province","Baiyin",4,3,0,0,1,"2020-02-16"
"China","Gansu province","Dingxi",9,1,0,0,8,"2020-02-16"
"China","Gansu province","Gannan Tibetan Autonomous Prefecture",8,6,0,0,2,"2020-02-16"
"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-02-16"
"China","Gansu province","Jinchang",1,0,0,0,1,"2020-02-16"
"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-02-16"
"China","Gansu province","Lanzhou",35,16,0,2,17,"2020-02-16"
"China","Gansu province","Linxia Hui Autonomous Prefecture",3,0,0,0,3,"2020-02-16"
"China","Gansu province","Longnan",4,1,0,0,3,"2020-02-16"
"China","Gansu province","Pingliang",9,8,0,0,1,"2020-02-16"
"China","Gansu province","Qingyang",3,1,0,0,2,"2020-02-16"
"China","Gansu province","Tianshui",12,3,0,0,9,"2020-02-16"
"China","Gansu province","Wuwei",0,0,0,0,0,"2020-02-16"
"China","Gansu province","Zhangye",2,0,0,0,2,"2020-02-16"
"China","Guangdong Province","Area to be identified",0,-11,0,0,11,"2020-02-16"
"China","Guangdong Province","Chaozhou",5,4,0,0,1,"2020-02-16"
"China","Guangdong Province","Dongguan",89,81,0,1,7,"2020-02-16"
"China","Guangdong Province","Foshan",84,61,0,0,23,"2020-02-16"
"China","Guangdong Province","Guangzhou",338,217,0,0,121,"2020-02-16"
"China","Guangdong Province","Heyuan",3,2,0,0,1,"2020-02-16"
"China","Guangdong Province","Huizhou",58,32,0,0,26,"2020-02-16"
"China","Guangdong Province","Jiangmen",23,20,0,0,3,"2020-02-16"
"China","Guangdong Province","Jieyang",8,4,0,0,4,"2020-02-16"
"China","Guangdong Province","Maoming",13,10,0,0,3,"2020-02-16"
"China","Guangdong Province","Meizhou",16,9,0,0,7,"2020-02-16"
"China","Guangdong Province","Qingyuan",12,5,0,0,7,"2020-02-16"
"China","Guangdong Province","Shantou",50,24,0,0,26,"2020-02-16"
"China","Guangdong Province","Shanwei",5,4,0,0,1,"2020-02-16"
"China","Guangdong Province","Shaoguan",10,6,0,0,4,"2020-02-16"
"China","Guangdong Province","Shenzhen",414,299,0,0,115,"2020-02-16"
"China","Guangdong Province","Yangjiang",13,6,0,0,7,"2020-02-16"
"China","Guangdong Province","Yunfu",0,0,0,0,0,"2020-02-16"
"China","Guangdong Province","Zhanjiang",22,11,0,0,11,"2020-02-16"
"China","Guangdong Province","Zhaoqing",17,8,0,1,8,"2020-02-16"
"China","Guangdong Province","Zhongshan",130,62,0,0,68,"2020-02-16"
"China","Guangdong Province","Zhuhai",96,59,0,0,37,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Area to be identified",0,0,0,0,0,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Baise",3,3,0,0,0,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Beihai",43,35,0,1,7,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Chongzuo",0,0,0,0,0,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Fangchenggang",18,17,0,0,1,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Guigang",8,6,0,0,2,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Guilin",31,21,0,0,10,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Hechi",22,21,0,1,0,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Hezhou",4,4,0,0,0,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Laibin",11,11,0,0,0,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Liuzhou",24,16,0,0,8,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","NanNing",50,39,0,0,11,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Qinzhou",8,7,0,0,1,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Wuzhou",5,0,0,0,5,"2020-02-16"
"China","Guangxi Zhuang Autonomous Region","Yulin",10,9,0,0,1,"2020-02-16"
"China","Guizhou Province","Anshun",4,4,0,0,0,"2020-02-16"
"China","Guizhou Province","Bijie",23,16,0,0,7,"2020-02-16"
"China","Guizhou Province","Guiyang",34,28,0,0,6,"2020-02-16"
"China","Guizhou Province","Liupanshui",10,6,0,1,3,"2020-02-16"
"China","Guizhou Province","Qiandongnan Miao and Dong Autonomous Prefecture",10,6,0,0,4,"2020-02-16"
"China","Guizhou Province","Qiannan Buyi and Miao Autonomous Prefecture",17,12,0,0,5,"2020-02-16"
"China","Guizhou Province","Qianxinan Buyi and Miao Autonomous Prefecture",4,0,0,0,4,"2020-02-16"
"China","Guizhou Province","Tongren",10,3,0,0,7,"2020-02-16"
"China","Guizhou Province","Zunyi",32,27,0,0,5,"2020-02-16"
"China","Hainan Province","Baisha Li Autonomous County",0,0,0,0,0,"2020-02-16"
"China","Hainan Province","Baoting Li and Miao Autonomous County",3,3,0,0,0,"2020-02-16"
"China","Hainan Province","Changjiang Li Autonomous County",7,7,0,0,0,"2020-02-16"
"China","Hainan Province","Chengmai County",9,7,0,1,1,"2020-02-16"
"China","Hainan Province","Danzhou",15,13,0,0,2,"2020-02-16"
"China","Hainan Province","Ding'an County",3,1,0,1,1,"2020-02-16"
"China","Hainan Province","Dongfang City",3,1,0,0,2,"2020-02-16"
"China","Hainan Province","Haikou",33,24,0,0,9,"2020-02-16"
"China","Hainan Province","Ledong Li Autonomous County",2,2,0,0,0,"2020-02-16"
"China","Hainan Province","Lingao County",6,3,0,0,3,"2020-02-16"
"China","Hainan Province","Lingshui Li Autonomous County",4,4,0,0,0,"2020-02-16"
"China","Hainan Province","Qionghai City",6,4,0,1,1,"2020-02-16"
"China","Hainan Province","Qiongzhong Li and Miao Autonomous County",1,0,0,0,1,"2020-02-16"
"China","Hainan Province","Sansha",3,2,0,0,1,"2020-02-16"
"China","Hainan Province","Sanya",54,38,0,1,15,"2020-02-16"
"China","Hainan Province","Tunchang County",0,0,0,0,0,"2020-02-16"
"China","Hainan Province","Wanning City",13,10,0,0,3,"2020-02-16"
"China","Hainan Province","Wuzhishan City",0,0,0,0,0,"2020-02-16"
"China","Hebei Province","Baoding",32,13,0,0,19,"2020-02-16"
"China","Hebei Province","Cangzhou",47,31,0,2,14,"2020-02-16"
"China","Hebei Province","Chengde",7,4,0,0,3,"2020-02-16"
"China","Hebei Province","Handan",31,22,0,0,9,"2020-02-16"
"China","Hebei Province","Hengshui",8,4,0,0,4,"2020-02-16"
"China","Hebei Province","Langfang",30,16,0,0,14,"2020-02-16"
"China","Hebei Province","Qinhuangdao",10,7,0,0,3,"2020-02-16"
"China","Hebei Province","Shijiazhuang",28,21,0,0,7,"2020-02-16"
"China","Hebei Province","Tangshan",51,42,0,0,9,"2020-02-16"
"China","Hebei Province","Xingtai",22,11,0,1,10,"2020-02-16"
"China","Hebei Province","Zhangjiakou",34,25,0,0,9,"2020-02-16"
"China","Heilongjiang Province","Daqing",19,16,0,1,2,"2020-02-16"
"China","Heilongjiang Province","Daxinganling Prefecture",2,2,0,0,0,"2020-02-16"
"China","Heilongjiang Province","Harbin",182,149,0,3,30,"2020-02-16"
"China","Heilongjiang Province","Hegang",5,3,0,0,2,"2020-02-16"
"China","Heilongjiang Province","Heihe",14,14,0,0,0,"2020-02-16"
"China","Heilongjiang Province","Jiamusi",15,4,0,0,11,"2020-02-16"
"China","Heilongjiang Province","Jixi",46,45,0,0,1,"2020-02-16"
"China","Heilongjiang Province","Mudanjiang",12,11,0,0,1,"2020-02-16"
"China","Heilongjiang Province","Qiqihar",38,29,0,1,8,"2020-02-16"
"China","Heilongjiang Province","Qitaihe",16,12,0,0,4,"2020-02-16"
"China","Heilongjiang Province","Shuangyashan",49,46,0,2,1,"2020-02-16"
"China","Heilongjiang Province","Suihua",46,29,0,4,13,"2020-02-16"
"China","Heilongjiang Province","Yichun",1,1,0,0,0,"2020-02-16"
"China","Henan Province","Anyang",51,33,0,0,18,"2020-02-16"
"China","Henan Province","Area to be identified",0,-3,0,3,0,"2020-02-16"
"China","Henan Province","Hebi",19,14,0,0,5,"2020-02-16"
"China","Henan Province","Jiaozuo",30,22,0,1,7,"2020-02-16"
"China","Henan Province","Jiyuan",4,4,0,0,0,"2020-02-16"
"China","Henan Province","Kaifeng",26,19,0,0,7,"2020-02-16"
"China","Henan Province","Luohe",34,22,0,0,12,"2020-02-16"
"China","Henan Province","Luoyang",31,21,0,0,10,"2020-02-16"
"China","Henan Province","Nanyang",151,92,0,2,57,"2020-02-16"
"China","Henan Province","Pingdingshan",58,37,0,1,20,"2020-02-16"
"China","Henan Province","Puyang",17,15,0,0,2,"2020-02-16"
"China","Henan Province","Sanmenxia",7,3,0,0,4,"2020-02-16"
"China","Henan Province","Shangqiu",91,59,0,2,30,"2020-02-16"
"China","Henan Province","Xinxiang",56,42,0,2,12,"2020-02-16"
"China","Henan Province","Xinyang",261,185,0,2,74,"2020-02-16"
"China","Henan Province","Xuchang",38,30,0,0,8,"2020-02-16"
"China","Henan Province","Zhengzhou",296,164,0,0,132,"2020-02-16"
"China","Henan Province","Zhoukou",71,46,0,0,25,"2020-02-16"
"China","Henan Province","Zhumadian",138,74,0,0,64,"2020-02-16"
"China","Hong Kong Special Administrative Region","Hong Kong Special Administrative Region",0,0,0,0,0,"2020-02-16"
"China","Hubei Province","Enshi Tujia and Miao Autonomous Prefecture",247,167,0,4,76,"2020-02-16"
"China","Hubei Province","Ezhou",1230,974,0,34,222,"2020-02-16"
"China","Hubei Province","Huanggang",2823,2032,0,75,716,"2020-02-16"
