"","X","ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"182",250,"China","Hunan Province","Zhangjiajie",5,0,0,0,5,"2020-07APR"
"183",251,"China","Hunan Province","Zhuzhou",80,0,0,0,80,"2020-07APR"
"184",252,"China","Inner Mongolia Autonomous Region","Alxa League",0,0,0,0,0,"2020-07APR"
"185",253,"China","Inner Mongolia Autonomous Region","Baotou",11,0,0,0,11,"2020-07APR"
"186",254,"China","Inner Mongolia Autonomous Region","Bayannur",8,0,0,1,7,"2020-07APR"
"187",255,"China","Inner Mongolia Autonomous Region","Chifeng",9,0,0,0,9,"2020-07APR"
"188",256,"China","Inner Mongolia Autonomous Region","Hinggan League",1,0,0,0,1,"2020-07APR"
"189",257,"China","Inner Mongolia Autonomous Region","Hohhot",7,0,0,0,7,"2020-07APR"
"190",258,"China","Inner Mongolia Autonomous Region","Hulunbuir",14,0,0,0,14,"2020-07APR"
"191",260,"China","Inner Mongolia Autonomous Region","Ordos",11,0,0,0,11,"2020-07APR"
"192",261,"China","Inner Mongolia Autonomous Region","Tongliao",7,0,0,0,7,"2020-07APR"
"193",262,"China","Inner Mongolia Autonomous Region","Ulanqab",3,0,0,0,3,"2020-07APR"
"194",263,"China","Inner Mongolia Autonomous Region","Wuhai",2,0,0,0,2,"2020-07APR"
"195",264,"China","Inner Mongolia Autonomous Region","Xilingol League",9,0,0,0,9,"2020-07APR"
"196",265,"China","Jiangsu Province","Changzhou",51,0,0,0,51,"2020-07APR"
"197",266,"China","Jiangsu Province","Huai'an",66,0,0,0,66,"2020-07APR"
"198",267,"China","Jiangsu Province","Lianyungang",48,0,0,0,48,"2020-07APR"
"199",268,"China","Jiangsu Province","Nanjing",93,0,0,0,93,"2020-07APR"
"200",269,"China","Jiangsu Province","Nantong",40,0,0,0,40,"2020-07APR"
"201",270,"China","Jiangsu Province","Suqian",13,0,0,0,13,"2020-07APR"
"202",271,"China","Jiangsu Province","Suzhou",87,0,0,0,87,"2020-07APR"
"203",272,"China","Jiangsu Province","Taizhou",37,0,0,0,37,"2020-07APR"
"204",273,"China","Jiangsu Province","Wuxi",55,0,0,0,55,"2020-07APR"
"205",274,"China","Jiangsu Province","Xuzhou",79,0,0,0,79,"2020-07APR"
"206",275,"China","Jiangsu Province","Yancheng",27,0,0,0,27,"2020-07APR"
"207",276,"China","Jiangsu Province","Yangzhou",23,0,0,0,23,"2020-07APR"
"208",277,"China","Jiangsu Province","Zhenjiang",12,0,0,0,12,"2020-07APR"
"209",278,"China","Jiangxi Province","Fuzhou",72,0,0,0,72,"2020-07APR"
"210",279,"China","Jiangxi Province","Ganzhou",76,0,0,1,75,"2020-07APR"
"211",280,"China","Jiangxi Province","Ji'an",22,0,0,0,22,"2020-07APR"
"212",281,"China","Jiangxi Province","Jingdezhen",6,0,0,0,6,"2020-07APR"
"213",282,"China","Jiangxi Province","Jiujiang",118,0,0,0,118,"2020-07APR"
"214",283,"China","Jiangxi Province","Nanchang",249,0,0,0,249,"2020-07APR"
"215",285,"China","Jiangxi Province","Pingxiang",33,0,0,0,33,"2020-07APR"
"216",286,"China","Jiangxi Province","Shangrao",123,0,0,0,123,"2020-07APR"
"217",287,"China","Jiangxi Province","Xinyu",130,0,0,0,130,"2020-07APR"
"218",288,"China","Jiangxi Province","Yichun",106,0,0,0,106,"2020-07APR"
"219",289,"China","Jiangxi Province","Yingtan",18,0,0,0,18,"2020-07APR"
"220",290,"China","Jilin Province","Baicheng",1,0,0,0,1,"2020-07APR"
"221",291,"China","Jilin Province","Baishan",0,0,0,0,0,"2020-07APR"
"222",292,"China","Jilin Province","Changchun",46,1,1,0,45,"2020-07APR"
"223",293,"China","Jilin Province","Jilin",6,1,0,0,5,"2020-07APR"
"224",294,"China","Jilin Province","Liaoyuan",7,0,0,0,7,"2020-07APR"
"225",295,"China","Jilin Province","Siping",36,0,0,2,34,"2020-07APR"
"226",297,"China","Jilin Province","Songyuan",2,0,0,0,2,"2020-07APR"
"227",298,"China","Jilin Province","Tonghua",14,1,0,0,13,"2020-07APR"
"228",300,"China","Jilin Province","Yanbian Korean Autonomous Prefecture",7,2,1,0,5,"2020-07APR"
"229",301,"China","Liaoning Province","Anshan",5,1,0,0,4,"2020-07APR"
"230",302,"China","Liaoning Province","Benxi",3,0,0,0,3,"2020-07APR"
"231",303,"China","Liaoning Province","Chaoyang",6,0,0,1,5,"2020-07APR"
"232",304,"China","Liaoning Province","Dalian",27,8,0,0,19,"2020-07APR"
"233",305,"China","Liaoning Province","Dandong",11,0,0,0,11,"2020-07APR"
"234",306,"China","Liaoning Province","Fushun",0,0,0,0,0,"2020-07APR"
"235",307,"China","Liaoning Province","Fuxin",8,0,0,0,8,"2020-07APR"
"236",308,"China","Liaoning Province","Huludao",12,0,0,1,11,"2020-07APR"
"237",309,"China","Liaoning Province","Jinzhou",12,0,0,0,12,"2020-07APR"
"238",311,"China","Liaoning Province","Liaoyang",4,1,0,0,3,"2020-07APR"
"239",312,"China","Liaoning Province","Panjin",11,0,0,0,11,"2020-07APR"
"240",313,"China","Liaoning Province","Shenyang",35,6,0,0,29,"2020-07APR"
"241",314,"China","Liaoning Province","Tieling",9,2,0,0,7,"2020-07APR"
"242",315,"China","Liaoning Province","Yingkou",1,0,0,0,1,"2020-07APR"
"243",316,"China","Macao Special Administrative Region","Macao Special Administrative Region",0,0,0,0,0,"2020-07APR"
"244",317,"China","Ningxia Hui Autonomous Region","Guyuan",5,0,0,0,5,"2020-07APR"
"245",318,"China","Ningxia Hui Autonomous Region","Shizuishan",1,0,0,0,1,"2020-07APR"
"246",320,"China","Ningxia Hui Autonomous Region","Wuzhong",28,0,0,0,28,"2020-07APR"
"247",321,"China","Ningxia Hui Autonomous Region","Yinchuan",109,0,0,0,109,"2020-07APR"
"248",324,"China","Ningxia Hui Autonomous Region","Zhongwei",4,0,0,0,4,"2020-07APR"
"249",325,"China","Qinghai Province","Golog Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-07APR"
"250",326,"China","Qinghai Province","Haibei Tibetan Autonomous Prefecture",3,0,0,0,3,"2020-07APR"
"251",327,"China","Qinghai Province","Haidong",0,0,0,0,0,"2020-07APR"
"252",328,"China","Qinghai Province","Hainan Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-07APR"
"253",329,"China","Qinghai Province","Haixi Mongolian Autonomous Prefecture",0,0,0,0,0,"2020-07APR"
"254",330,"China","Qinghai Province","Huangnan Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-07APR"
"255",331,"China","Qinghai Province","Xining",15,0,0,0,15,"2020-07APR"
"256",332,"China","Qinghai Province","Yushu Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-07APR"
"257",333,"China","Shaanxi Province","Ankang",26,0,0,0,26,"2020-07APR"
"258",334,"China","Shaanxi Province","Baoji",13,0,0,0,13,"2020-07APR"
"259",335,"China","Shaanxi Province","Hanzhong",26,0,0,0,26,"2020-07APR"
"260",336,"China","Shaanxi Province","Shangluo",7,0,0,0,7,"2020-07APR"
"261",337,"China","Shaanxi Province","Tongchuan",8,0,0,0,8,"2020-07APR"
"262",338,"China","Shaanxi Province","Weinan",31,0,0,0,31,"2020-07APR"
"263",340,"China","Shaanxi Province","Xi'an",120,0,0,3,117,"2020-07APR"
"264",341,"China","Shaanxi Province","Xianyang",35,0,0,0,35,"2020-07APR"
"265",343,"China","Shaanxi Province","Yan'an",8,0,0,0,8,"2020-07APR"
"266",344,"China","Shaanxi Province","Yulin",3,0,0,0,3,"2020-07APR"
"267",345,"China","Shandong Province","Binzhou",15,0,0,0,15,"2020-07APR"
"268",346,"China","Shandong Province","Dezhou",37,0,0,2,35,"2020-07APR"
"269",347,"China","Shandong Province","Dongying",0,0,0,0,0,"2020-07APR"
"270",348,"China","Shandong Province","Heze",18,0,0,0,18,"2020-07APR"
"271",349,"China","Shandong Province","Jinan",47,0,0,0,47,"2020-07APR"
"272",350,"China","Shandong Province","Jining",260,0,0,0,260,"2020-07APR"
"273",351,"China","Shandong Province","Laiwu",0,0,0,0,0,"2020-07APR"
"274",352,"China","Shandong Province","Liaocheng",38,0,0,0,38,"2020-07APR"
"275",353,"China","Shandong Province","Linyi",49,0,0,0,49,"2020-07APR"
"276",354,"China","Shandong Province","Qingdao",61,0,0,1,60,"2020-07APR"
"277",355,"China","Shandong Province","Rizhao",16,0,0,0,16,"2020-07APR"
"278",356,"China","Shandong Province","Tai'an",35,0,0,2,33,"2020-07APR"
"279",357,"China","Shandong Province","Weifang",44,0,0,0,44,"2020-07APR"
"280",358,"China","Shandong Province","Weihai",38,0,0,1,37,"2020-07APR"
"281",359,"China","Shandong Province","Yantai",47,0,0,0,47,"2020-07APR"
"282",360,"China","Shandong Province","Zaozhuang",24,0,0,0,24,"2020-07APR"
"283",361,"China","Shandong Province","Zibo",30,0,0,1,29,"2020-07APR"
"284",362,"China","Shanghai Municipality","Shanghai Municipality",228,3,0,5,220,"2020-07APR"
"285",381,"China","Shanxi Province","Changzhi",8,0,0,0,8,"2020-07APR"
"286",382,"China","Shanxi Province","Datong",12,0,0,0,12,"2020-07APR"
"287",383,"China","Shanxi Province","Jincheng",10,0,0,0,10,"2020-07APR"
"288",384,"China","Shanxi Province","Jinzhong",37,0,0,0,37,"2020-07APR"
"289",385,"China","Shanxi Province","Linfen",2,0,0,0,2,"2020-07APR"
"290",386,"China","Shanxi Province","Lüliang",6,0,0,0,6,"2020-07APR"
"291",387,"China","Shanxi Province","Shuozhou",8,0,0,0,8,"2020-07APR"
"292",388,"China","Shanxi Province","Taiyuan",20,0,0,0,20,"2020-07APR"
"293",389,"China","Shanxi Province","Xinzhou",7,0,0,0,7,"2020-07APR"
"294",390,"China","Shanxi Province","Yangquan",4,0,0,0,4,"2020-07APR"
"295",391,"China","Shanxi Province","Yuncheng",19,0,0,0,19,"2020-07APR"
"296",392,"China","Sichuan Province","Bazhong",24,0,0,0,24,"2020-07APR"
"297",393,"China","Sichuan Province","Chengdu",165,16,13,3,146,"2020-07APR"
"298",394,"China","Sichuan Province","Dazhou",42,0,0,0,42,"2020-07APR"
"299",395,"China","Sichuan Province","Deyang",18,0,0,0,18,"2020-07APR"
"300",396,"China","Sichuan Province","Garzê Tibetan Autonomous Prefecture",78,0,0,0,78,"2020-07APR"
"301",397,"China","Sichuan Province","Guang'an",30,0,0,0,30,"2020-07APR"
"302",398,"China","Sichuan Province","Guangyuan",6,0,0,0,6,"2020-07APR"
"303",399,"China","Sichuan Province","Leshan",3,0,0,0,3,"2020-07APR"
"304",400,"China","Sichuan Province","Liangshan Yi Autonomous Prefecture",13,0,0,0,13,"2020-07APR"
"305",402,"China","Sichuan Province","Luzhou",24,0,0,0,24,"2020-07APR"
"306",403,"China","Sichuan Province","Meishan",8,0,0,0,8,"2020-07APR"
"307",404,"China","Sichuan Province","Mianyang",22,0,0,0,22,"2020-07APR"
"308",405,"China","Sichuan Province","Nanchong",39,0,0,0,39,"2020-07APR"
"309",406,"China","Sichuan Province","Neijiang",22,0,0,0,22,"2020-07APR"
"310",407,"China","Sichuan Province","Ngawa Tibetan and Qiang Autonomous Prefecture",1,0,0,0,1,"2020-07APR"
"311",408,"China","Sichuan Province","Panzhihua",16,0,0,0,16,"2020-07APR"
"312",409,"China","Sichuan Province","Suining",17,0,0,0,17,"2020-07APR"
"313",410,"China","Sichuan Province","Ya'an",7,0,0,0,7,"2020-07APR"
"314",411,"China","Sichuan Province","Yibin",12,0,0,0,12,"2020-07APR"
"315",412,"China","Sichuan Province","Zigong",9,0,0,0,9,"2020-07APR"
"316",413,"China","Sichuan Province","Ziyang",4,0,0,0,4,"2020-07APR"
"317",414,"China","Taiwan Province","Taiwan province",0,0,0,0,0,"2020-07APR"
"318",415,"China","Tianjin Municipality","Tianjin Municipality",136,0,0,3,133,"2020-07APR"
"319",432,"China","Tibet Autonomous Region","Lhasa",1,0,0,0,1,"2020-07APR"
"320",433,"China","Tibet Autonomous Region","Lhoka",0,0,0,0,0,"2020-07APR"
"321",434,"China","Tibet Autonomous Region","Nagqu Prefecture",0,0,0,0,0,"2020-07APR"
"322",435,"China","Tibet Autonomous Region","Ngari Prefecture",0,0,0,0,0,"2020-07APR"
"323",436,"China","Tibet Autonomous Region","Nyingchi",0,0,0,0,0,"2020-07APR"
