"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Hunan Province","Chenzhou",39,8,0,0,31,"2020-02-23"
"China","Hunan Province","Hengyang",48,11,0,0,37,"2020-02-23"
"China","Hunan Province","Huaihua",40,2,0,0,38,"2020-02-23"
"China","Hunan Province","Loudi",76,22,0,0,54,"2020-02-23"
"China","Hunan Province","Shaoyang",102,13,0,1,88,"2020-02-23"
"China","Hunan Province","Xiangtan",36,15,0,0,21,"2020-02-23"
"China","Hunan Province","Xiangxi Tujia and Miao Autonomous Prefecture",8,0,0,0,8,"2020-02-23"
"China","Hunan Province","Yiyang",59,7,0,0,52,"2020-02-23"
"China","Hunan Province","Yongzhou",43,6,0,0,37,"2020-02-23"
"China","Hunan Province","Yueyang",156,64,0,1,91,"2020-02-23"
"China","Hunan Province","Zhangjiajie",5,0,0,0,5,"2020-02-23"
"China","Hunan Province","Zhuzhou",80,30,0,0,50,"2020-02-23"
"China","Inner Mongolia Autonomous Region","Alxa League",0,0,0,0,0,"2020-02-23"
"China","Inner Mongolia Autonomous Region","Baotou",11,7,0,0,4,"2020-02-23"
"China","Inner Mongolia Autonomous Region","Bayannur",8,2,0,0,6,"2020-02-23"
"China","Inner Mongolia Autonomous Region","Chifeng",9,6,0,0,3,"2020-02-23"
"China","Inner Mongolia Autonomous Region","Hinggan League",1,1,0,0,0,"2020-02-23"
"China","Inner Mongolia Autonomous Region","Hohhot",7,5,0,0,2,"2020-02-23"
"China","Inner Mongolia Autonomous Region","Hulunbuir",14,6,0,0,8,"2020-02-23"
"China","Inner Mongolia Autonomous Region","Ordos",11,4,0,0,7,"2020-02-23"
"China","Inner Mongolia Autonomous Region","Tongliao",7,6,0,0,1,"2020-02-23"
"China","Inner Mongolia Autonomous Region","Ulanqab",3,2,0,0,1,"2020-02-23"
"China","Inner Mongolia Autonomous Region","Wuhai",2,2,0,0,0,"2020-02-23"
"China","Inner Mongolia Autonomous Region","Xilingol League",9,7,0,0,2,"2020-02-23"
"China","Jiangsu Province","Changzhou",51,15,0,0,36,"2020-02-23"
"China","Jiangsu Province","Huai'an",66,26,0,0,40,"2020-02-23"
"China","Jiangsu Province","Lianyungang",48,26,0,0,22,"2020-02-23"
"China","Jiangsu Province","Nanjing",93,41,0,0,52,"2020-02-23"
"China","Jiangsu Province","Nantong",40,8,0,0,32,"2020-02-23"
"China","Jiangsu Province","Suqian",13,4,0,0,9,"2020-02-23"
"China","Jiangsu Province","Suzhou",87,37,0,0,50,"2020-02-23"
"China","Jiangsu Province","Taizhou",37,12,0,0,25,"2020-02-23"
"China","Jiangsu Province","Wuxi",55,16,0,0,39,"2020-02-23"
"China","Jiangsu Province","Xuzhou",79,13,0,0,66,"2020-02-23"
"China","Jiangsu Province","Yancheng",27,7,0,0,20,"2020-02-23"
"China","Jiangsu Province","Yangzhou",23,6,0,0,17,"2020-02-23"
"China","Jiangsu Province","Zhenjiang",12,2,0,0,10,"2020-02-23"
"China","Jiangxi Province","Fuzhou",72,25,0,0,47,"2020-02-23"
"China","Jiangxi Province","Ganzhou",76,28,0,1,47,"2020-02-23"
"China","Jiangxi Province","Ji'an",22,11,0,0,11,"2020-02-23"
"China","Jiangxi Province","Jingdezhen",6,3,0,0,3,"2020-02-23"
"China","Jiangxi Province","Jiujiang",118,67,0,0,51,"2020-02-23"
"China","Jiangxi Province","Nanchang",248,62,0,0,186,"2020-02-23"
"China","Jiangxi Province","Pingxiang",33,20,0,0,13,"2020-02-23"
"China","Jiangxi Province","Shangrao",123,35,0,0,88,"2020-02-23"
"China","Jiangxi Province","Xinyu",130,35,0,0,95,"2020-02-23"
"China","Jiangxi Province","Yichun",106,34,0,0,72,"2020-02-23"
"China","Jiangxi Province","Yingtan",18,10,0,0,8,"2020-02-23"
"China","Jilin Province","Baicheng",1,1,0,0,0,"2020-02-23"
"China","Jilin Province","Baishan",0,0,0,0,0,"2020-02-23"
"China","Jilin Province","Changchun",45,18,0,0,27,"2020-02-23"
"China","Jilin Province","Jilin",5,0,0,0,5,"2020-02-23"
"China","Jilin Province","Liaoyuan",7,6,0,0,1,"2020-02-23"
"China","Jilin Province","Siping",36,13,0,2,21,"2020-02-23"
"China","Jilin Province","Songyuan",2,0,0,0,2,"2020-02-23"
"China","Jilin Province","Tonghua",13,8,0,0,5,"2020-02-23"
"China","Jilin Province","Yanbian Korean Autonomous Prefecture",5,1,0,0,4,"2020-02-23"
"China","Liaoning Province","Anshan",4,4,0,0,0,"2020-02-23"
"China","Liaoning Province","Benxi",3,0,0,0,3,"2020-02-23"
"China","Liaoning Province","Chaoyang",6,3,0,0,3,"2020-02-23"
"China","Liaoning Province","Dalian",19,10,0,0,9,"2020-02-23"
"China","Liaoning Province","Dandong",7,1,0,0,6,"2020-02-23"
"China","Liaoning Province","Fushun",0,0,0,0,0,"2020-02-23"
"China","Liaoning Province","Fuxin",8,5,0,0,3,"2020-02-23"
"China","Liaoning Province","Huludao",12,6,0,1,5,"2020-02-23"
"China","Liaoning Province","Jinzhou",12,3,0,0,9,"2020-02-23"
"China","Liaoning Province","Liaoyang",3,0,0,0,3,"2020-02-23"
"China","Liaoning Province","Panjin",11,4,0,0,7,"2020-02-23"
"China","Liaoning Province","Shenyang",28,6,0,0,22,"2020-02-23"
"China","Liaoning Province","Tieling",7,5,0,0,2,"2020-02-23"
"China","Liaoning Province","Yingkou",1,0,0,0,1,"2020-02-23"
"China","Macao Special Administrative Region","Macao Special Administrative Region",0,0,0,0,0,"2020-02-23"
"China","Ningxia Hui Autonomous Region","Guyuan",5,2,0,0,3,"2020-02-23"
"China","Ningxia Hui Autonomous Region","Shizuishan",1,0,0,0,1,"2020-02-23"
"China","Ningxia Hui Autonomous Region","Wuzhong",28,9,0,0,19,"2020-02-23"
"China","Ningxia Hui Autonomous Region","Yinchuan",100,12,0,0,88,"2020-02-23"
"China","Ningxia Hui Autonomous Region","Zhongwei",3,0,0,0,3,"2020-02-23"
"China","Qinghai Province","Golog Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-02-23"
"China","Qinghai Province","Haibei Tibetan Autonomous Prefecture",3,0,0,0,3,"2020-02-23"
"China","Qinghai Province","Haidong",0,0,0,0,0,"2020-02-23"
"China","Qinghai Province","Hainan Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-02-23"
"China","Qinghai Province","Haixi Mongolian Autonomous Prefecture",0,0,0,0,0,"2020-02-23"
"China","Qinghai Province","Huangnan Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-02-23"
"China","Qinghai Province","Xining",15,0,0,0,15,"2020-02-23"
"China","Qinghai Province","Yushu Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-02-23"
"China","Shaanxi Province","Ankang",26,9,0,0,17,"2020-02-23"
"China","Shaanxi Province","Baoji",13,2,0,0,11,"2020-02-23"
"China","Shaanxi Province","Hanzhong",26,16,0,0,10,"2020-02-23"
"China","Shaanxi Province","Shangluo",7,2,0,0,5,"2020-02-23"
"China","Shaanxi Province","Tongchuan",8,2,0,0,6,"2020-02-23"
"China","Shaanxi Province","Weinan",31,16,0,0,15,"2020-02-23"
"China","Shaanxi Province","Xi'an",120,38,0,1,81,"2020-02-23"
"China","Shaanxi Province","Xianyang",35,7,0,0,28,"2020-02-23"
"China","Shaanxi Province","Yan'an",8,0,0,0,8,"2020-02-23"
"China","Shaanxi Province","Yulin",3,0,0,0,3,"2020-02-23"
"China","Shandong Province","Binzhou",15,4,0,0,11,"2020-02-23"
"China","Shandong Province","Dezhou",37,23,0,2,12,"2020-02-23"
"China","Shandong Province","Dongying",0,0,0,0,0,"2020-02-23"
"China","Shandong Province","Heze",18,2,0,0,16,"2020-02-23"
"China","Shandong Province","Jinan",47,23,0,0,24,"2020-02-23"
"China","Shandong Province","Jining",257,226,0,0,31,"2020-02-23"
"China","Shandong Province","Laiwu",0,0,0,0,0,"2020-02-23"
"China","Shandong Province","Liaocheng",38,14,0,0,24,"2020-02-23"
"China","Shandong Province","Linyi",49,5,0,0,44,"2020-02-23"
"China","Shandong Province","Qingdao",60,23,0,1,36,"2020-02-23"
"China","Shandong Province","Rizhao",16,5,0,0,11,"2020-02-23"
"China","Shandong Province","Tai'an",35,13,0,1,21,"2020-02-23"
"China","Shandong Province","Weifang",44,22,0,0,22,"2020-02-23"
"China","Shandong Province","Weihai",38,16,0,0,22,"2020-02-23"
"China","Shandong Province","Yantai",47,28,0,0,19,"2020-02-23"
"China","Shandong Province","Zaozhuang",24,6,0,0,18,"2020-02-23"
"China","Shandong Province","Zibo",30,16,0,0,14,"2020-02-23"
"China","Shanghai Municipality","Shanghai Municipality",335,85,0,1,249,"2020-02-23"
"China","Shanxi Province","Changzhi",8,5,0,0,3,"2020-02-23"
"China","Shanxi Province","Datong",12,4,0,0,8,"2020-02-23"
"China","Shanxi Province","Jincheng",10,5,0,0,5,"2020-02-23"
"China","Shanxi Province","Jinzhong",36,13,0,0,23,"2020-02-23"
"China","Shanxi Province","Linfen",2,1,0,0,1,"2020-02-23"
"China","Shanxi Province","Lüliang",6,0,0,0,6,"2020-02-23"
"China","Shanxi Province","Shuozhou",8,3,0,0,5,"2020-02-23"
"China","Shanxi Province","Taiyuan",20,8,0,0,12,"2020-02-23"
"China","Shanxi Province","Xinzhou",7,3,0,0,4,"2020-02-23"
"China","Shanxi Province","Yangquan",4,0,0,0,4,"2020-02-23"
"China","Shanxi Province","Yuncheng",19,2,0,0,17,"2020-02-23"
"China","Sichuan Province","Bazhong",24,14,0,0,10,"2020-02-23"
"China","Sichuan Province","Chengdu",143,62,0,3,78,"2020-02-23"
"China","Sichuan Province","Dazhou",41,28,0,0,13,"2020-02-23"
"China","Sichuan Province","Deyang",18,11,0,0,7,"2020-02-23"
"China","Sichuan Province","Garzê Tibetan Autonomous Prefecture",69,57,0,0,12,"2020-02-23"
"China","Sichuan Province","Guang'an",30,10,0,0,20,"2020-02-23"
"China","Sichuan Province","Guangyuan",6,0,0,0,6,"2020-02-23"
"China","Sichuan Province","Leshan",3,1,0,0,2,"2020-02-23"
"China","Sichuan Province","Liangshan Yi Autonomous Prefecture",13,5,0,0,8,"2020-02-23"
"China","Sichuan Province","Luzhou",24,16,0,0,8,"2020-02-23"
"China","Sichuan Province","Meishan",8,2,0,0,6,"2020-02-23"
"China","Sichuan Province","Mianyang",22,10,0,0,12,"2020-02-23"
"China","Sichuan Province","Nanchong",39,17,0,0,22,"2020-02-23"
"China","Sichuan Province","Neijiang",22,11,0,0,11,"2020-02-23"
"China","Sichuan Province","Ngawa Tibetan and Qiang Autonomous Prefecture",1,0,0,0,1,"2020-02-23"
"China","Sichuan Province","Panzhihua",16,0,0,0,16,"2020-02-23"
"China","Sichuan Province","Suining",17,7,0,0,10,"2020-02-23"
"China","Sichuan Province","Ya'an",7,3,0,0,4,"2020-02-23"
"China","Sichuan Province","Yibin",12,4,0,0,8,"2020-02-23"
"China","Sichuan Province","Zigong",9,2,0,0,7,"2020-02-23"
"China","Sichuan Province","Ziyang",3,1,0,0,2,"2020-02-23"
"China","Taiwan Province","Taiwan province",0,0,0,0,0,"2020-02-23"
"China","Tianjin Municipality","Tianjin Municipality",135,51,0,3,81,"2020-02-23"
"China","Tibet Autonomous Region","Lhasa",1,0,0,0,1,"2020-02-23"
"China","Tibet Autonomous Region","Lhoka",0,0,0,0,0,"2020-02-23"
"China","Tibet Autonomous Region","Nagqu Prefecture",0,0,0,0,0,"2020-02-23"
"China","Tibet Autonomous Region","Ngari Prefecture",0,0,0,0,0,"2020-02-23"
"China","Tibet Autonomous Region","Nyingchi",0,0,0,0,0,"2020-02-23"
"China","Tibet Autonomous Region","Qamdo",0,0,0,0,0,"2020-02-23"
"China","Tibet Autonomous Region","Xigazê",0,0,0,0,0,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Aksu Prefecture",1,0,0,0,1,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Altay Prefecture",0,0,0,0,0,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Bayingolin Mongolia Autonomous Prefecture",3,1,0,0,2,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Bortala Mongol Autonomous Prefecture",0,0,0,0,0,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Changji Hui Autonomous Prefecture",6,3,0,0,3,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Hami",0,0,0,0,0,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Hotan Prefecture",0,0,0,0,0,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Ili Kazak Autonomous Prefecture",46,34,0,0,12,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Karamay",1,0,0,0,1,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Kashi Prefecture",0,0,0,0,0,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Kizilsu Kirgiz Autonomous Prefecture",0,0,0,0,0,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Shihezi",4,2,0,1,1,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Tarbaĝatay Prefecture",4,3,0,1,0,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Turpan",3,2,0,0,1,"2020-02-23"
"China","Xinjiang Uygur Autonomous Region","Ürümqi",49,23,0,0,26,"2020-02-23"
"China","Yunnan Province","Baoshan",9,4,0,0,5,"2020-02-23"
"China","Yunnan Province","Chuxiong Yi Autonomous Prefecture",4,0,0,0,4,"2020-02-23"
"China","Yunnan Province","Dali Bai Autonomous Prefecture",13,2,0,0,11,"2020-02-23"
"China","Yunnan Province","Dehong Dai and Jingpo Autonomous Prefecture",5,3,0,0,2,"2020-02-23"
"China","Yunnan Province","Dêqên Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-02-23"
"China","Yunnan Province","Honghe Hani and Yi Autonomous Prefecture",9,5,0,0,4,"2020-02-23"
"China","Yunnan Province","Kunming",53,21,0,0,32,"2020-02-23"
"China","Yunnan Province","Lijiang",7,0,0,0,7,"2020-02-23"
"China","Yunnan Province","Lincang",1,0,0,0,1,"2020-02-23"
"China","Yunnan Province","Nujiang Lisu Autonomous Prefecture",0,0,0,0,0,"2020-02-23"
"China","Yunnan Province","Pu'er",4,0,0,0,4,"2020-02-23"
"China","Yunnan Province","Qujing",13,4,0,0,9,"2020-02-23"
"China","Yunnan Province","Wenshan Zhuang and Miao Autonomous Prefecture",2,1,0,0,1,"2020-02-23"
"China","Yunnan Province","Xishuangbanna Dai Autonomous Prefecture",15,2,0,1,12,"2020-02-23"
"China","Yunnan Province","Yuxi",14,4,0,1,9,"2020-02-23"
"China","Yunnan Province","Zhaotong",25,11,0,0,14,"2020-02-23"
"China","Zhejiang Province","Hangzhou",169,37,0,0,132,"2020-02-23"
