"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province","Anqing",1,0,0,0,0,"2020-01-24"
"China","Anhui Province","Bengbu",1,0,0,0,0,"2020-01-24"
"China","Anhui Province","Bozhou",1,0,0,0,0,"2020-01-24"
"China","Anhui Province","Chizhou",1,0,0,0,0,"2020-01-24"
"China","Anhui Province","Chuzhou",1,0,0,0,0,"2020-01-24"
"China","Anhui Province","Fuyang",2,0,0,0,0,"2020-01-24"
"China","Anhui Province","Hefei",6,0,0,0,0,"2020-01-24"
"China","Anhui Province","Huaibei",0,0,0,0,0,"2020-01-24"
"China","Anhui Province","Huainan",0,0,0,0,0,"2020-01-24"
"China","Anhui Province","Huangshan",0,0,0,0,0,"2020-01-24"
"China","Anhui Province","Lu'an",2,0,0,0,0,"2020-01-24"
"China","Anhui Province","Ma'anshan",0,0,0,0,0,"2020-01-24"
"China","Anhui Province","Suzhou",0,0,0,0,0,"2020-01-24"
"China","Anhui Province","Tongling",0,0,0,0,0,"2020-01-24"
"China","Anhui Province","Wuhu",0,0,0,0,0,"2020-01-24"
"China","Anhui Province","Xuancheng",0,0,0,0,0,"2020-01-24"
"China","Beijing Municipality","Area to be Identified",0,0,0,0,0,"2020-01-24"
"China","Beijing Municipality","Beijing Municipality",27,0,0,0,0,"2020-01-24"
"China","Chongqing Municipality","Chongqing Municipality",27,0,0,0,0,"2020-01-24"
"China","Fujian Province","Fuzhou",5,0,0,0,0,"2020-01-24"
"China","Fujian Province","Longyan",0,0,0,0,0,"2020-01-24"
"China","Fujian Province","Nanping",0,0,0,0,0,"2020-01-24"
"China","Fujian Province","Ningde",1,0,0,0,0,"2020-01-24"
"China","Fujian Province","Putian",0,0,0,0,0,"2020-01-24"
"China","Fujian Province","Quanzhou",1,0,0,0,0,"2020-01-24"
"China","Fujian Province","Sanming",0,0,0,0,0,"2020-01-24"
"China","Fujian Province","Xiamen",3,0,0,0,0,"2020-01-24"
"China","Fujian Province","Zhangzhou",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Baiyin",1,0,0,0,0,"2020-01-24"
"China","Gansu province","Dingxi",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Jinchang",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Lanzhou",1,0,0,0,0,"2020-01-24"
"China","Gansu province","Linxia Hui Autonomous Prefecture",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Longnan",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Pingliang",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Qingyang",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Tianshui",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Wuwei",0,0,0,0,0,"2020-01-24"
"China","Gansu province","Zhangye",0,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Area to be identified",0,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Chaozhou",0,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Dongguan",0,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Foshan",7,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Guangzhou",7,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Heyuan",0,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Huizhou",5,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Jiangmen",0,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Jieyang",0,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Maoming",0,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Meizhou",0,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Qingyuan",1,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Shantou",0,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Shanwei",0,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Shaoguan",3,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Shenzhen",15,0,0,0,2,"2020-01-24"
"China","Guangdong Province","Yangjiang",3,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Yunfu",0,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Zhanjiang",2,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Zhaoqing",1,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Zhongshan",4,0,0,0,0,"2020-01-24"
"China","Guangdong Province","Zhuhai",8,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Area to be identified",0,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Baise",1,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Beihai",6,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Chongzuo",0,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Fangchenggang",2,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Guigang",0,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Guilin",6,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Hechi",3,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Hezhou",0,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Laibin",0,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Liuzhou",3,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","NanNing",0,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Qinzhou",0,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Wuzhou",1,0,0,0,0,"2020-01-24"
"China","Guangxi Zhuang Autonomous Region","Yulin",1,0,0,0,0,"2020-01-24"
"China","Guizhou Province","Anshun",0,0,0,0,0,"2020-01-24"
"China","Guizhou Province","Bijie",0,0,0,0,0,"2020-01-24"
"China","Guizhou Province","Guiyang",1,0,0,0,0,"2020-01-24"
"China","Guizhou Province","Liupanshui",0,0,0,0,0,"2020-01-24"
"China","Guizhou Province","Qiandongnan Miao and Dong Autonomous Prefecture",0,0,0,0,0,"2020-01-24"
"China","Guizhou Province","Qiannan Buyi and Miao Autonomous Prefecture",1,0,0,0,0,"2020-01-24"
"China","Guizhou Province","Qianxinan Buyi and Miao Autonomous Prefecture",0,0,0,0,0,"2020-01-24"
"China","Guizhou Province","Tongren",1,0,0,0,0,"2020-01-24"
"China","Guizhou Province","Zunyi",0,0,0,0,0,"2020-01-24"
"China","Hainan Province","Baisha Li Autonomous County",0,0,0,0,0,"2020-01-24"
"China","Hainan Province","Baoting Li and Miao Autonomous County",0,0,0,0,0,"2020-01-24"
"China","Hainan Province","Changjiang Li Autonomous County",0,0,0,0,0,"2020-01-24"
"China","Hainan Province","Chengmai County",0,0,0,0,0,"2020-01-24"
"China","Hainan Province","Danzhou",0,0,0,0,0,"2020-01-24"
"China","Hainan Province","Ding'an County",0,0,0,0,0,"2020-01-24"
"China","Hainan Province","Dongfang City",0,0,0,0,0,"2020-01-24"
"China","Hainan Province","Haikou",3,0,0,0,0,"2020-01-24"
"China","Hainan Province","Ledong Li Autonomous County",0,0,0,0,0,"2020-01-24"
"China","Hainan Province","Lingao County",1,0,0,0,0,"2020-01-24"
"China","Hainan Province","Lingshui Li Autonomous County",0,0,0,0,0,"2020-01-24"
