"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province","Anqing",14,0,0,0,0,"2020-01-29"
"China","Anhui Province","Bengbu",3,0,0,0,0,"2020-01-29"
"China","Anhui Province","Bozhou",15,0,0,0,1,"2020-01-29"
"China","Anhui Province","Chizhou",1,0,0,0,0,"2020-01-29"
"China","Anhui Province","Chuzhou",4,0,0,0,0,"2020-01-29"
"China","Anhui Province","Fuyang",23,0,0,0,0,"2020-01-29"
"China","Anhui Province","Hefei",29,0,0,0,1,"2020-01-29"
"China","Anhui Province","Huaibei",2,0,0,0,0,"2020-01-29"
"China","Anhui Province","Huainan",4,0,0,0,0,"2020-01-29"
"China","Anhui Province","Huangshan",7,0,0,0,0,"2020-01-29"
"China","Anhui Province","Lu'an",6,0,0,0,0,"2020-01-29"
"China","Anhui Province","Ma'anshan",11,0,0,0,0,"2020-01-29"
"China","Anhui Province","Suzhou",9,0,0,0,0,"2020-01-29"
"China","Anhui Province","Tongling",9,0,0,0,0,"2020-01-29"
"China","Anhui Province","Wuhu",11,0,0,0,0,"2020-01-29"
"China","Anhui Province","Xuancheng",2,0,0,0,0,"2020-01-29"
"China","Beijing Municipality","Area to be Identified",0,0,0,0,0,"2020-01-29"
"China","Beijing Municipality","Beijing Municipality",70,0,0,0,2,"2020-01-29"
"China","Chongqing Municipality","Chongqing Municipality",147,0,0,0,1,"2020-01-29"
"China","Fujian Province","Fuzhou",24,0,0,0,0,"2020-01-29"
"China","Fujian Province","Longyan",1,0,0,0,0,"2020-01-29"
"China","Fujian Province","Nanping",3,0,0,0,0,"2020-01-29"
"China","Fujian Province","Ningde",7,0,0,0,0,"2020-01-29"
"China","Fujian Province","Putian",14,0,0,0,0,"2020-01-29"
"China","Fujian Province","Quanzhou",13,0,0,0,0,"2020-01-29"
"China","Fujian Province","Sanming",9,0,0,0,0,"2020-01-29"
"China","Fujian Province","Xiamen",6,0,0,0,0,"2020-01-29"
"China","Fujian Province","Zhangzhou",7,0,0,0,0,"2020-01-29"
"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-01-29"
"China","Gansu province","Baiyin",1,0,0,0,0,"2020-01-29"
"China","Gansu province","Dingxi",1,0,0,0,0,"2020-01-29"
"China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-01-29"
"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-01-29"
"China","Gansu province","Jinchang",1,0,0,0,0,"2020-01-29"
"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-01-29"
"China","Gansu province","Lanzhou",14,0,0,0,0,"2020-01-29"
"China","Gansu province","Linxia Hui Autonomous Prefecture",2,0,0,0,0,"2020-01-29"
"China","Gansu province","Longnan",1,0,0,0,0,"2020-01-29"
"China","Gansu province","Pingliang",1,0,0,0,0,"2020-01-29"
"China","Gansu province","Qingyang",0,0,0,0,0,"2020-01-29"
"China","Gansu province","Tianshui",1,0,0,0,0,"2020-01-29"
"China","Gansu province","Wuwei",0,0,0,0,0,"2020-01-29"
"China","Gansu province","Zhangye",2,0,0,0,0,"2020-01-29"
"China","Guangdong Province","Area to be identified",0,0,0,0,0,"2020-01-29"
"China","Guangdong Province","Chaozhou",0,0,0,0,0,"2020-01-29"
