"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province","Anqing",83,0,0,0,83,"2020-03-05"
"China","Anhui Province","Bengbu",160,0,0,5,155,"2020-03-05"
"China","Anhui Province","Bozhou",108,0,0,0,108,"2020-03-05"
"China","Anhui Province","Chizhou",17,0,0,0,17,"2020-03-05"
"China","Anhui Province","Chuzhou",13,0,0,0,13,"2020-03-05"
"China","Anhui Province","Fuyang",155,0,0,0,155,"2020-03-05"
"China","Anhui Province","Hefei",174,8,0,1,165,"2020-03-05"
"China","Anhui Province","Huaibei",27,0,0,0,27,"2020-03-05"
"China","Anhui Province","Huainan",54,6,0,0,48,"2020-03-05"
"China","Anhui Province","Huangshan",9,0,0,0,9,"2020-03-05"
"China","Anhui Province","Lu'an",69,0,0,0,69,"2020-03-05"
"China","Anhui Province","Ma'anshan",38,2,0,0,36,"2020-03-05"
"China","Anhui Province","Suzhou",41,0,0,0,41,"2020-03-05"
"China","Anhui Province","Tongling",29,0,0,0,29,"2020-03-05"
"China","Anhui Province","Wuhu",34,1,0,0,33,"2020-03-05"
"China","Anhui Province","Xuancheng",6,0,0,0,6,"2020-03-05"
"China","Beijing Municipality","Area to be Identified",0,-291,0,8,283,"2020-03-05"
"China","Beijing Municipality","Beijing Municipality",414,399,0,0,15,"2020-03-05"
"China","Chongqing Municipality","Chongqing Municipality",576,58,0,6,512,"2020-03-05"
"China","Fujian Province","Fuzhou",72,0,0,1,71,"2020-03-05"
"China","Fujian Province","Longyan",6,0,0,0,6,"2020-03-05"
"China","Fujian Province","Nanping",20,0,0,0,20,"2020-03-05"
"China","Fujian Province","Ningde",26,2,0,0,24,"2020-03-05"
"China","Fujian Province","Putian",56,10,0,0,46,"2020-03-05"
"China","Fujian Province","Quanzhou",47,2,0,0,45,"2020-03-05"
"China","Fujian Province","Sanming",14,0,0,0,14,"2020-03-05"
"China","Fujian Province","Xiamen",35,0,0,0,35,"2020-03-05"
"China","Fujian Province","Zhangzhou",20,4,0,0,16,"2020-03-05"
"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-03-05"
"China","Gansu province","Baiyin",4,0,0,0,4,"2020-03-05"
"China","Gansu province","Dingxi",9,1,0,0,8,"2020-03-05"
"China","Gansu province","Gannan Tibetan Autonomous Prefecture",8,0,0,0,8,"2020-03-05"
"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-03-05"
"China","Gansu province","Jinchang",1,0,0,0,1,"2020-03-05"
"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-03-05"
"China","Gansu province","Lanzhou",36,1,0,2,33,"2020-03-05"
"China","Gansu province","Linxia Hui Autonomous Prefecture",3,0,0,0,3,"2020-03-05"
"China","Gansu province","Longnan",4,0,0,0,4,"2020-03-05"
