"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province","Anqing",83,14,0,0,69,"2020-02-24"
"China","Anhui Province","Bengbu",160,42,0,5,113,"2020-02-24"
"China","Anhui Province","Bozhou",108,27,0,0,81,"2020-02-24"
"China","Anhui Province","Chizhou",17,4,0,0,13,"2020-02-24"
"China","Anhui Province","Chuzhou",13,4,0,0,9,"2020-02-24"
"China","Anhui Province","Fuyang",155,51,0,0,104,"2020-02-24"
"China","Anhui Province","Hefei",174,54,0,1,119,"2020-02-24"
"China","Anhui Province","Huaibei",27,10,0,0,17,"2020-02-24"
"China","Anhui Province","Huainan",54,18,0,0,36,"2020-02-24"
"China","Anhui Province","Huangshan",9,3,0,0,6,"2020-02-24"
"China","Anhui Province","Lu'an",69,24,0,0,45,"2020-02-24"
"China","Anhui Province","Ma'anshan",38,18,0,0,20,"2020-02-24"
"China","Anhui Province","Suzhou",41,12,0,0,29,"2020-02-24"
"China","Anhui Province","Tongling",29,11,0,0,18,"2020-02-24"
"China","Anhui Province","Wuhu",33,6,0,0,27,"2020-02-24"
"China","Anhui Province","Xuancheng",6,2,0,0,4,"2020-02-24"
"China","Beijing Municipality","Area to be Identified",0,-204,0,4,200,"2020-02-24"
"China","Beijing Municipality","Beijing Municipality",400,385,0,0,15,"2020-02-24"
"China","Chongqing Municipality","Chongqing Municipality",576,221,0,6,349,"2020-02-24"
"China","Fujian Province","Fuzhou",71,14,0,1,56,"2020-02-24"
"China","Fujian Province","Longyan",6,2,0,0,4,"2020-02-24"
"China","Fujian Province","Nanping",20,10,0,0,10,"2020-02-24"
"China","Fujian Province","Ningde",26,6,0,0,20,"2020-02-24"
"China","Fujian Province","Putian",55,25,0,0,30,"2020-02-24"
"China","Fujian Province","Quanzhou",46,25,0,0,21,"2020-02-24"
"China","Fujian Province","Sanming",14,9,0,0,5,"2020-02-24"
"China","Fujian Province","Xiamen",35,12,0,0,23,"2020-02-24"
"China","Fujian Province","Zhangzhou",20,6,0,0,14,"2020-02-24"
"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-02-24"
