"ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province","Anqing",18,0,0,0,0,"2020-01-31"
"China","Anhui Province","Bengbu",15,0,0,0,0,"2020-01-31"
"China","Anhui Province","Bozhou",20,0,0,0,1,"2020-01-31"
"China","Anhui Province","Chizhou",4,0,0,0,0,"2020-01-31"
"China","Anhui Province","Chuzhou",4,0,0,0,0,"2020-01-31"
"China","Anhui Province","Fuyang",38,0,0,0,0,"2020-01-31"
"China","Anhui Province","Hefei",50,0,0,0,1,"2020-01-31"
"China","Anhui Province","Huaibei",2,0,0,0,0,"2020-01-31"
"China","Anhui Province","Huainan",12,0,0,0,0,"2020-01-31"
"China","Anhui Province","Huangshan",9,0,0,0,0,"2020-01-31"
"China","Anhui Province","Lu'an",9,0,0,0,1,"2020-01-31"
"China","Anhui Province","Ma'anshan",14,0,0,0,0,"2020-01-31"
"China","Anhui Province","Suzhou",10,0,0,0,0,"2020-01-31"
"China","Anhui Province","Tongling",14,0,0,0,0,"2020-01-31"
"China","Anhui Province","Wuhu",14,0,0,0,0,"2020-01-31"
"China","Anhui Province","Xuancheng",4,0,0,0,0,"2020-01-31"
"China","Beijing Municipality","Area to be Identified",0,0,0,0,0,"2020-01-31"
"China","Beijing Municipality","Beijing Municipality",139,0,0,0,4,"2020-01-31"
"China","Chongqing Municipality","Chongqing Municipality",211,0,0,0,1,"2020-01-31"
"China","Fujian Province","Fuzhou",32,0,0,0,0,"2020-01-31"
"China","Fujian Province","Longyan",1,0,0,0,0,"2020-01-31"
"China","Fujian Province","Nanping",3,0,0,0,0,"2020-01-31"
"China","Fujian Province","Ningde",9,0,0,0,0,"2020-01-31"
"China","Fujian Province","Putian",22,0,0,0,0,"2020-01-31"
"China","Fujian Province","Quanzhou",22,0,0,0,0,"2020-01-31"
"China","Fujian Province","Sanming",10,0,0,0,0,"2020-01-31"
"China","Fujian Province","Xiamen",13,0,0,0,0,"2020-01-31"
"China","Fujian Province","Zhangzhou",8,0,0,0,0,"2020-01-31"
"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-01-31"
"China","Gansu province","Baiyin",1,0,0,0,0,"2020-01-31"
"China","Gansu province","Dingxi",2,0,0,0,0,"2020-01-31"
"China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-01-31"
"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-01-31"
"China","Gansu province","Jinchang",1,0,0,0,0,"2020-01-31"
"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-01-31"
"China","Gansu province","Lanzhou",15,0,0,0,0,"2020-01-31"
"China","Gansu province","Linxia Hui Autonomous Prefecture",2,0,0,0,0,"2020-01-31"
"China","Gansu province","Longnan",3,0,0,0,0,"2020-01-31"
"China","Gansu province","Pingliang",1,0,0,0,0,"2020-01-31"
"China","Gansu province","Qingyang",0,0,0,0,0,"2020-01-31"
"China","Gansu province","Tianshui",2,0,0,0,0,"2020-01-31"
"China","Gansu province","Wuwei",0,0,0,0,0,"2020-01-31"
"China","Gansu province","Zhangye",2,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Area to be identified",0,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Chaozhou",0,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Dongguan",16,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Foshan",33,0,0,0,1,"2020-01-31"
"China","Guangdong Province","Guangzhou",112,0,0,0,1,"2020-01-31"
"China","Guangdong Province","Heyuan",1,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Huizhou",20,0,0,0,1,"2020-01-31"
"China","Guangdong Province","Jiangmen",2,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Jieyang",6,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Maoming",3,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Meizhou",5,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Qingyuan",6,0,0,0,1,"2020-01-31"
"China","Guangdong Province","Shantou",24,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Shanwei",3,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Shaoguan",4,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Shenzhen",134,0,0,0,4,"2020-01-31"
"China","Guangdong Province","Yangjiang",10,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Yunfu",0,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Zhanjiang",11,0,0,0,1,"2020-01-31"
"China","Guangdong Province","Zhaoqing",6,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Zhongshan",36,0,0,0,0,"2020-01-31"
"China","Guangdong Province","Zhuhai",34,0,0,0,1,"2020-01-31"
"China","Guangxi Zhuang Autonomous Region","Area to be identified",0,0,0,0,0,"2020-01-31"
"China","Guangxi Zhuang Autonomous Region","Baise",2,0,0,0,0,"2020-01-31"
"China","Guangxi Zhuang Autonomous Region","Beihai",17,0,0,0,0,"2020-01-31"
"China","Guangxi Zhuang Autonomous Region","Chongzuo",0,0,0,0,0,"2020-01-31"
"China","Guangxi Zhuang Autonomous Region","Fangchenggang",7,0,0,0,1,"2020-01-31"
"China","Guangxi Zhuang Autonomous Region","Guigang",0,0,0,0,0,"2020-01-31"
"China","Guangxi Zhuang Autonomous Region","Guilin",18,0,0,0,0,"2020-01-31"
"China","Guangxi Zhuang Autonomous Region","Hechi",6,0,0,0,0,"2020-01-31"
