"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2943","22"
"Hispanic/Latino","American Indian/Alaska Native","142","0"
"Hispanic/Latino","Asian","309","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","197","2"
"Hispanic/Latino","Other","32620","333"
"Hispanic/Latino","Unknown","14177","16"
"Hispanic/Latino","White","43319","579"
"Non-Hispanic/Latino","African-American/Black","213412","6032"
"Non-Hispanic/Latino","American Indian/Alaska Native","377","11"
"Non-Hispanic/Latino","Asian","16260","340"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","657","13"
"Non-Hispanic/Latino","Other","11268","59"
"Non-Hispanic/Latino","Unknown","7226","45"
"Non-Hispanic/Latino","White","312234","9997"
"Unknown","African-American/Black","25596","31"
"Unknown","American Indian/Alaska Native","161","0"
"Unknown","Asian","3663","2"
"Unknown","Native Hawaiian/Pacific Islander","173","0"
"Unknown","Other","26709","25"
"Unknown","Unknown","132642","59"
"Unknown","White","39333","57"
