"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","974","11"
"Hispanic/Latino","American Indian/Alaska Native","45","0"
"Hispanic/Latino","Asian","98","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","98","0"
"Hispanic/Latino","Other","15478","164"
"Hispanic/Latino","Unknown","6208","6"
"Hispanic/Latino","White","20690","270"
"Non-Hispanic/Latino","African-American/Black","76973","3031"
"Non-Hispanic/Latino","American Indian/Alaska Native","127","9"
"Non-Hispanic/Latino","Asian","4370","135"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","228","7"
"Non-Hispanic/Latino","Other","3982","16"
"Non-Hispanic/Latino","Unknown","3173","43"
"Non-Hispanic/Latino","White","95398","3811"
"Unknown","African-American/Black","13065","16"
"Unknown","American Indian/Alaska Native","54","0"
"Unknown","Asian","1264","0"
"Unknown","Native Hawaiian/Pacific Islander","85","0"
"Unknown","Other","5126","3"
"Unknown","Unknown","74830","64"
"Unknown","White","17118","21"
