"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","658369","10689","41826"
"Male","Georgia","565866","12224","39869"
"Unknown","Georgia","10146","7","190"
"Female","Appling","1514","36","116"
"Male","Appling","1251","49","114"
"Unknown","Appling","19","0","0"
"Female","Atkinson","612","10","82"
"Male","Atkinson","521","16","88"
"Unknown","Atkinson","7","0","0"
"Female","Bacon","795","19","67"
"Male","Bacon","1074","26","76"
"Unknown","Bacon","4","0","1"
"Female","Baker","127","5","19"
"Male","Baker","110","8","23"
"Female","Baldwin","2877","50","163"
"Male","Baldwin","2274","101","213"
"Unknown","Baldwin","17","0","0"
"Female","Banks","1261","29","144"
"Male","Banks","1072","26","120"
"Unknown","Banks","13","0","0"
"Female","Barrow","6746","83","432"
"Male","Barrow","5824","92","385"
"Unknown","Barrow","47","0","1"
"Female","Bartow","7915","128","461"
"Male","Bartow","7044","157","512"
"Unknown","Bartow","107","0","2"
"Female","Ben Hill","1051","29","93"
"Male","Ben Hill","781","38","83"
"Unknown","Ben Hill","2","0","0"
"Female","Berrien","830","22","49"
"Male","Berrien","674","21","37"
"Unknown","Berrien","4","0","0"
"Female","Bibb","11239","274","1175"
"Male","Bibb","8467","258","998"
"Unknown","Bibb","161","0","3"
"Female","Bleckley","615","19","31"
"Male","Bleckley","464","16","26"
"Unknown","Bleckley","9","0","1"
"Female","Brantley","1022","30","78"
"Male","Brantley","876","36","70"
"Unknown","Brantley","11","0","0"
"Female","Brooks","772","17","68"
"Male","Brooks","592","31","47"
"Unknown","Brooks","9","0","0"
"Female","Bryan","2358","21","133"
"Male","Bryan","2136","32","160"
"Unknown","Bryan","36","0","2"
"Female","Bulloch","4430","50","150"
"Male","Bulloch","3438","40","129"
"Unknown","Bulloch","15","0","0"
"Female","Burke","1256","24","103"
"Male","Burke","999","20","87"
"Unknown","Burke","13","0","1"
"Female","Butts","1583","44","75"
"Male","Butts","1603","51","101"
"Unknown","Butts","88","0","1"
"Female","Calhoun","311","14","42"
"Male","Calhoun","293","6","47"
"Unknown","Calhoun","3","0","0"
"Female","Camden","3068","39","116"
"Male","Camden","2708","35","96"
"Unknown","Camden","21","0","0"
"Female","Candler","601","16","46"
"Male","Candler","504","31","36"
"Unknown","Candler","1","0","0"
"Female","Carroll","5169","67","180"
"Male","Carroll","4608","79","197"
"Unknown","Carroll","42","0","1"
"Female","Catoosa","4264","43","148"
"Male","Catoosa","3716","38","138"
"Unknown","Catoosa","80","0","3"
"Female","Charlton","648","15","51"
"Male","Charlton","1037","25","48"
"Unknown","Charlton","3","0","0"
"Female","Chatham","17582","265","1258"
"Male","Chatham","14538","319","1193"
"Unknown","Chatham","220","0","11"
"Female","Chattahoochee","341","1","14"
"Male","Chattahoochee","4333","12","24"
"Unknown","Chattahoochee","15","0","0"
"Female","Chattooga","1924","37","106"
"Male","Chattooga","1637","46","129"
"Unknown","Chattooga","12","0","0"
"Female","Cherokee","16056","160","825"
"Male","Cherokee","14281","230","958"
"Unknown","Cherokee","89","0","3"
"Female","Clarke","9509","69","374"
"Male","Clarke","7497","92","342"
"Unknown","Clarke","53","0","2"
"Female","Clay","135","1","6"
"Male","Clay","94","3","6"
"Unknown","Clay","2","0","0"
"Female","Clayton","19244","307","1078"
"Male","Clayton","14717","320","912"
"Unknown","Clayton","172","1","1"
"Female","Clinch","540","15","41"
"Male","Clinch","523","18","40"
"Unknown","Clinch","3","0","0"
"Female","Cobb","43852","548","1959"
"Male","Cobb","38102","647","1972"
"Unknown","Cobb","347","1","7"
"Female","Coffee","3345","90","482"
"Male","Coffee","2796","79","383"
"Unknown","Coffee","27","0","0"
"Female","Colquitt","2786","51","156"
"Male","Colquitt","2583","64","160"
"Unknown","Colquitt","17","0","0"
"Female","Columbia","7610","90","304"
"Male","Columbia","6755","124","327"
"Unknown","Columbia","38","0","0"
"Female","Cook","931","23","68"
"Male","Cook","717","28","54"
"Unknown","Cook","5","0","1"
"Female","Coweta","6471","124","356"
"Male","Coweta","5871","165","371"
"Unknown","Coweta","43","0","0"
"Female","Crawford","433","13","50"
"Male","Crawford","371","21","45"
"Unknown","Crawford","5","0","0"
"Female","Crisp","1037","29","107"
"Male","Crisp","775","34","72"
"Unknown","Crisp","22","0","1"
"Female","Dade","897","9","33"
"Male","Dade","830","6","34"
"Unknown","Dade","18","0","0"
"Female","Dawson","2162","25","149"
"Male","Dawson","1874","36","165"
"Unknown","Dawson","27","0","0"
"Female","DeKalb","42281","532","3231"
"Male","DeKalb","34656","595","2787"
"Unknown","DeKalb","652","0","9"
"Female","Decatur","1931","33","117"
"Male","Decatur","1441","42","94"
"Unknown","Decatur","16","0","0"
"Female","Dodge","800","27","61"
"Male","Dodge","693","32","59"
"Unknown","Dodge","13","0","0"
"Female","Dooly","567","16","49"
"Male","Dooly","480","19","49"
"Unknown","Dooly","8","0","0"
"Female","Dougherty","5136","190","736"
"Male","Dougherty","3629","165","540"
"Unknown","Dougherty","58","0","2"
"Female","Douglas","9275","105","562"
"Male","Douglas","7698","115","485"
"Unknown","Douglas","59","0","2"
"Female","Early","895","28","61"
"Male","Early","615","22","37"
"Unknown","Early","7","0","0"
"Female","Echols","163","0","3"
"Male","Echols","239","4","10"
"Unknown","Echols","2","0","0"
"Female","Effingham","3609","57","216"
"Male","Effingham","3195","72","220"
"Unknown","Effingham","38","0","3"
"Female","Elbert","1149","33","106"
"Male","Elbert","813","32","58"
"Unknown","Elbert","9","0","3"
"Female","Emanuel","1496","38","98"
"Male","Emanuel","1138","25","60"
"Unknown","Emanuel","12","0","0"
"Female","Evans","637","14","65"
"Male","Evans","497","19","39"
"Unknown","Evans","2","0","0"
"Female","Fannin","1652","35","109"
"Male","Fannin","1433","51","126"
"Unknown","Fannin","8","0","0"
"Female","Fayette","4959","89","253"
"Male","Fayette","4459","103","298"
"Unknown","Fayette","39","0","0"
"Female","Floyd","8089","116","545"
"Male","Floyd","6865","153","582"
"Unknown","Floyd","96","0","2"
"Female","Forsyth","12939","99","526"
"Male","Forsyth","12327","133","650"
"Unknown","Forsyth","652","0","0"
"Female","Franklin","1764","25","112"
"Male","Franklin","1421","39","96"
"Unknown","Franklin","17","0","0"
"Female","Fulton","57872","736","3562"
"Male","Fulton","50440","803","3262"
"Unknown","Fulton","504","0","13"
"Female","Gilmer","1845","47","154"
"Male","Gilmer","1533","63","147"
"Unknown","Gilmer","22","0","0"
"Female","Glascock","86","3","10"
"Male","Glascock","88","4","15"
"Unknown","Glascock","9","0","0"
"Female","Glynn","6482","135","326"
"Male","Glynn","5665","152","310"
"Unknown","Glynn","75","1","1"
"Female","Gordon","4472","72","196"
"Male","Gordon","3929","89","201"
"Unknown","Gordon","92","0","1"
"Female","Grady","1328","27","114"
"Male","Grady","997","36","105"
"Unknown","Grady","17","0","0"
"Female","Greene","1149","28","79"
"Male","Greene","992","33","95"
"Unknown","Greene","3","0","0"
"Female","Gwinnett","57519","585","3088"
"Male","Gwinnett","50558","687","2917"
"Unknown","Gwinnett","547","0","1"
"Female","Habersham","3369","84","278"
"Male","Habersham","2812","88","308"
"Unknown","Habersham","37","0","1"
"Female","Hall","17466","257","1451"
"Male","Hall","15365","304","1539"
"Unknown","Hall","246","1","1"
"Female","Hancock","497","31","59"
"Male","Hancock","492","44","61"
"Unknown","Hancock","4","0","0"
"Female","Haralson","1204","23","54"
"Male","Haralson","1091","19","37"
"Unknown","Haralson","18","0","0"
"Female","Harris","1595","34","106"
"Male","Harris","1430","37","116"
"Unknown","Harris","40","0","0"
"Female","Hart","1256","20","80"
"Male","Hart","970","23","77"
"Unknown","Hart","11","0","0"
"Female","Heard","534","15","25"
"Male","Heard","485","8","37"
"Unknown","Heard","3","0","0"
"Female","Henry","15527","194","608"
"Male","Henry","12658","229","509"
"Unknown","Henry","69","0","0"
"Female","Houston","8511","122","525"
"Male","Houston","7067","136","508"
"Unknown","Houston","72","0","2"
"Female","Irwin","431","12","47"
"Male","Irwin","456","8","42"
"Unknown","Irwin","2","0","0"
"Female","Jackson","6641","76","364"
"Male","Jackson","5801","102","385"
"Unknown","Jackson","62","0","2"
"Female","Jasper","534","13","52"
"Male","Jasper","452","18","42"
"Unknown","Jasper","6","0","0"
"Female","Jeff Davis","956","16","52"
"Male","Jeff Davis","839","26","62"
"Unknown","Jeff Davis","7","0","0"
"Female","Jefferson","1035","30","97"
"Male","Jefferson","784","34","83"
"Unknown","Jefferson","12","0","1"
"Female","Jenkins","521","17","42"
"Male","Jenkins","370","24","51"
"Unknown","Jenkins","2","1","1"
"Female","Johnson","494","19","54"
"Male","Johnson","509","28","53"
"Unknown","Johnson","5","0","1"
"Female","Jones","1406","29","110"
"Male","Jones","1110","47","113"
"Unknown","Jones","7","0","0"
"Female","Lamar","1238","30","80"
"Male","Lamar","996","40","86"
"Unknown","Lamar","3","0","0"
"Female","Lanier","361","3","13"
"Male","Lanier","392","7","19"
"Unknown","Lanier","4","0","0"
"Female","Laurens","3198","74","193"
"Male","Laurens","2440","112","211"
"Unknown","Laurens","27","0","0"
"Female","Lee","1409","36","148"
"Male","Lee","1132","32","136"
"Unknown","Lee","7","0","0"
"Female","Liberty","3277","40","162"
"Male","Liberty","3018","45","150"
"Unknown","Liberty","61","0","1"
"Female","Lincoln","359","15","33"
"Male","Lincoln","292","12","31"
"Unknown","Lincoln","13","0","0"
"Female","Long","709","6","43"
"Male","Long","578","13","30"
"Unknown","Long","10","0","1"
"Female","Lowndes","5958","114","274"
"Male","Lowndes","4779","90","205"
"Unknown","Lowndes","38","0","0"
"Female","Lumpkin","2358","44","213"
"Male","Lumpkin","1998","36","184"
"Unknown","Lumpkin","17","0","0"
"Female","Macon","424","12","40"
"Male","Macon","402","23","57"
"Unknown","Macon","1","0","0"
"Female","Madison","2200","23","126"
"Male","Madison","1893","33","116"
"Unknown","Madison","8","0","0"
"Female","Marion","387","16","27"
"Male","Marion","261","15","28"
"Unknown","Marion","1","0","0"
"Female","McDuffie","1185","32","112"
"Male","McDuffie","925","23","89"
"Unknown","McDuffie","80","0","1"
"Female","McIntosh","727","13","35"
"Male","McIntosh","646","12","44"
"Unknown","McIntosh","4","0","0"
"Female","Meriwether","1219","46","124"
"Male","Meriwether","922","43","86"
"Unknown","Meriwether","10","0","0"
"Female","Miller","534","5","25"
"Male","Miller","428","9","24"
"Unknown","Miller","2","0","0"
"Female","Mitchell","1166","38","140"
"Male","Mitchell","967","50","135"
"Unknown","Mitchell","8","0","0"
"Female","Monroe","1426","54","116"
"Male","Monroe","1253","60","118"
"Unknown","Monroe","21","0","1"
"Female","Montgomery","605","17","32"
"Male","Montgomery","501","15","23"
