"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","2775","US-13001","13","1","18561","237","94","14950.7","506.44","150.85","28","721","9"
"Atkinson","1177","US-13003","13","3","8330","174","32","14129.65","384.15","192.08","16","394","5"
"Bacon","1897","US-13005","13","5","11404","152","50","16634.51","438.44","499.82","57","666","11"
"Baker","242","US-13007","13","7","3116","44","13","7766.37","417.2","32.09","1","126","1"
"Baldwin","5250","US-13009","13","9","44428","387","166","11816.87","373.64","81.03","36","1414","22"
"Banks","2407","US-13011","13","11","19982","275","58","12045.84","290.26","170.15","34","326","4"
"Barrow","13010","US-13013","13","13","86383","856","191","15060.83","221.11","188.69","163","1698","6"
"Bartow","15424","US-13015","13","15","110771","1013","306","13924.22","276.25","135.41","150","4981","39"
"Ben Hill","1853","US-13017","13","17","16645","179","68","11132.47","408.53","54.07","9","1354","33"
"Berrien","1529","US-13019","13","19","19276","89","47","7932.14","243.83","25.94","5","1949","20"
"Bibb","20155","US-13021","13","21","152150","2295","568","13246.8","373.32","65.72","100","5285","61"
"Bleckley","1094","US-13023","13","23","12838","62","38","8521.58","296","15.58","2","1207","36"
"Brantley","1884","US-13025","13","25","19202","157","75","9811.48","390.58","36.45","7","1233","12"
"Brooks","1383","US-13027","13","27","15727","129","53","8793.79","337","12.72","2","1026","17"
"Bryan","4601","US-13029","13","29","39137","314","61","11756.14","155.86","66.43","26","1656","6"
"Bulloch","7899","US-13031","13","31","79467","297","97","9939.98","122.06","22.65","18","3248","103"
"Burke","2291","US-13033","13","33","22342","193","48","10254.23","214.84","40.28","9","1436","36"
"Butts","3355","US-13035","13","35","25174","189","104","13327.24","413.12","95.34","24","1312","10"
"Calhoun","617","US-13037","13","37","6317","89","21","9767.29","332.44","126.64","8","223","0"
"Camden","5947","US-13039","13","39","53924","219","78","11028.48","144.65","50.07","27","1941","16"
"Candler","1109","US-13043","13","43","10837","82","49","10233.46","452.15","27.68","3","451","38"
"Carroll","9987","US-13045","13","45","120119","386","155","8314.26","129.04","71.6","86","6370","152"
"Catoosa","8340","US-13047","13","47","68771","296","90","12127.2","130.87","194.85","134","1159","18"
"Charlton","1733","US-13049","13","49","13251","103","42","13078.26","316.96","120.75","16","522","13"
"Chatham","32972","US-13051","13","51","292176","2617","639","11284.98","218.7","81.12","237","5506","46"
"Chattahoochee","5160","US-13053","13","53","10749","39","14","48004.47","130.24","1730.39","186","756","5"
"Chattooga","3666","US-13055","13","55","24766","248","89","14802.55","359.36","133.25","33","888","15"
"Cherokee","31530","US-13057","13","57","266617","1920","423","11825.95","158.65","297.81","794","12284","26"
"Clarke","17366","US-13059","13","59","129779","773","171","13381.21","131.76","110.96","144","2664","8"
"Clay","232","US-13061","13","61","2855","12","4","8126.09","140.11","35.03","1","80","0"
"Clayton","35010","US-13063","13","63","304838","2126","684","11484.79","224.38","112.19","342","4251","38"
"Clinch","1004","US-13065","13","65","6656","83","33","15084.13","495.79","90.14","6","485","2"
"Cobb","84650","US-13067","13","67","790588","4057","1280","10707.22","161.9","132.81","1050","24563","108"
"Coffee","6292","US-13069","13","69","43042","896","179","14618.28","415.87","146.37","63","1559","45"
"Colquitt","5494","US-13071","13","71","45393","330","127","12103.19","279.78","127.77","58","1962","58"
"Columbia","14673","US-13073","13","73","158631","657","240","9249.77","151.29","81.95","130","10180","55"
"Cook","1664","US-13075","13","75","17437","127","52","9542.93","298.22","22.94","4","1930","10"
