"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2993","US-13001","13","1","18561","247","99","16125.21","533.38","910.51","169","857","10","17"
"Atkinson","1270","US-13003","13","3","8330","184","32","15246.1","384.15","828.33","69","444","7","18"
"Bacon","2094","US-13005","13","5","11404","168","53","18361.98","464.75","841.81","96","744","12","14"
"Baker","264","US-13007","13","7","3116","44","13","8472.4","417.2","545.57","17","169","1","3"
"Baldwin","6236","US-13009","13","9","44428","406","176","14036.19","396.15","1913.21","850","1776","28","17"
"Banks","2853","US-13011","13","11","19982","300","67","14277.85","335.3","1486.34","297","410","6","4"
"Barrow","16543","US-13013","13","13","86383","921","200","19150.76","231.53","2860.52","2471","2107","8","5"
"Bartow","18770","US-13015","13","15","110771","1116","335","16944.87","302.43","1986.08","2200","6267","47","95"
"Ben Hill","1977","US-13017","13","17","16645","182","72","11877.44","432.56","558.73","93","1545","40","62"
"Berrien","1673","US-13019","13","19","19276","99","51","8679.19","264.58","518.78","100","2267","21","35"
"Bibb","24627","US-13021","13","21","152150","2476","602","16186","395.66","2222.15","3381","6791","73","71"
"Bleckley","1219","US-13023","13","23","12838","65","41","9495.25","319.36","771.15","99","1504","45","65"
"Brantley","2025","US-13025","13","25","19202","168","78","10545.78","406.21","546.82","105","1293","14","32"
"Brooks","1544","US-13027","13","27","15727","136","57","9817.51","362.43","788.45","124","1248","19","25"
"Bryan","5291","US-13029","13","29","39137","343","65","13519.18","166.08","1318.45","516","1824","12","16"
"Bulloch","8869","US-13031","13","31","79467","327","100","11160.61","125.84","909.81","723","3967","128","196"
"Burke","2529","US-13033","13","33","22342","203","49","11319.49","219.32","801.18","179","1776","39","29"
"Butts","4143","US-13035","13","35","25174","223","114","16457.46","452.85","2105.35","530","1583","11","15"
"Calhoun","658","US-13037","13","37","6317","92","21","10416.34","332.44","664.87","42","268","1","3"
"Camden","6835","US-13039","13","39","53924","226","82","12675.25","152.07","1159.04","625","2077","17","35"
"Candler","1178","US-13043","13","43","10837","89","51","10870.17","470.61","461.38","50","538","40","37"
"Carroll","12507","US-13045","13","45","120119","411","163","10412.17","135.7","1364.48","1639","8049","215","291"
