"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1008074","12965","53367"
"Male","Georgia","837922","14887","50151"
"Unknown","Georgia","14620","13","304"
"Female","Appling","1882","50","132"
"Male","Appling","1562","52","126"
"Unknown","Appling","15","0","0"
"Female","Atkinson","811","12","97"
"Male","Atkinson","663","20","95"
"Unknown","Atkinson","5","0","0"
"Female","Bacon","1172","23","92"
"Male","Bacon","1284","31","100"
"Unknown","Bacon","5","0","0"
"Female","Baker","167","5","21"
"Male","Baker","135","8","23"
"Unknown","Baker","2","0","0"
"Female","Baldwin","3995","60","179"
"Male","Baldwin","3109","117","238"
"Unknown","Baldwin","20","0","0"
"Female","Banks","1751","35","166"
"Male","Banks","1467","35","143"
"Unknown","Banks","15","0","1"
"Female","Barrow","10264","103","513"
"Male","Barrow","8604","115","441"
"Unknown","Barrow","71","0","1"
"Female","Bartow","11228","167","578"
"Male","Bartow","9621","197","592"
"Unknown","Bartow","116","1","1"
"Female","Ben Hill","1220","31","98"
"Male","Ben Hill","908","41","86"
"Unknown","Ben Hill","5","0","0"
"Female","Berrien","1079","27","56"
"Male","Berrien","879","24","48"
"Unknown","Berrien","6","0","0"
"Female","Bibb","15949","316","1415"
"Male","Bibb","11748","306","1192"
"Unknown","Bibb","285","0","3"
"Female","Bleckley","827","23","37"
"Male","Bleckley","596","18","31"
"Unknown","Bleckley","11","0","0"
"Female","Brantley","1303","37","92"
"Male","Brantley","1085","45","83"
"Unknown","Brantley","7","0","0"
"Female","Brooks","1021","23","80"
"Male","Brooks","788","35","64"
"Unknown","Brooks","6","0","0"
"Female","Bryan","3420","26","168"
"Male","Bryan","3126","41","198"
"Unknown","Bryan","5","0","0"
"Female","Bulloch","5802","58","187"
"Male","Bulloch","4514","45","156"
"Unknown","Bulloch","34","0","0"
"Female","Burke","1611","26","112"
"Male","Burke","1292","27","104"
"Unknown","Burke","11","0","1"
"Female","Butts","2260","58","108"
"Male","Butts","2315","67","133"
"Unknown","Butts","34","0","0"
"Female","Calhoun","392","14","45"
"Male","Calhoun","553","7","54"
"Unknown","Calhoun","14","0","1"
"Female","Camden","4422","43","124"
"Male","Camden","3762","44","108"
"Unknown","Camden","52","0","0"
"Female","Candler","705","17","54"
"Male","Candler","591","34","37"
