"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3518","US-13001","13","1","18561","268","110","18953.72","592.64","16.16","3","1231","13","22"
"Atkinson","1546","US-13003","13","3","8330","213","39","18559.42","468.19","24.01","2","575","8","23"
"Bacon","2412","US-13005","13","5","11404","194","59","21150.47","517.36","17.54","2","988","11","11"
"Baker","313","US-13007","13","7","3116","46","13","10044.93","417.2","0","0","221","1","3"
"Baldwin","7305","US-13009","13","9","44428","437","197","16442.33","443.41","20.26","9","2190","35","21"
"Banks","3365","US-13011","13","11","19982","337","79","16840.16","395.36","15.01","3","522","8","6"
"Barrow","19474","US-13013","13","13","86383","991","241","22543.79","278.99","50.94","44","2374","9","7"
"Bartow","21604","US-13015","13","15","110771","1223","385","19503.3","347.56","53.26","59","7447","55","111"
"Ben Hill","2164","US-13017","13","17","16645","189","74","13000.9","444.58","0","0","2128","46","69"
"Berrien","2023","US-13019","13","19","19276","110","58","10494.92","300.89","25.94","5","2904","24","41"
"Bibb","28824","US-13021","13","21","152150","2770","687","18944.46","451.53","17.09","26","8192","83","82"
"Bleckley","1460","US-13023","13","23","12838","75","43","11372.49","334.94","7.79","1","1849","52","74"
"Brantley","2451","US-13025","13","25","19202","183","89","12764.3","463.49","31.25","6","1645","18","40"
"Brooks","1889","US-13027","13","27","15727","156","64","12011.19","406.94","12.72","2","1520","20","26"
"Bryan","6881","US-13029","13","29","39137","403","75","17581.83","191.63","40.88","16","2198","15","18"
"Bulloch","10506","US-13031","13","31","79467","374","108","13220.58","135.91","23.91","19","4812","151","228"
"Burke","2966","US-13033","13","33","22342","238","63","13275.45","281.98","17.9","4","2301","43","33"
"Butts","4716","US-13035","13","35","25174","268","139","18733.61","552.16","31.78","8","1739","13","15"
"Calhoun","986","US-13037","13","37","6317","102","21","15608.68","332.44","47.49","3","354","1","3"
"Camden","8730","US-13039","13","39","53924","253","100","16189.45","185.45","233.66","126","2611","18","36"
"Candler","1401","US-13043","13","43","10837","102","54","12927.93","498.29","27.68","3","745","40","41"
"Carroll","14412","US-13045","13","45","120119","447","183","11998.1","152.35","17.48","21","9245","257","328"
