"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","491514","8758","33891"
"Male","Georgia","422349","9914","32453"
"Unknown","Georgia","8483","3","148"
"Female","Appling","1075","27","99"
"Male","Appling","913","40","95"
"Female","Atkinson","444","9","64"
"Male","Atkinson","380","11","66"
"Female","Bacon","580","14","44"
"Male","Bacon","761","15","50"
"Female","Baker","93","4","18"
"Male","Baker","89","8","23"
"Female","Baldwin","2171","38","144"
"Male","Baldwin","1736","80","190"
"Unknown","Baldwin","18","0","0"
"Female","Banks","907","21","117"
"Male","Banks","780","17","90"
"Unknown","Banks","13","0","0"
"Female","Barrow","4907","68","332"
"Male","Barrow","4218","74","303"
"Unknown","Barrow","34","0","1"
"Female","Bartow","6092","104","410"
"Male","Bartow","5395","120","446"
"Unknown","Bartow","108","0","0"
"Female","Ben Hill","879","27","88"
"Male","Ben Hill","647","34","75"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","610","18","42"
"Male","Berrien","503","16","35"
"Unknown","Berrien","4","0","0"
"Female","Bibb","7958","212","985"
"Male","Bibb","5885","211","858"
"Unknown","Bibb","110","0","2"
"Female","Bleckley","473","17","25"
"Male","Bleckley","342","15","25"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","548","17","49"
"Male","Brantley","465","19","41"
"Unknown","Brantley","1","0","0"
"Female","Brooks","568","14","51"
"Male","Brooks","412","24","42"
"Unknown","Brooks","4","0","0"
"Female","Bryan","1557","18","93"
"Male","Bryan","1355","21","102"
"Unknown","Bryan","16","0","0"
"Female","Bulloch","3021","36","130"
"Male","Bulloch","2334","27","103"
"Unknown","Bulloch","2","0","0"
"Female","Burke","1040","24","91"
"Male","Burke","818","16","75"
"Unknown","Burke","10","0","1"
"Female","Butts","1127","37","57"
"Male","Butts","1192","46","85"
"Unknown","Butts","113","0","1"
"Female","Calhoun","229","11","37"
"Male","Calhoun","223","5","39"
"Unknown","Calhoun","2","0","0"
"Female","Camden","2013","19","87"
"Male","Camden","1757","17","74"
"Unknown","Camden","12","0","0"
"Female","Candler","437","14","35"
"Male","Candler","369","24","30"
"Female","Carroll","4041","64","167"
"Male","Carroll","3581","69","183"
"Unknown","Carroll","40","0","1"
"Female","Catoosa","3204","37","140"
"Male","Catoosa","2711","33","127"
"Unknown","Catoosa","82","0","3"
"Female","Charlton","497","11","42"
"Male","Charlton","887","17","35"
"Unknown","Charlton","2","0","0"
"Female","Chatham","11690","202","900"
"Male","Chatham","9635","241","833"
"Unknown","Chatham","124","0","3"
"Female","Chattahoochee","265","1","12"
"Male","Chattahoochee","3892","12","22"
"Unknown","Chattahoochee","13","0","0"
"Female","Chattooga","1229","29","83"
"Male","Chattooga","1053","38","107"
"Unknown","Chattooga","10","0","0"
"Female","Cherokee","12233","138","651"
"Male","Cherokee","10844","182","767"
"Unknown","Cherokee","106","0","2"
"Female","Clarke","7298","61","265"
"Male","Clarke","5801","82","246"
"Unknown","Clarke","51","0","1"
"Female","Clay","106","1","4"
"Male","Clay","76","2","6"
"Unknown","Clay","5","0","0"
"Female","Clayton","14289","239","800"
"Male","Clayton","10843","259","691"
"Unknown","Clayton","159","0","1"
"Female","Clinch","385","10","35"
"Male","Clinch","370","15","33"
"Female","Cobb","33656","469","1797"
"Male","Cobb","29494","558","1837"
"Unknown","Cobb","267","0","9"
"Female","Coffee","2420","75","376"
"Male","Coffee","2050","73","301"
"Unknown","Coffee","1","0","0"
"Female","Colquitt","1958","36","134"
"Male","Colquitt","1823","51","138"
"Unknown","Colquitt","14","0","0"
"Female","Columbia","6084","73","240"
"Male","Columbia","5281","95","263"
"Unknown","Columbia","41","0","2"
"Female","Cook","705","17","61"
"Male","Cook","503","22","48"
"Unknown","Cook","2","0","0"
"Female","Coweta","4738","95","204"
"Male","Coweta","4275","125","211"
"Unknown","Coweta","31","0","0"
"Female","Crawford","297","10","45"
"Male","Crawford","241","9","31"
"Unknown","Crawford","2","0","0"
"Female","Crisp","835","27","103"
"Male","Crisp","619","30","66"
"Unknown","Crisp","24","0","1"
"Female","Dade","646","9","32"
"Male","Dade","594","4","30"
"Unknown","Dade","19","0","0"
"Female","Dawson","1489","19","120"
"Male","Dawson","1288","29","134"
"Unknown","Dawson","28","0","0"
"Female","DeKalb","32696","472","2674"
"Male","DeKalb","27178","524","2335"
"Unknown","DeKalb","523","0","9"
"Female","Decatur","1255","30","85"
"Male","Decatur","959","29","70"
"Unknown","Decatur","18","0","0"
"Female","Dodge","590","29","57"
"Male","Dodge","491","30","54"
"Unknown","Dodge","14","0","0"
"Female","Dooly","439","13","48"
"Male","Dooly","364","17","47"
"Unknown","Dooly","8","0","0"
"Female","Dougherty","3443","154","614"
"Male","Dougherty","2321","134","463"
"Unknown","Dougherty","31","0","0"
"Female","Douglas","6884","92","516"
"Male","Douglas","5665","95","439"
"Unknown","Douglas","52","0","2"
"Female","Early","636","24","49"
"Male","Early","428","18","30"
"Unknown","Early","6","0","0"
"Female","Echols","136","0","3"
"Male","Echols","216","4","10"
"Unknown","Echols","4","0","0"
"Female","Effingham","2148","31","137"
"Male","Effingham","1884","41","138"
"Unknown","Effingham","27","0","0"
"Female","Elbert","921","32","82"
"Male","Elbert","632","28","48"
"Unknown","Elbert","6","0","1"
"Female","Emanuel","1040","33","76"
"Male","Emanuel","757","22","53"
"Unknown","Emanuel","14","0","0"
"Female","Evans","461","8","54"
"Male","Evans","348","11","25"
"Female","Fannin","1210","28","97"
"Male","Fannin","1045","36","100"
"Unknown","Fannin","7","0","0"
"Female","Fayette","3648","72","144"
"Male","Fayette","3279","90","165"
"Unknown","Fayette","38","0","0"
"Female","Floyd","5473","79","426"
"Male","Floyd","4674","117","465"
"Unknown","Floyd","99","0","3"
"Female","Forsyth","9297","84","453"
"Male","Forsyth","8812","113","568"
"Unknown","Forsyth","509","0","2"
"Female","Franklin","1377","19","95"
"Male","Franklin","1077","28","75"
"Unknown","Franklin","15","0","0"
"Female","Fulton","45492","652","2846"
"Male","Fulton","40172","723","2689"
"Unknown","Fulton","427","0","5"
"Female","Gilmer","1419","34","123"
"Male","Gilmer","1167","43","111"
"Unknown","Gilmer","21","0","0"
"Female","Glascock","65","3","8"
"Male","Glascock","73","4","16"
"Unknown","Glascock","10","0","0"
"Female","Glynn","3696","74","253"
"Male","Glynn","3330","85","238"
"Unknown","Glynn","46","0","2"
"Female","Gordon","3495","46","166"
"Male","Gordon","3031","61","172"
"Unknown","Gordon","111","0","1"
"Female","Grady","949","18","99"
"Male","Grady","717","33","95"
"Unknown","Grady","19","0","0"
"Female","Greene","837","25","67"
"Male","Greene","698","29","75"
"Unknown","Greene","4","0","0"
"Female","Gwinnett","47379","530","2786"
"Male","Gwinnett","41568","605","2633"
"Unknown","Gwinnett","292","0","2"
"Female","Habersham","2568","80","236"
"Male","Habersham","2142","76","257"
"Unknown","Habersham","35","0","0"
"Female","Hall","13647","223","1205"
"Male","Hall","11994","251","1292"
"Unknown","Hall","269","1","3"
"Female","Hancock","420","26","54"
"Male","Hancock","427","40","56"
"Unknown","Hancock","5","0","0"
"Female","Haralson","920","18","46"
"Male","Haralson","829","18","34"
"Unknown","Haralson","16","0","0"
"Female","Harris","1231","32","89"
"Male","Harris","1061","31","81"
"Unknown","Harris","38","0","0"
"Female","Hart","1026","17","70"
"Male","Hart","760","22","64"
"Unknown","Hart","9","0","0"
"Female","Heard","358","12","20"
"Male","Heard","311","6","29"
"Female","Henry","11279","143","360"
"Male","Henry","9044","171","304"
"Unknown","Henry","78","0","0"
"Female","Houston","5653","96","425"
"Male","Houston","4720","113","416"
"Unknown","Houston","70","0","1"
"Female","Irwin","377","11","45"
"Male","Irwin","408","8","39"
"Unknown","Irwin","2","0","0"
"Female","Jackson","4719","66","249"
"Male","Jackson","4035","74","287"
"Unknown","Jackson","41","0","1"
"Female","Jasper","371","7","30"
"Male","Jasper","322","13","31"
"Unknown","Jasper","4","0","0"
"Female","Jeff Davis","707","15","44"
"Male","Jeff Davis","638","21","53"
"Female","Jefferson","930","28","91"
"Male","Jefferson","672","33","75"
"Unknown","Jefferson","10","0","1"
"Female","Jenkins","443","17","40"
"Male","Jenkins","305","21","45"
"Unknown","Jenkins","1","1","1"
"Female","Johnson","395","17","52"
"Male","Johnson","411","26","45"
"Unknown","Johnson","1","0","0"
"Female","Jones","945","24","87"
"Male","Jones","708","31","88"
"Unknown","Jones","1","0","1"
"Female","Lamar","791","21","65"
"Male","Lamar","607","27","67"
"Unknown","Lamar","4","0","0"
"Female","Lanier","229","3","10"
"Male","Lanier","282","7","19"
"Unknown","Lanier","3","0","0"
"Female","Laurens","2235","55","175"
"Male","Laurens","1626","93","188"
"Unknown","Laurens","16","0","1"
"Female","Lee","930","26","101"
"Male","Lee","747","25","100"
"Unknown","Lee","4","0","0"
"Female","Liberty","1957","27","121"
"Male","Liberty","1777","36","119"
"Unknown","Liberty","54","0","0"
"Female","Lincoln","288","14","29"
"Male","Lincoln","244","11","26"
"Unknown","Lincoln","11","0","0"
"Female","Long","401","5","30"
"Male","Long","326","7","22"
"Unknown","Long","4","0","0"
"Female","Lowndes","4452","84","234"
"Male","Lowndes","3576","65","179"
"Unknown","Lowndes","23","0","0"
"Female","Lumpkin","1570","38","165"
"Male","Lumpkin","1319","32","138"
"Unknown","Lumpkin","15","0","1"
"Female","Macon","334","12","38"
"Male","Macon","306","20","52"
"Unknown","Macon","1","0","0"
"Female","Madison","1530","20","83"
"Male","Madison","1294","26","79"
"Unknown","Madison","9","0","0"
"Female","Marion","266","14","20"
"Male","Marion","168","9","22"
"Unknown","Marion","2","0","0"
"Female","McDuffie","958","26","94"
"Male","McDuffie","711","19","75"
"Unknown","McDuffie","81","0","1"
"Female","McIntosh","400","9","29"
"Male","McIntosh","311","5","31"
"Unknown","McIntosh","3","0","0"
"Female","Meriwether","937","39","97"
"Male","Meriwether","658","40","73"
"Unknown","Meriwether","6","0","0"
"Female","Miller","386","3","20"
"Male","Miller","304","6","21"
"Unknown","Miller","1","0","0"
"Female","Mitchell","860","35","124"
"Male","Mitchell","740","42","112"
"Unknown","Mitchell","5","0","0"
"Female","Monroe","1047","45","103"
"Male","Monroe","890","47","104"
"Unknown","Monroe","23","0","0"
"Female","Montgomery","422","11","28"
"Male","Montgomery","342","10","20"
"Unknown","Montgomery","6","0","0"
"Female","Morgan","681","8","40"
"Male","Morgan","569","16","56"
"Unknown","Morgan","8","0","1"
"Female","Murray","2300","33","123"
"Male","Murray","1989","52","148"
"Unknown","Murray","18","0","2"
"Female","Muscogee","8553","241","704"
"Male","Muscogee","6514","197","591"
"Unknown","Muscogee","193","0","1"
"Female","Newton","4469","117","369"
"Male","Newton","3386","124","325"
"Unknown","Newton","23","0","1"
"Female","Non-GA Resident/Unknown State","10210","211","553"
"Male","Non-GA Resident/Unknown State","11707","286","747"
"Unknown","Non-GA Resident/Unknown State","2276","0","37"
"Female","Oconee","1658","27","71"
"Male","Oconee","1481","39","64"
"Unknown","Oconee","11","0","0"
"Female","Oglethorpe","698","9","41"
"Male","Oglethorpe","529","21","40"
"Unknown","Oglethorpe","4","0","0"
"Female","Paulding","6193","86","249"
"Male","Paulding","5069","88","210"
"Unknown","Paulding","105","0","5"
"Female","Peach","1075","30","125"
"Male","Peach","840","32","108"
"Unknown","Peach","8","0","1"
"Female","Pickens","1439","27","117"
"Male","Pickens","1191","36","114"
"Unknown","Pickens","7","0","0"
"Female","Pierce","768","24","75"
"Male","Pierce","589","26","79"
"Female","Pike","615","10","55"
"Male","Pike","518","19","31"
"Unknown","Pike","9","0","1"
"Female","Polk","2126","43","197"
"Male","Polk","1869","44","187"
"Unknown","Polk","31","0","1"
"Female","Pulaski","407","21","33"
"Male","Pulaski","210","11","24"
"Unknown","Pulaski","1","0","0"
"Female","Putnam","1026","21","81"
"Male","Putnam","875","38","92"
"Unknown","Putnam","6","0","0"
"Female","Quitman","53","1","6"
"Male","Quitman","31","1","6"
"Female","Rabun","833","19","84"
"Male","Rabun","767","24","73"
"Unknown","Rabun","11","0","1"
"Female","Randolph","286","21","54"
"Male","Randolph","199","12","33"
"Female","Richmond","11392","184","705"
"Male","Richmond","9216","257","703"
"Unknown","Richmond","142","0","13"
"Female","Rockdale","3646","76","504"
"Male","Rockdale","2800","84","413"
"Unknown","Rockdale","17","0","0"
"Female","Schley","116","1","10"
"Male","Schley","99","4","12"
"Female","Screven","490","12","41"
"Male","Screven","371","9","32"
"Unknown","Screven","4","0","0"
"Female","Seminole","431","9","45"
"Male","Seminole","341","9","28"
"Unknown","Seminole","3","0","0"
"Female","Spalding","2423","87","292"
"Male","Spalding","1907","83","216"
"Unknown","Spalding","24","0","0"
"Female","Stephens","1696","43","139"
"Male","Stephens","1349","37","123"
"Unknown","Stephens","17","0","1"
"Female","Stewart","262","9","27"
"Male","Stewart","746","16","102"
"Unknown","Stewart","32","0","0"
"Female","Sumter","1086","42","147"
"Male","Sumter","804","55","132"
"Unknown","Sumter","6","0","0"
"Female","Talbot","235","6","19"
"Male","Talbot","174","12","25"
"Unknown","Talbot","4","0","0"
"Female","Taliaferro","57","0","1"
"Male","Taliaferro","46","3","9"
"Unknown","Taliaferro","1","0","0"
"Female","Tattnall","1009","23","57"
"Male","Tattnall","955","27","68"
"Female","Taylor","289","12","38"
"Male","Taylor","231","11","37"
"Unknown","Taylor","5","0","0"
"Female","Telfair","364","20","32"
"Male","Telfair","369","27","45"
"Unknown","Telfair","18","0","0"
"Female","Terrell","348","25","62"
"Male","Terrell","239","23","57"
"Unknown","Terrell","6","0","0"
"Female","Thomas","2249","68","208"
"Male","Thomas","1644","50","177"
"Unknown","Thomas","18","0","0"
"Female","Tift","1985","44","250"
"Male","Tift","1559","58","179"
"Unknown","Tift","28","0","0"
"Female","Toombs","1748","59","104"
"Male","Toombs","1357","46","110"
"Female","Towns","662","23","77"
"Male","Towns","503","25","73"
"Unknown","Towns","9","0","0"
"Female","Treutlen","367","17","27"
"Male","Treutlen","291","14","29"
"Unknown","Treutlen","5","0","0"
"Female","Troup","3568","109","300"
"Male","Troup","2710","93","256"
"Unknown","Troup","55","0","1"
"Female","Turner","366","15","47"
"Male","Turner","266","21","44"
"Female","Twiggs","279","13","47"
"Male","Twiggs","240","26","62"
"Unknown","Twiggs","1","0","0"
"Female","Union","1225","43","107"
"Male","Union","916","37","129"
"Unknown","Union","11","0","1"
"Female","Unknown","812","2","13"
"Male","Unknown","997","2","18"
"Unknown","Unknown","457","0","8"
"Female","Upson","1047","59","106"
"Male","Upson","797","53","83"
"Unknown","Upson","11","0","0"
"Female","Walker","3659","47","141"
"Male","Walker","3156","36","154"
"Unknown","Walker","73","0","3"
"Female","Walton","4604","115","274"
"Male","Walton","3646","127","258"
"Unknown","Walton","72","0","0"
"Female","Ware","1753","82","187"
"Male","Ware","1408","73","196"
"Unknown","Ware","1","0","0"
"Female","Warren","224","8","34"
"Male","Warren","166","9","19"
"Unknown","Warren","8","0","0"
"Female","Washington","903","30","62"
"Male","Washington","752","31","57"
"Unknown","Washington","7","0","0"
"Female","Wayne","1425","38","136"
"Male","Wayne","1408","43","149"
"Unknown","Wayne","2","0","0"
"Female","Webster","71","2","9"
"Male","Webster","40","2","7"
"Unknown","Webster","2","0","0"
"Female","Wheeler","165","1","4"
"Male","Wheeler","295","21","32"
"Unknown","Wheeler","15","0","0"
"Female","White","1645","34","148"
"Male","White","1401","37","156"
"Unknown","White","12","0","0"
"Female","Whitfield","8032","111","404"
"Male","Whitfield","7067","123","395"
"Unknown","Whitfield","62","1","3"
"Female","Wilcox","218","11","28"
"Male","Wilcox","265","19","48"
"Unknown","Wilcox","3","0","0"
"Female","Wilkes","379","9","38"
"Male","Wilkes","324","15","41"
"Unknown","Wilkes","4","0","0"
"Female","Wilkinson","416","15","60"
"Male","Wilkinson","331","12","64"
"Unknown","Wilkinson","5","0","0"
"Female","Worth","716","32","108"
"Male","Worth","494","30","74"
"Unknown","Worth","5","0","0"
