"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3333","25"
"Hispanic/Latino","American Indian/Alaska Native","157","0"
"Hispanic/Latino","Asian","345","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","227","2"
"Hispanic/Latino","Other","35925","346"
"Hispanic/Latino","Unknown","14137","5"
"Hispanic/Latino","White","48969","635"
"Non-Hispanic/Latino","African-American/Black","239450","6463"
"Non-Hispanic/Latino","American Indian/Alaska Native","413","15"
"Non-Hispanic/Latino","Asian","18255","373"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","727","11"
"Non-Hispanic/Latino","Other","12420","64"
"Non-Hispanic/Latino","Unknown","6083","7"
"Non-Hispanic/Latino","White","350015","10664"
"Unknown","African-American/Black","23983","15"
"Unknown","American Indian/Alaska Native","134","0"
"Unknown","Asian","4385","2"
"Unknown","Native Hawaiian/Pacific Islander","177","0"
"Unknown","Other","24271","6"
"Unknown","Unknown","100923","26"
"Unknown","White","38017","14"
