"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","422041","6607","27189"
"Male","Georgia","360729","7545","26248"
"Unknown","Georgia","11579","24","221"
"Female","Appling","968","22","75"
"Male","Appling","798","34","78"
"Unknown","Appling","11","0","0"
"Female","Atkinson","404","6","59"
"Male","Atkinson","347","9","54"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","519","11","31"
"Male","Bacon","465","14","42"
"Unknown","Bacon","27","0","1"
"Female","Baker","80","2","13"
"Male","Baker","73","4","18"
"Female","Baldwin","2010","26","127"
"Male","Baldwin","1606","71","159"
"Unknown","Baldwin","23","0","1"
"Female","Banks","822","18","99"
"Male","Banks","670","12","73"
"Unknown","Banks","17","0","0"
"Female","Barrow","4149","59","283"
"Male","Barrow","3551","50","255"
"Unknown","Barrow","39","0","1"
"Female","Bartow","5082","79","319"
"Male","Bartow","4497","91","342"
"Unknown","Bartow","114","0","1"
"Female","Ben Hill","835","24","81"
"Male","Ben Hill","608","31","64"
"Unknown","Ben Hill","4","0","0"
"Female","Berrien","545","13","35"
"Male","Berrien","438","15","30"
"Unknown","Berrien","7","0","0"
"Female","Bibb","6988","169","836"
"Male","Bibb","5174","159","722"
"Unknown","Bibb","164","0","3"
"Female","Bleckley","446","18","23"
"Male","Bleckley","315","14","22"
"Unknown","Bleckley","7","0","0"
"Female","Brantley","464","11","37"
"Male","Brantley","381","14","29"
"Unknown","Brantley","5","0","0"
"Female","Brooks","499","12","44"
"Male","Brooks","365","25","40"
"Unknown","Brooks","18","0","0"
"Female","Bryan","1247","12","73"
"Male","Bryan","1080","14","86"
"Unknown","Bryan","21","0","0"
"Female","Bulloch","2749","29","109"
"Male","Bulloch","2106","18","81"
"Unknown","Bulloch","57","0","0"
"Female","Burke","898","17","69"
"Male","Burke","719","13","66"
"Unknown","Burke","8","0","1"
"Female","Butts","919","30","40"
"Male","Butts","877","33","65"
"Unknown","Butts","120","1","3"
"Female","Calhoun","221","9","35"
"Male","Calhoun","211","5","36"
"Unknown","Calhoun","3","0","0"
"Female","Camden","1558","12","64"
"Male","Camden","1392","12","48"
"Unknown","Camden","21","0","0"
"Female","Candler","386","13","29"
"Male","Candler","323","20","28"
"Unknown","Candler","2","0","0"
"Female","Carroll","3610","56","138"
"Male","Carroll","3166","61","144"
"Unknown","Carroll","37","0","1"
"Female","Catoosa","2645","29","114"
"Male","Catoosa","2162","24","90"
"Unknown","Catoosa","85","0","2"
"Female","Charlton","419","7","28"
"Male","Charlton","575","10","26"
"Unknown","Charlton","6","0","0"
"Female","Chatham","9749","152","725"
"Male","Chatham","7912","176","676"
"Unknown","Chatham","181","0","4"
"Female","Chattahoochee","213","1","8"
"Male","Chattahoochee","2371","8","14"
"Unknown","Chattahoochee","9","0","0"
"Female","Chattooga","1097","24","63"
"Male","Chattooga","930","31","85"
"Unknown","Chattooga","12","0","0"
"Female","Cherokee","10147","106","499"
"Male","Cherokee","8867","128","579"
"Unknown","Cherokee","215","0","3"
"Female","Clarke","6532","45","220"
"Male","Clarke","5151","60","212"
"Unknown","Clarke","54","0","2"
"Female","Clay","101","1","3"
"Male","Clay","72","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","11387","170","634"
"Male","Clayton","8680","168","533"
"Unknown","Clayton","144","0","1"
"Female","Clinch","356","6","31"
"Male","Clinch","329","15","31"
"Unknown","Clinch","6","0","0"
"Female","Cobb","28481","355","1320"
"Male","Cobb","24926","434","1335"
"Unknown","Cobb","383","1","6"
"Female","Coffee","2205","60","333"
"Male","Coffee","1852","58","266"
"Unknown","Coffee","24","0","0"
"Female","Colquitt","1638","23","110"
"Male","Colquitt","1522","37","106"
"Unknown","Colquitt","24","0","0"
"Female","Columbia","5459","62","193"
"Male","Columbia","4761","77","217"
"Unknown","Columbia","42","0","3"
"Female","Cook","632","12","55"
"Male","Cook","459","18","46"
"Unknown","Cook","28","4","2"
"Female","Coweta","4011","58","121"
"Male","Coweta","3599","77","138"
"Unknown","Coweta","27","0","0"
"Female","Crawford","267","8","39"
"Male","Crawford","216","4","19"
"Unknown","Crawford","6","0","1"
"Female","Crisp","733","16","84"
"Male","Crisp","538","23","60"
"Unknown","Crisp","19","1","0"
"Female","Dade","530","7","26"
"Male","Dade","497","2","25"
"Unknown","Dade","20","0","0"
"Female","Dawson","1315","13","101"
"Male","Dawson","1132","21","113"
"Unknown","Dawson","38","0","0"
"Female","DeKalb","26903","325","2098"
"Male","DeKalb","22390","373","1859"
"Unknown","DeKalb","608","0","13"
"Female","Decatur","1134","25","74"
"Male","Decatur","847","25","61"
"Unknown","Decatur","41","0","0"
"Female","Dodge","565","26","51"
"Male","Dodge","467","28","52"
"Unknown","Dodge","26","0","0"
"Female","Dooly","394","14","42"
"Male","Dooly","310","14","39"
"Unknown","Dooly","7","0","0"
"Female","Dougherty","3097","136","525"
"Male","Dougherty","2054","117","401"
"Unknown","Dougherty","27","0","0"
"Female","Douglas","5735","67","391"
"Male","Douglas","4708","79","315"
"Unknown","Douglas","45","0","1"
"Female","Early","578","23","41"
"Male","Early","368","17","24"
"Unknown","Early","9","0","0"
"Female","Echols","132","0","3"
"Male","Echols","214","2","8"
"Unknown","Echols","5","0","0"
"Female","Effingham","1785","22","103"
"Male","Effingham","1594","30","111"
"Unknown","Effingham","29","0","0"
"Female","Elbert","860","21","71"
"Male","Elbert","594","21","41"
"Unknown","Elbert","9","0","2"
"Female","Emanuel","960","30","70"
"Male","Emanuel","692","21","46"
"Unknown","Emanuel","13","0","0"
"Female","Evans","390","6","48"
"Male","Evans","292","6","19"
"Unknown","Evans","31","0","0"
"Female","Fannin","1010","23","76"
"Male","Fannin","861","27","79"
"Unknown","Fannin","36","0","0"
"Female","Fayette","2999","50","97"
"Male","Fayette","2689","67","112"
"Unknown","Fayette","35","0","0"
"Female","Floyd","4855","64","362"
"Male","Floyd","4100","90","378"
"Unknown","Floyd","82","0","5"
"Female","Forsyth","7610","54","365"
"Male","Forsyth","7269","80","489"
"Unknown","Forsyth","659","0","5"
"Female","Franklin","1230","11","77"
"Male","Franklin","973","24","63"
"Unknown","Franklin","18","0","0"
"Female","Fulton","37876","456","2025"
"Male","Fulton","33675","539","1991"
"Unknown","Fulton","573","2","6"
"Female","Gilmer","1239","25","98"
"Male","Gilmer","986","31","87"
"Unknown","Gilmer","83","0","2"
"Female","Glascock","61","2","7"
"Male","Glascock","66","3","11"
"Unknown","Glascock","10","0","0"
"Female","Glynn","3197","64","212"
"Male","Glynn","2906","76","195"
"Unknown","Glynn","48","0","2"
"Female","Gordon","2983","38","133"
"Male","Gordon","2563","48","141"
"Unknown","Gordon","111","0","1"
"Female","Grady","820","16","84"
"Male","Grady","614","26","76"
"Unknown","Grady","22","0","1"
"Female","Greene","762","21","59"
"Male","Greene","631","20","60"
"Unknown","Greene","3","0","0"
"Female","Gwinnett","41043","375","2486"
"Male","Gwinnett","36106","452","2353"
"Unknown","Gwinnett","1088","2","15"
"Female","Habersham","2426","72","213"
"Male","Habersham","2019","61","232"
"Unknown","Habersham","46","0","2"
"Female","Hall","12273","165","1048"
"Male","Hall","10787","192","1128"
"Unknown","Hall","360","1","4"
"Female","Hancock","380","22","46"
"Male","Hancock","395","32","46"
"Unknown","Hancock","7","0","0"
"Female","Haralson","818","13","34"
"Male","Haralson","733","18","26"
"Unknown","Haralson","23","0","0"
"Female","Harris","999","23","66"
"Male","Harris","868","22","70"
"Unknown","Harris","57","0","0"
"Female","Hart","919","16","54"
"Male","Hart","685","18","54"
"Unknown","Hart","9","0","0"
"Female","Heard","311","9","15"
"Male","Heard","268","4","22"
"Female","Henry","9221","98","258"
"Male","Henry","7230","123","216"
"Unknown","Henry","81","0","0"
"Female","Houston","4913","66","320"
"Male","Houston","4092","84","303"
"Unknown","Houston","86","0","2"
"Female","Irwin","347","9","39"
"Male","Irwin","304","6","37"
"Unknown","Irwin","3","0","0"
"Female","Jackson","4216","50","195"
"Male","Jackson","3542","62","239"
"Unknown","Jackson","45","0","2"
"Female","Jasper","326","5","27"
"Male","Jasper","280","10","26"
