"age group","county name","cases","deaths","hospitalization"
"01-04 years","Georgia","6954","1","133"
"05-09 years","Georgia","11088","2","99"
"10-17 years","Georgia","40014","5","404"
"18-29 years","Georgia","135787","71","2743"
"30-39 years","Georgia","94858","161","3596"
"40-49 years","Georgia","91802","371","5233"
"50-59 years","Georgia","86215","899","7471"
"60-69 years","Georgia","58173","1939","8671"
"70-79 years","Georgia","34119","2746","7818"
"80 & Older years","Georgia","20358","3697","6126"
"<1 years","Georgia","2058","0","102"
"Unknown years","Georgia","5650","1","87"
"01-04 years","Appling","21","0","0"
"05-09 years","Appling","42","0","0"
"10-17 years","Appling","119","0","1"
"18-29 years","Appling","275","1","4"
"30-39 years","Appling","205","1","5"
"40-49 years","Appling","211","2","16"
"50-59 years","Appling","229","5","20"
"60-69 years","Appling","190","10","36"
"70-79 years","Appling","129","12","26"
"80 & Older years","Appling","57","12","22"
"<1 years","Appling","3","0","0"
"Unknown years","Appling","27","0","0"
"01-04 years","Atkinson","5","0","1"
"05-09 years","Atkinson","16","0","1"
"10-17 years","Atkinson","40","0","0"
"18-29 years","Atkinson","144","0","8"
"30-39 years","Atkinson","105","0","8"
"40-49 years","Atkinson","112","0","17"
"50-59 years","Atkinson","106","1","18"
"60-69 years","Atkinson","67","4","20"
"70-79 years","Atkinson","39","2","12"
"80 & Older years","Atkinson","12","2","9"
"<1 years","Atkinson","3","0","0"
"Unknown years","Atkinson","5","0","0"
"01-04 years","Bacon","16","0","0"
"05-09 years","Bacon","16","0","0"
"10-17 years","Bacon","54","0","1"
"18-29 years","Bacon","193","0","1"
"30-39 years","Bacon","105","0","4"
"40-49 years","Bacon","137","1","8"
"50-59 years","Bacon","128","2","15"
"60-69 years","Bacon","93","7","16"
"70-79 years","Bacon","60","4","11"
"80 & Older years","Bacon","30","7","7"
"<1 years","Bacon","5","0","0"
"Unknown years","Bacon","4","0","0"
"01-04 years","Baker","4","0","0"
"05-09 years","Baker","4","0","0"
"10-17 years","Baker","9","0","0"
"18-29 years","Baker","20","0","0"
"30-39 years","Baker","20","0","2"
"40-49 years","Baker","11","0","1"
"50-59 years","Baker","16","0","1"
"60-69 years","Baker","23","2","9"
"70-79 years","Baker","17","2","10"
"80 & Older years","Baker","8","2","3"
"01-04 years","Baldwin","22","0","0"
"05-09 years","Baldwin","44","0","0"
