"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1029969","13519","54654"
"Male","Georgia","856931","15623","51471"
"Unknown","Georgia","15311","9","342"
"Female","Appling","1910","50","135"
"Male","Appling","1590","54","127"
"Unknown","Appling","14","0","0"
"Female","Atkinson","835","14","100"
"Male","Atkinson","677","20","101"
"Unknown","Atkinson","5","0","0"
"Female","Bacon","1204","24","98"
"Male","Bacon","1314","34","100"
"Unknown","Bacon","8","0","0"
"Female","Baker","170","5","22"
"Male","Baker","141","8","23"
"Unknown","Baker","2","0","0"
"Female","Baldwin","4068","64","183"
"Male","Baldwin","3171","121","243"
"Unknown","Baldwin","27","0","0"
"Female","Banks","1795","35","169"
"Male","Banks","1500","38","146"
"Unknown","Banks","16","0","1"
"Female","Barrow","10492","107","518"
"Male","Barrow","8799","121","449"
"Unknown","Barrow","71","0","1"
"Female","Bartow","11415","170","591"
"Male","Bartow","9778","203","603"
"Unknown","Bartow","113","0","0"
"Female","Ben Hill","1237","31","100"
"Male","Ben Hill","915","41","86"
"Unknown","Ben Hill","5","0","0"
"Female","Berrien","1100","28","58"
"Male","Berrien","892","24","48"
"Unknown","Berrien","6","0","0"
"Female","Bibb","16246","329","1446"
"Male","Bibb","12013","317","1224"
"Unknown","Bibb","354","1","8"
"Female","Bleckley","839","23","38"
"Male","Bleckley","602","19","31"
"Unknown","Bleckley","11","0","0"
"Female","Brantley","1347","38","94"
"Male","Brantley","1114","46","85"
"Unknown","Brantley","7","0","0"
"Female","Brooks","1044","23","82"
"Male","Brooks","816","37","69"
"Unknown","Brooks","7","0","0"
"Female","Bryan","3512","26","174"
"Male","Bryan","3210","41","203"
"Unknown","Bryan","7","0","0"
"Female","Bulloch","5903","59","195"
"Male","Bulloch","4587","45","163"
"Unknown","Bulloch","34","0","0"
"Female","Burke","1623","26","115"
"Male","Burke","1310","30","113"
"Unknown","Burke","12","0","1"
"Female","Butts","2305","59","112"
"Male","Butts","2340","72","137"
"Unknown","Butts","37","0","0"
"Female","Calhoun","399","14","45"
"Male","Calhoun","560","7","54"
