"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","432995","6987","28260"
"Male","Georgia","370250","7990","27290"
"Unknown","Georgia","11575","30","228"
"Female","Appling","997","23","79"
"Male","Appling","826","34","83"
"Unknown","Appling","10","0","0"
"Female","Atkinson","408","7","60"
"Male","Atkinson","351","11","55"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","519","11","31"
"Male","Bacon","470","15","42"
"Unknown","Bacon","27","0","1"
"Female","Baker","82","2","13"
"Male","Baker","76","5","19"
"Female","Baldwin","2051","28","132"
"Male","Baldwin","1631","73","164"
"Unknown","Baldwin","28","0","1"
"Female","Banks","837","19","103"
"Male","Banks","688","12","75"
"Unknown","Banks","17","0","0"
"Female","Barrow","4258","61","294"
"Male","Barrow","3664","54","263"
"Unknown","Barrow","39","0","1"
"Female","Bartow","5303","88","347"
"Male","Bartow","4714","93","374"
"Unknown","Bartow","119","1","1"
"Female","Ben Hill","841","24","84"
"Male","Ben Hill","612","31","64"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","552","13","36"
"Male","Berrien","447","15","32"
"Unknown","Berrien","8","0","0"
"Female","Bibb","7231","178","880"
"Male","Bibb","5356","165","756"
"Unknown","Bibb","164","0","4"
"Female","Bleckley","450","18","23"
"Male","Bleckley","322","15","22"
"Unknown","Bleckley","7","0","0"
"Female","Brantley","472","12","37"
"Male","Brantley","386","14","30"
"Unknown","Brantley","6","0","0"
"Female","Brooks","509","12","45"
"Male","Brooks","370","25","40"
"Unknown","Brooks","17","0","0"
"Female","Bryan","1325","15","81"
"Male","Bryan","1122","15","88"
"Unknown","Bryan","21","0","0"
"Female","Bulloch","2816","30","116"
"Male","Bulloch","2152","20","85"
"Unknown","Bulloch","57","0","0"
"Female","Burke","918","17","73"
"Male","Burke","737","14","68"
"Unknown","Burke","8","0","1"
"Female","Butts","947","30","42"
"Male","Butts","899","37","65"
"Unknown","Butts","125","1","3"
"Female","Calhoun","227","10","35"
"Male","Calhoun","214","5","37"
"Unknown","Calhoun","3","0","0"
"Female","Camden","1602","13","66"
"Male","Camden","1431","12","49"
"Unknown","Camden","22","0","0"
"Female","Candler","392","13","31"
"Male","Candler","327","20","29"
"Unknown","Candler","2","0","0"
"Female","Carroll","3687","59","140"
"Male","Carroll","3249","63","147"
"Unknown","Carroll","38","0","1"
"Female","Catoosa","2748","29","121"
"Male","Catoosa","2261","29","98"
"Unknown","Catoosa","94","0","3"
"Female","Charlton","426","8","29"
"Male","Charlton","582","11","27"
"Unknown","Charlton","6","0","0"
"Female","Chatham","10089","159","766"
"Male","Chatham","8211","186","710"
"Unknown","Chatham","180","0","5"
"Female","Chattahoochee","216","1","8"
"Male","Chattahoochee","2434","8","14"
"Unknown","Chattahoochee","11","0","0"
"Female","Chattooga","1121","25","68"
"Male","Chattooga","956","34","91"
"Unknown","Chattooga","11","0","0"
"Female","Cherokee","10601","111","514"
"Male","Cherokee","9323","141","599"
"Unknown","Cherokee","261","0","3"
"Female","Clarke","6654","46","233"
"Male","Clarke","5243","66","223"
"Unknown","Clarke","55","0","2"
"Female","Clay","102","1","3"
"Male","Clay","72","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","11853","183","654"
"Male","Clayton","9003","183","558"
"Unknown","Clayton","150","1","2"
"Female","Clinch","356","7","32"
"Male","Clinch","337","15","31"
"Unknown","Clinch","6","0","0"
"Female","Cobb","29195","371","1363"
"Male","Cobb","25570","466","1402"
