"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3527","US-13001","13","1","18561","269","111","19002.21","598.03","10.78","2","1237","13","22"
"Atkinson","1548","US-13003","13","3","8330","216","39","18583.43","468.19","24.01","2","576","8","23"
"Bacon","2413","US-13005","13","5","11404","195","59","21159.24","517.36","8.77","1","989","12","11"
"Baker","314","US-13007","13","7","3116","46","13","10077.02","417.2","0","0","221","1","3"
"Baldwin","7310","US-13009","13","9","44428","439","197","16453.59","443.41","11.25","5","2201","37","21"
"Banks","3376","US-13011","13","11","19982","339","80","16895.21","400.36","45.04","9","520","8","6"
"Barrow","19483","US-13013","13","13","86383","1001","242","22554.21","280.15","54.41","47","2375","9","7"
"Bartow","21639","US-13015","13","15","110771","1229","386","19534.9","348.47","54.17","60","7487","56","113"
"Ben Hill","2164","US-13017","13","17","16645","189","74","13000.9","444.58","6.01","1","2130","48","69"
"Berrien","2024","US-13019","13","19","19276","110","58","10500.1","300.89","5.19","1","2907","24","41"
"Bibb","28831","US-13021","13","21","152150","2777","693","18949.06","455.47","11.83","18","8247","85","82"
"Bleckley","1460","US-13023","13","23","12838","75","43","11372.49","334.94","0","0","1851","52","74"
"Brantley","2460","US-13025","13","25","19202","183","89","12811.17","463.49","15.62","3","1648","18","40"
"Brooks","1890","US-13027","13","27","15727","156","64","12017.55","406.94","12.72","2","1521","20","26"
"Bryan","6896","US-13029","13","29","39137","405","75","17620.15","191.63","56.21","22","2204","16","18"
"Bulloch","10506","US-13031","13","31","79467","374","108","13220.58","135.91","15.1","12","4808","154","229"
"Burke","2967","US-13033","13","33","22342","237","64","13279.92","286.46","8.95","2","2302","43","33"
"Butts","4722","US-13035","13","35","25174","269","141","18757.45","560.1","19.86","5","1741","13","15"
"Calhoun","986","US-13037","13","37","6317","103","21","15608.68","332.44","0","0","353","1","3"
"Camden","8748","US-13039","13","39","53924","253","100","16222.83","185.45","40.8","22","2613","18","36"
"Candler","1395","US-13043","13","43","10837","102","54","12872.57","498.29","0","0","772","40","41"
"Carroll","14429","US-13045","13","45","120119","448","183","12012.25","152.35","23.31","28","9253","266","331"
"Catoosa","12580","US-13047","13","47","68771","396","126","18292.59","183.22","138.14","95","1975","36","40"
"Charlton","2244","US-13049","13","49","13251","121","48","16934.57","362.24","83.01","11","790","15","20"
"Chatham","53611","US-13051","13","51","292176","3272","801","18348.87","274.15","38.68","113","9856","70","67"
"Chattahoochee","6577","US-13053","13","53","10749","56","17","61187.09","158.15","3200.3","344","873","5","3"
"Chattooga","5260","US-13055","13","55","24766","318","115","21238.8","464.35","28.26","7","1362","17","20"
"Cherokee","45285","US-13057","13","57","266617","2367","579","16985.04","217.17","88.89","237","17728","40","57"
"Clarke","26203","US-13059","13","59","129779","1173","216","20190.48","166.44","42.38","55","3437","10","6"
"Clay","363","US-13061","13","61","2855","14","6","12714.54","210.16","0","0","164","0","4"
"Clayton","58040","US-13063","13","63","304838","3151","893","19039.62","292.94","159.43","486","5832","63","21"
"Clinch","1390","US-13065","13","65","6656","98","40","20883.41","600.96","0","0","727","2","10"
"Cobb","138166","US-13067","13","67","790588","4784","1633","17476.36","206.56","426.01","3368","35737","141","255"
"Coffee","8614","US-13069","13","69","43042","1110","231","20013.01","536.69","2.32","1","2475","53","115"
"Colquitt","7967","US-13071","13","71","45393","402","171","17551.16","376.71","26.44","12","3087","71","38"
"Columbia","20701","US-13073","13","73","158631","863","312","13049.78","196.68","65.56","104","15213","68","93"
"Cook","2066","US-13075","13","75","17437","143","57","11848.37","326.89","5.73","1","2816","17","28"
"Coweta","20909","US-13077","13","77","152001","1406","424","13755.83","278.95","44.08","67","11999","56","58"
"Crawford","1186","US-13079","13","79","12228","122","45","9699.05","368.01","0","0","575","9","6"
"Crisp","2545","US-13081","13","81","22289","201","71","11418.19","318.54","0","0","2102","65","103"
"Dade","2610","US-13083","13","83","16162","100","25","16148.99","154.68","222.74","36","672","3","9"
"Dawson","6155","US-13085","13","85","27021","394","96","22778.58","355.28","81.42","22","709","4","4"
"DeKalb","131326","US-13089","13","89","793154","8222","1540","16557.44","194.16","432.45","3430","17800","160","72"
"Decatur","5307","US-13087","13","87","26322","262","94","20161.84","357.12","26.59","7","1862","35","71"
"Dodge","2108","US-13091","13","91","20385","134","69","10340.94","338.48","4.91","1","3079","79","85"
"Dooly","1532","US-13093","13","93","13400","109","39","11432.84","291.04","0","0","832","29","32"
"Dougherty","14130","US-13095","13","95","89905","1569","445","15716.59","494.97","15.57","14","5327","44","24"
"Douglas","28258","US-13097","13","97","151906","1282","322","18602.29","211.97","82.29","125","6574","72","122"
"Early","2104","US-13099","13","99","10146","116","55","20737.24","542.09","9.86","1","622","6","17"
"Echols","466","US-13101","13","101","3969","17","6","11740.99","151.17","0","0","467","6","9"
"Effingham","10304","US-13103","13","103","64026","598","167","16093.46","260.83","37.48","24","2821","26","24"
"Elbert","2646","US-13105","13","105","18945","257","81","13966.75","427.55","21.11","4","1890","27","28"
"Emanuel","3431","US-13107","13","107","22664","202","80","15138.55","352.98","0","0","2460","78","189"
"Evans","1515","US-13109","13","109","10687","126","43","14176.1","402.36","0","0","856","24","40"
"Fannin","4152","US-13111","13","111","26320","336","131","15775.08","497.72","19","5","944","24","19"
"Fayette","17019","US-13113","13","113","117544","960","278","14478.83","236.51","193.12","227","5395","38","22"
"Floyd","22978","US-13115","13","115","99916","1543","417","22997.32","417.35","34.03","34","4187","100","122"
"Forsyth","44231","US-13117","13","117","252507","1535","375","17516.74","148.51","72.08","182","10423","16","15"
"Franklin","4382","US-13119","13","119","23329","261","78","18783.49","334.35","25.72","6","957","22","12"
"Fulton","187076","US-13121","13","121","1099181","9944","2074","17019.58","188.69","310.5","3413","30139","200","150"
"Gilmer","4645","US-13123","13","123","31417","454","148","14784.99","471.08","19.1","6","2239","26","26"
"Glascock","268","US-13125","13","125","3025","28","8","8859.5","264.46","0","0","337","17","8"
"Glynn","18156","US-13127","13","127","86047","762","360","21100.1","418.38","26.73","23","5001","46","44"
"Gordon","11919","US-13129","13","129","58049","495","231","20532.65","397.94","77.52","45","4398","32","43"
"Grady","3690","US-13131","13","131","24540","271","83","15036.67","338.22","8.15","2","2038","28","30"
"Greene","3169","US-13133","13","133","18717","272","74","16931.13","395.36","48.08","9","748","10","5"
"Gwinnett","175390","US-13135","13","135","971145","7521","1745","18060.12","179.68","149.51","1452","32438","113","88"
"Habersham","8400","US-13137","13","137","45800","718","240","18340.61","524.02","26.2","12","1597","23","21"
