"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3355","US-13001","13","1","18561","250","100","18075.53","538.76","2052.69","381","1036","11","18"
"Atkinson","1417","US-13003","13","3","8330","189","32","17010.8","384.15","1824.73","152","495","7","19"
"Bacon","2344","US-13005","13","5","11404","179","53","20554.19","464.75","2332.51","266","812","12","14"
"Baker","294","US-13007","13","7","3116","44","13","9435.17","417.2","1091.14","34","200","1","3"
"Baldwin","6864","US-13009","13","9","44428","412","177","15449.72","398.4","1481.05","658","2002","29","17"
"Banks","3102","US-13011","13","11","19982","305","67","15523.97","335.3","1326.19","265","453","6","4"
"Barrow","18156","US-13013","13","13","86383","939","209","21018.02","241.95","1936.72","1673","2295","8","5"
"Bartow","20263","US-13015","13","15","110771","1149","349","18292.69","315.06","1461.57","1619","6687","50","99"
"Ben Hill","2084","US-13017","13","17","16645","183","72","12520.28","432.56","714.93","119","1771","41","65"
"Berrien","1870","US-13019","13","19","19276","103","51","9701.18","264.58","1110.19","214","2686","21","35"
"Bibb","27030","US-13021","13","21","152150","2546","614","17765.36","403.55","1591.19","2421","7317","75","75"
"Bleckley","1382","US-13023","13","23","12838","66","41","10764.92","319.36","1308.62","168","1729","44","64"
"Brantley","2281","US-13025","13","25","19202","170","79","11878.97","411.42","1385.27","266","1386","14","32"
"Brooks","1732","US-13027","13","27","15727","138","58","11012.91","368.79","1233.55","194","1419","19","25"
"Bryan","6172","US-13029","13","29","39137","357","65","15770.24","166.08","2345.61","918","1985","13","16"
"Bulloch","9927","US-13031","13","31","79467","334","101","12491.98","127.1","1356.54","1078","4445","130","201"
"Burke","2817","US-13033","13","33","22342","213","50","12608.54","223.79","1342.76","300","2070","39","30"
"Butts","4463","US-13035","13","35","25174","233","120","17728.61","476.68","1326.77","334","1666","11","15"
"Calhoun","874","US-13037","13","37","6317","99","21","13835.68","332.44","3514.33","222","311","1","3"
"Camden","7778","US-13039","13","39","53924","228","84","14424","155.77","1817.37","980","2166","17","35"
"Candler","1268","US-13043","13","43","10837","90","51","11700.66","470.61","858.17","93","604","40","38"
"Carroll","13545","US-13045","13","45","120119","420","163","11276.32","135.7","919.09","1104","8704","222","290"
"Catoosa","11163","US-13047","13","47","68771","362","104","16232.13","151.23","1824.9","1255","1528","27","35"
"Charlton","2005","US-13049","13","49","13251","112","44","15130.93","332.05","1245.19","165","600","14","19"
"Chatham","48895","US-13051","13","51","292176","2920","694","16734.78","237.53","2720.28","7948","7467","60","58"
"Chattahoochee","5776","US-13053","13","53","10749","47","16","53735.23","148.85","1655.97","178","832","5","4"
"Chattooga","4843","US-13055","13","55","24766","294","100","19555.04","403.78","2531.7","627","1126","16","21"
"Cherokee","42411","US-13057","13","57","266617","2214","477","15907.09","178.91","1375.01","3666","16532","33","49"
"Clarke","24451","US-13059","13","59","129779","1014","186","18840.49","143.32","2044.24","2653","3295","9","5"
"Clay","331","US-13061","13","61","2855","14","4","11593.7","140.11","1961.47","56","154","0","4"
"Clayton","51733","US-13063","13","63","304838","2869","764","16970.65","250.62","1467.66","4474","5792","56","18"
"Clinch","1280","US-13065","13","65","6656","89","35","19230.77","525.84","2343.75","156","568","2","10"
"Cobb","124010","US-13067","13","67","790588","4570","1407","15685.79","177.97","1344.19","10627","33940","122","250"
"Coffee","7787","US-13069","13","69","43042","949","199","18091.63","462.34","1970.17","848","1918","51","96"
