"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","963141","12667","52092"
"Male","Georgia","800853","14517","48960"
"Unknown","Georgia","13465","7","276"
"Female","Appling","1829","48","128"
"Male","Appling","1512","52","122"
"Unknown","Appling","14","0","0"
"Female","Atkinson","780","12","96"
"Male","Atkinson","632","20","93"
"Unknown","Atkinson","5","0","0"
"Female","Bacon","1102","22","87"
"Male","Bacon","1237","31","92"
"Unknown","Bacon","5","0","0"
"Female","Baker","161","5","21"
"Male","Baker","132","8","23"
"Unknown","Baker","1","0","0"
"Female","Baldwin","3845","60","176"
"Male","Baldwin","3002","117","236"
"Unknown","Baldwin","17","0","0"
"Female","Banks","1684","34","165"
"Male","Banks","1403","33","140"
"Unknown","Banks","15","0","0"
"Female","Barrow","9823","100","498"
"Male","Barrow","8266","109","440"
"Unknown","Barrow","67","0","1"
"Female","Bartow","10845","161","569"
"Male","Bartow","9308","188","580"
"Unknown","Bartow","110","0","0"
"Female","Ben Hill","1193","31","98"
"Male","Ben Hill","887","41","85"
"Unknown","Ben Hill","4","0","0"
"Female","Berrien","1027","27","56"
"Male","Berrien","838","24","47"
"Unknown","Berrien","5","0","0"
"Female","Bibb","15465","315","1388"
"Male","Bibb","11329","299","1157"
"Unknown","Bibb","236","0","1"
"Female","Bleckley","800","23","36"
"Male","Bleckley","573","18","30"
"Unknown","Bleckley","9","0","0"
"Female","Brantley","1245","36","91"
"Male","Brantley","1030","43","79"
"Unknown","Brantley","6","0","0"
"Female","Brooks","971","23","75"
"Male","Brooks","755","35","63"
"Unknown","Brooks","6","0","0"
"Female","Bryan","3217","25","162"
"Male","Bryan","2950","40","195"
"Unknown","Bryan","5","0","0"
"Female","Bulloch","5589","57","184"
"Male","Bulloch","4310","44","150"
"Unknown","Bulloch","28","0","0"
"Female","Burke","1566","25","112"
"Male","Burke","1241","25","100"
"Unknown","Burke","10","0","1"
"Female","Butts","2198","57","104"
"Male","Butts","2233","63","129"
"Unknown","Butts","32","0","0"
"Female","Calhoun","376","14","44"
"Male","Calhoun","496","7","54"
"Unknown","Calhoun","2","0","1"
"Female","Camden","4156","41","122"
"Male","Camden","3570","43","106"
"Unknown","Camden","52","0","0"
"Female","Candler","689","17","53"
"Male","Candler","579","34","37"
"Female","Carroll","7228","75","197"
"Male","Carroll","6259","88","218"
"Unknown","Carroll","58","0","5"
"Female","Catoosa","5913","56","180"
"Male","Catoosa","5151","48","179"
"Unknown","Catoosa","99","0","3"
"Female","Charlton","796","18","60"
"Male","Charlton","1199","26","52"
"Unknown","Charlton","10","0","0"
"Female","Chatham","26813","313","1514"
"Male","Chatham","21965","381","1402"
"Unknown","Chatham","117","0","4"
"Female","Chattahoochee","534","3","19"
"Male","Chattahoochee","5224","13","28"
"Unknown","Chattahoochee","18","0","0"
"Female","Chattooga","2644","46","138"
"Male","Chattooga","2182","54","156"
"Unknown","Chattooga","17","0","0"
"Female","Cherokee","22682","201","1032"
"Male","Cherokee","19596","276","1181"
"Unknown","Cherokee","133","0","1"
"Female","Clarke","13804","78","535"
"Male","Clarke","10591","108","477"
"Unknown","Clarke","56","0","2"
"Female","Clay","190","1","8"
"Male","Clay","138","3","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","29730","384","1561"
"Male","Clayton","21760","380","1303"
"Unknown","Clayton","243","0","5"
"Female","Clinch","679","15","46"
"Male","Clinch","600","20","43"
"Unknown","Clinch","1","0","0"
"Female","Cobb","67508","634","2266"
"Male","Cobb","55981","773","2298"
"Unknown","Cobb","521","0","6"
"Female","Coffee","4317","106","532"
"Male","Coffee","3445","93","417"
"Unknown","Coffee","25","0","0"
"Female","Colquitt","3927","59","185"
"Male","Colquitt","3452","80","186"
"Unknown","Colquitt","18","0","0"
"Female","Columbia","9796","111","380"
"Male","Columbia","8489","161","378"
"Unknown","Columbia","45","0","1"
"Female","Cook","1111","24","73"
"Male","Cook","855","29","62"
"Unknown","Cook","2","0","0"
"Female","Coweta","10461","159","621"
"Male","Coweta","8998","212","566"
"Unknown","Coweta","82","0","5"
"Female","Crawford","587","18","55"
"Male","Crawford","501","22","58"
"Unknown","Crawford","7","0","0"
"Female","Crisp","1346","34","117"
"Male","Crisp","1048","34","78"
"Unknown","Crisp","18","0","0"
"Female","Dade","1188","14","46"
"Male","Dade","1087","9","45"
"Unknown","Dade","19","0","0"
"Female","Dawson","3057","34","171"
"Male","Dawson","2628","49","197"
"Unknown","Dawson","32","0","0"
"Female","DeKalb","64805","627","3954"
"Male","DeKalb","51151","680","3423"
"Unknown","DeKalb","933","0","14"
"Female","Decatur","2410","37","133"
"Male","Decatur","1820","44","105"
"Unknown","Decatur","31","0","0"
"Female","Dodge","1019","29","67"
"Male","Dodge","879","35","62"
"Unknown","Dodge","21","0","0"
"Female","Dooly","743","17","55"
"Male","Dooly","633","22","53"
"Unknown","Dooly","4","0","0"
"Female","Dougherty","7343","214","847"
"Male","Dougherty","5289","189","632"
"Unknown","Dougherty","156","1","1"
"Female","Douglas","14821","131","650"
"Male","Douglas","11732","138","557"
"Unknown","Douglas","87","0","2"
"Female","Early","1164","30","74"
"Male","Early","787","23","38"
"Unknown","Early","11","0","0"
"Female","Echols","185","1","4"
"Male","Echols","256","4","12"
"Unknown","Echols","1","0","0"
"Female","Effingham","5005","65","273"
"Male","Effingham","4319","90","269"
"Unknown","Effingham","23","0","0"
"Female","Elbert","1444","38","134"
"Male","Elbert","1051","38","88"
"Unknown","Elbert","10","0","1"
"Female","Emanuel","1768","44","118"
"Male","Emanuel","1378","31","67"
"Unknown","Emanuel","13","0","0"
"Female","Evans","779","18","71"
"Male","Evans","605","20","43"
"Unknown","Evans","5","0","0"
"Female","Fannin","2068","39","132"
"Male","Fannin","1780","64","161"
"Unknown","Fannin","12","0","0"
"Female","Fayette","8116","108","403"
"Male","Fayette","7085","129","442"
"Unknown","Fayette","78","0","1"
"Female","Floyd","11641","141","693"
"Male","Floyd","9614","196","697"
"Unknown","Floyd","107","0","2"
"Female","Forsyth","20045","122","649"
"Male","Forsyth","18346","176","764"
"Unknown","Forsyth","879","0","0"
"Female","Franklin","2265","26","131"
"Male","Franklin","1831","45","109"
"Unknown","Franklin","18","0","0"
"Female","Fulton","92011","852","4782"
"Male","Fulton","77152","927","4342"
"Unknown","Fulton","1221","0","51"
"Female","Gilmer","2320","56","200"
"Male","Gilmer","1927","70","200"
"Unknown","Gilmer","52","0","0"
"Female","Glascock","120","3","11"
"Male","Glascock","111","5","17"
"Unknown","Glascock","9","0","0"
"Female","Glynn","9025","144","354"
"Male","Glynn","7620","173","348"
"Unknown","Glynn","12","0","0"
"Female","Gordon","5875","84","222"
"Male","Gordon","5057","109","237"
"Unknown","Gordon","101","0","1"
"Female","Grady","1876","29","132"
"Male","Grady","1403","41","119"
"Unknown","Grady","22","0","0"
"Female","Greene","1607","30","110"
"Male","Greene","1341","35","127"
"Unknown","Greene","10","0","0"
"Female","Gwinnett","86463","699","3600"
"Male","Gwinnett","73280","826","3363"
"Unknown","Gwinnett","893","0","5"
"Female","Habersham","4268","98","317"
"Male","Habersham","3535","110","351"
"Unknown","Habersham","35","0","1"
"Female","Hall","23535","309","1621"
"Male","Hall","20169","370","1713"
"Unknown","Hall","269","2","2"
"Female","Hancock","653","32","60"
"Male","Hancock","640","46","67"
"Unknown","Hancock","4","0","0"
"Female","Haralson","1693","26","59"
"Male","Haralson","1445","25","44"
"Unknown","Haralson","18","0","0"
"Female","Harris","2473","39","138"
"Male","Harris","2215","48","149"
"Unknown","Harris","40","0","0"
"Female","Hart","1663","25","92"
"Male","Hart","1291","25","84"
"Unknown","Hart","11","0","0"
"Female","Heard","724","17","36"
"Male","Heard","647","10","48"
"Unknown","Heard","3","0","0"
"Female","Henry","24180","241","964"
"Male","Henry","18517","285","811"
"Unknown","Henry","92","0","1"
"Female","Houston","11848","142","576"
"Male","Houston","9366","158","563"
"Unknown","Houston","101","0","2"
"Female","Irwin","483","14","55"
"Male","Irwin","497","8","44"
"Unknown","Irwin","2","0","0"
"Female","Jackson","9191","99","444"
"Male","Jackson","7966","135","487"
"Unknown","Jackson","81","0","0"
"Female","Jasper","807","15","76"
"Male","Jasper","706","19","61"
"Unknown","Jasper","8","0","0"
"Female","Jeff Davis","1165","17","58"
"Male","Jeff Davis","968","28","69"
"Unknown","Jeff Davis","3","0","0"
"Female","Jefferson","1204","34","104"
"Male","Jefferson","901","40","94"
"Unknown","Jefferson","10","0","0"
"Female","Jenkins","593","18","45"
"Male","Jenkins","428","24","51"
"Unknown","Jenkins","1","1","1"
"Female","Johnson","654","22","60"
"Male","Johnson","656","31","60"
"Unknown","Johnson","10","0","0"
"Female","Jones","1921","37","145"
"Male","Jones","1502","54","149"
"Unknown","Jones","29","0","0"
"Female","Lamar","1703","38","102"
"Male","Lamar","1360","52","110"
"Unknown","Lamar","9","0","0"
"Female","Lanier","533","5","16"
"Male","Lanier","500","7","21"
"Unknown","Lanier","5","0","0"
"Female","Laurens","4575","95","215"
"Male","Laurens","3396","121","230"
"Unknown","Laurens","63","0","0"
"Female","Lee","1930","41","177"
"Male","Lee","1532","41","154"
"Unknown","Lee","19","0","0"
"Female","Liberty","5131","44","185"
"Male","Liberty","4704","57","171"
"Unknown","Liberty","24","0","0"
"Female","Lincoln","425","15","41"
"Male","Lincoln","369","12","38"
"Unknown","Lincoln","13","0","0"
"Female","Long","1100","8","49"
"Male","Long","909","13","36"
"Unknown","Long","5","0","0"
"Female","Lowndes","7737","132","337"
"Male","Lowndes","6086","106","247"
"Unknown","Lowndes","45","0","0"
"Female","Lumpkin","3227","49","238"
"Male","Lumpkin","2723","45","211"
"Unknown","Lumpkin","21","0","0"
"Female","Macon","589","13","50"
"Male","Macon","537","28","61"
"Unknown","Macon","3","0","0"
"Female","Madison","3029","27","186"
"Male","Madison","2497","47","159"
"Unknown","Madison","10","0","0"
"Female","Marion","532","17","37"
"Male","Marion","358","19","41"
"Unknown","Marion","1","0","0"
"Female","McDuffie","1540","36","124"
"Male","McDuffie","1191","31","107"
"Unknown","McDuffie","79","0","1"
"Female","McIntosh","991","15","43"
"Male","McIntosh","818","16","51"
"Female","Meriwether","1753","55","152"
"Male","Meriwether","1292","48","113"
"Unknown","Meriwether","9","0","0"
"Female","Miller","674","6","32"
"Male","Miller","520","9","25"
"Unknown","Miller","3","0","0"
"Female","Mitchell","1556","39","161"
"Male","Mitchell","1208","51","142"
"Unknown","Mitchell","6","0","0"
"Female","Monroe","1945","55","132"
"Male","Monroe","1684","65","134"
"Unknown","Monroe","29","0","1"
"Female","Montgomery","714","19","35"
"Male","Montgomery","602","23","31"
"Unknown","Montgomery","9","0","0"
"Female","Morgan","1472","15","84"
"Male","Morgan","1211","27","88"
"Unknown","Morgan","9","0","1"
"Female","Murray","4520","56","183"
"Male","Murray","3879","88","206"
"Unknown","Murray","30","0","0"
"Female","Muscogee","16800","331","1096"
"Male","Muscogee","12680","277","970"
"Unknown","Muscogee","201","0","1"
"Female","Newton","9561","167","990"
"Male","Newton","7149","175","814"
"Unknown","Newton","76","0","1"
"Female","Non-GA Resident/Unknown State","26778","348","1229"
"Male","Non-GA Resident/Unknown State","25712","477","1487"
"Unknown","Non-GA Resident/Unknown State","3146","1","109"
"Female","Oconee","3324","33","119"
"Male","Oconee","2961","45","119"
"Unknown","Oconee","17","0","0"
"Female","Oglethorpe","1254","16","90"
"Male","Oglethorpe","965","29","82"
"Unknown","Oglethorpe","4","0","0"
"Female","Paulding","13387","126","360"
"Male","Paulding","10738","142","319"
"Unknown","Paulding","131","1","6"
"Female","Peach","1963","45","164"
"Male","Peach","1488","51","141"
"Unknown","Peach","13","0","0"
"Female","Pickens","2579","47","212"
"Male","Pickens","2120","59","212"
"Unknown","Pickens","30","0","0"
"Female","Pierce","1431","39","128"
"Male","Pierce","1142","52","144"
"Unknown","Pierce","8","0","0"
"Female","Pike","1351","20","86"
"Male","Pike","1188","34","72"
"Unknown","Pike","9","0","2"
"Female","Polk","4651","72","320"
"Male","Polk","3964","73","285"
"Unknown","Polk","28","0","1"
