"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1445","13"
"Hispanic/Latino","American Indian/Alaska Native","62","0"
"Hispanic/Latino","Asian","142","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","121","0"
"Hispanic/Latino","Other","19526","191"
"Hispanic/Latino","Unknown","8175","6"
"Hispanic/Latino","White","26670","342"
"Non-Hispanic/Latino","African-American/Black","110399","3494"
"Non-Hispanic/Latino","American Indian/Alaska Native","186","10"
"Non-Hispanic/Latino","Asian","7053","161"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","322","7"
"Non-Hispanic/Latino","Other","5020","16"
"Non-Hispanic/Latino","Unknown","3875","11"
"Non-Hispanic/Latino","White","150808","4798"
"Unknown","African-American/Black","15715","14"
"Unknown","American Indian/Alaska Native","88","0"
"Unknown","Asian","1917","1"
"Unknown","Native Hawaiian/Pacific Islander","112","0"
"Unknown","Other","6479","5"
"Unknown","Unknown","80913","29"
"Unknown","White","23147","25"
