"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Appling","1080","US-13001","13","1","18561","98","33","5818.65","177.79","355.58","66"
"Atkinson","451","US-13003","13","3","8330","59","4","5414.17","48.02","132.05","11"
"Bacon","610","US-13005","13","5","11404","47","14","5349","122.76","140.3","16"
"Baker","84","US-13007","13","7","3116","20","4","2695.76","128.37","128.37","4"
"Baldwin","2165","US-13009","13","9","44428","167","59","4873.05","132.8","245.34","109"
"Banks","509","US-13011","13","11","19982","70","8","2547.29","40.04","140.13","28"
"Barrow","2325","US-13013","13","13","86383","249","48","2691.5","55.57","200.27","173"
"Bartow","3057","US-13015","13","15","110771","304","88","2759.75","79.44","181.46","201"
"Ben Hill","814","US-13017","13","17","16645","83","26","4890.36","156.2","384.5","64"
"Berrien","465","US-13019","13","19","19276","23","12","2412.33","62.25","103.76","20"
"Bibb","6195","US-13021","13","21","152150","872","182","4071.64","119.62","150.51","229"
"Bleckley","456","US-13023","13","23","12838","28","21","3551.96","163.58","218.1","28"
"Brantley","356","US-13025","13","25","19202","34","10","1853.97","52.08","67.7","13"
"Brooks","529","US-13027","13","27","15727","55","26","3363.64","165.32","95.38","15"
"Bryan","1191","US-13029","13","29","39137","82","13","3043.16","33.22","150.75","59"
"Bulloch","2940","US-13031","13","31","79467","132","28","3699.65","35.23","128.36","102"
"Burke","852","US-13033","13","33","22342","88","10","3813.45","44.76","308.84","69"
"Butts","711","US-13035","13","35","25174","54","43","2824.34","170.81","301.9","76"
"Calhoun","251","US-13037","13","37","6317","47","9","3973.41","142.47","253.28","16"
"Camden","1338","US-13039","13","39","53924","64","16","2481.27","29.67","150.21","81"
"Candler","478","US-13043","13","43","10837","33","21","4410.81","193.78","304.51","33"
"Carroll","2909","US-13045","13","45","120119","166","70","2421.77","58.28","153.18","184"
"Catoosa","1255","US-13047","13","47","68771","79","20","1824.9","29.08","154.13","106"
"Charlton","642","US-13049","13","49","13251","27","9","4844.92","67.92","158.48","21"
"Chatham","8739","US-13051","13","51","292176","789","170","2991.01","58.18","151.96","444"
"Chattahoochee","1694","US-13053","13","53","10749","14","1","15759.61","9.3","651.22","70"
"Chattooga","822","US-13055","13","55","24766","61","22","3319.07","88.83","306.87","76"
"Cherokee","6335","US-13057","13","57","266617","505","94","2376.07","35.26","157.9","421"
"Clarke","5249","US-13059","13","59","129779","234","45","4044.57","34.67","203.42","264"
"Clay","121","US-13061","13","61","2855","9","3","4238.18","105.08","35.03","1"
"Clayton","7245","US-13063","13","63","304838","650","164","2376.67","53.8","98.41","300"
"Clinch","392","US-13065","13","65","6656","28","9","5889.42","135.22","270.43","18"
"Cobb","20224","US-13067","13","67","790588","1840","436","2558.1","55.15","101.82","805"
"Coffee","2121","US-13069","13","69","43042","314","54","4927.74","125.46","255.56","110"
