"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1402","US-13001","13","1","18561","124","42","7553.47","226.28","598.03","111","195","1"
"Atkinson","621","US-13003","13","3","8330","91","9","7454.98","108.04","660.26","55","122","0"
"Bacon","794","US-13005","13","5","11404","59","21","6962.47","184.15","876.89","100","200","4"
"Baker","128","US-13007","13","7","3116","25","6","4107.83","192.55","417.2","13","28","0"
"Baldwin","2843","US-13009","13","9","44428","215","72","6399.12","162.06","414.15","184","235","3"
"Banks","1098","US-13011","13","11","19982","131","18","5494.95","90.08","800.72","160","78","1"
"Barrow","4604","US-13013","13","13","86383","374","65","5329.75","75.25","879.8","760","437","0"
"Bartow","6261","US-13015","13","15","110771","456","111","5652.2","100.21","766.45","849","1247","8"
"Ben Hill","1179","US-13017","13","17","16645","120","36","7083.21","216.28","678.88","113","224","6"
"Berrien","768","US-13019","13","19","19276","40","20","3984.23","103.76","549.91","106","273","11"
"Bibb","9082","US-13021","13","21","152150","1117","237","5969.11","155.77","634.24","965","625","20"
"Bleckley","629","US-13023","13","23","12838","40","30","4899.52","233.68","521.89","67","304","5"
"Brantley","651","US-13025","13","25","19202","53","18","3390.27","93.74","286.43","55","350","1"
"Brooks","758","US-13027","13","27","15727","63","26","4819.74","165.32","400.58","63","189","4"
"Bryan","1717","US-13029","13","29","39137","119","17","4387.15","43.44","375.6","147","152","2"
"Bulloch","3672","US-13031","13","31","79467","162","36","4620.79","45.3","273.07","217","637","21"
"Burke","1146","US-13033","13","33","22342","108","15","5129.35","67.14","362.55","81","373","3"
"Butts","1223","US-13035","13","35","25174","79","47","4858.19","186.7","707.08","178","388","1"
"Calhoun","308","US-13037","13","37","6317","57","11","4875.73","174.13","253.28","16","44","0"
"Camden","2163","US-13039","13","39","53924","93","19","4011.2","35.23","393.15","212","225","3"
"Candler","605","US-13043","13","43","10837","50","28","5582.73","258.37","156.87","17","62","8"
"Carroll","5141","US-13045","13","45","120119","253","95","4279.92","79.09","407.93","490","2233","22"
"Catoosa","3093","US-13047","13","47","68771","154","36","4497.54","52.35","753.22","518","144","1"
"Charlton","826","US-13049","13","49","13251","45","12","6233.49","90.56","498.08","66","178","7"
"Chatham","12504","US-13051","13","51","292176","1011","227","4279.61","77.69","347.74","1016","626","9"
"Chattahoochee","2143","US-13053","13","53","10749","18","1","19936.74","9.3","418.64","45","42","2"
"Chattooga","1481","US-13055","13","55","24766","100","43","5979.97","173.63","662.2","164","230","3"
"Cherokee","12226","US-13057","13","57","266617","787","125","4585.6","46.88","642.12","1712","3234","5"
"Clarke","8235","US-13059","13","59","129779","313","63","6345.4","48.54","564.04","732","1523","2"
"Clay","143","US-13061","13","61","2855","9","3","5008.76","105.08","210.16","6","29","0"
"Clayton","12767","US-13063","13","63","304838","875","218","4188.13","71.51","436.95","1332","1026","11"
"Clinch","537","US-13065","13","65","6656","45","14","8067.91","210.34","495.79","33","77","0"
"Cobb","35379","US-13067","13","67","790588","2338","545","4475.02","68.94","597.91","4727","6709","21"
"Coffee","3352","US-13069","13","69","43042","474","78","7787.74","181.22","820.13","353","639","9"
"Colquitt","2496","US-13071","13","71","45393","183","44","5498.65","96.93","235.72","107","528","8"
"Columbia","6997","US-13073","13","73","158631","276","84","4410.87","52.95","506.84","804","2313","13"
"Cook","971","US-13075","13","75","17437","87","23","5568.62","131.9","579.23","101","223","2"
"Coweta","4974","US-13077","13","77","152001","206","77","3272.35","50.66","501.97","763","2842","5"
"Crawford","347","US-13079","13","79","12228","40","7","2837.75","57.25","498.86","61","52","1"
"Crisp","933","US-13081","13","81","22289","114","27","4185.92","121.14","466.6","104","389","11"
"Dade","685","US-13083","13","83","16162","38","7","4238.34","43.31","494.99","80","67","1"
"Dawson","1592","US-13085","13","85","27021","144","14","5891.71","51.81","943.71","255","94","0"
"DeKalb","34124","US-13089","13","89","793154","3017","488","4302.32","61.53","527.39","4183","2550","35"
"Decatur","1586","US-13087","13","87","26322","117","43","6025.38","163.36","429.3","113","359","6"
"Dodge","813","US-13091","13","91","20385","83","44","3988.23","215.84","382.63","78","527","18"
"Dooly","520","US-13093","13","93","13400","63","21","3880.6","156.72","388.06","52","130","3"
"Dougherty","3934","US-13095","13","95","89905","751","203","4375.73","225.79","319.23","287","627","8"
"Douglas","6598","US-13097","13","97","151906","579","97","4343.48","63.86","562.85","855","1322","11"
"Early","697","US-13099","13","99","10146","59","39","6869.7","384.39","443.52","45","98","2"
"Echols","311","US-13101","13","101","3969","10","2","7835.73","50.39","403.12","16","48","1"
"Effingham","2379","US-13103","13","103","64026","157","34","3715.68","53.1","253.02","162","198","1"
"Elbert","1121","US-13105","13","105","18945","90","24","5917.13","126.68","522.57","99","391","10"
"Emanuel","1393","US-13107","13","107","22664","101","45","6146.31","198.55","344.16","78","320","8"
"Evans","583","US-13109","13","109","10687","57","8","5455.23","74.86","421.07","45","56","5"
"Fannin","1246","US-13111","13","111","26320","104","35","4734.04","132.98","436.93","115","68","7"
"Fayette","3612","US-13113","13","113","117544","171","68","3072.89","57.85","407.51","479","957","4"
"Floyd","6499","US-13115","13","115","99916","508","106","6504.46","106.09","595.5","595","885","14"
"Forsyth","8885","US-13117","13","117","252507","583","79","3518.71","31.29","545.73","1378","1300","0"
"Franklin","1591","US-13119","13","119","23329","104","21","6819.84","90.02","960.18","224","134","5"
"Fulton","49301","US-13121","13","121","1099181","3253","731","4485.25","66.5","595.63","6547","5525","47"
"Gilmer","1566","US-13123","13","123","31417","137","31","4984.56","98.67","592.04","186","178","4"
"Glascock","85","US-13125","13","125","3025","10","3","2809.92","99.17","528.93","16","82","0"
"Glynn","4709","US-13127","13","127","86047","379","123","5472.59","142.95","416.05","358","409","10"
"Gordon","3956","US-13129","13","129","58049","202","57","6814.93","98.19","716.64","416","747","5"
"Grady","1042","US-13131","13","131","24540","121","27","4246.13","110.02","326","80","188","5"
"Greene","900","US-13133","13","133","18717","75","26","4808.46","138.91","934.98","175","153","2"
