"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3558","US-13001","13","1","18561","277","113","19169.23","608.8","43.1","8","1259","15","22"
"Atkinson","1619","US-13003","13","3","8330","227","41","19435.77","492.2","24.01","2","595","9","24"
"Bacon","2671","US-13005","13","5","11404","227","66","23421.61","578.74","43.84","5","1122","12","16"
"Baker","317","US-13007","13","7","3116","46","14","10173.3","449.29","32.09","1","225","1","3"
"Baldwin","7423","US-13009","13","9","44428","444","200","16707.93","450.17","144.05","64","2229","40","21"
"Banks","3468","US-13011","13","11","19982","352","86","17355.62","430.39","90.08","18","524","9","6"
"Barrow","19881","US-13013","13","13","86383","1024","247","23014.95","285.94","223.42","193","2400","10","7"
"Bartow","21985","US-13015","13","15","110771","1257","391","19847.25","352.98","123.68","137","7848","58","117"
"Ben Hill","2175","US-13017","13","17","16645","191","74","13066.99","444.58","12.02","2","2149","48","73"
"Berrien","2047","US-13019","13","19","19276","110","58","10619.42","300.89","25.94","5","2940","25","42"
"Bibb","29360","US-13021","13","21","152150","2798","700","19296.75","460.07","142.62","217","9079","90","84"
"Bleckley","1472","US-13023","13","23","12838","77","45","11465.96","350.52","54.53","7","1891","55","75"
"Brantley","2505","US-13025","13","25","19202","185","90","13045.52","468.7","36.45","7","1688","19","40"
"Brooks","1919","US-13027","13","27","15727","159","67","12201.95","426.02","44.51","7","1527","20","25"
"Bryan","7111","US-13029","13","29","39137","418","76","18169.51","194.19","224.85","88","2301","16","18"
"Bulloch","10636","US-13031","13","31","79467","379","110","13384.17","138.42","86.83","69","4923","154","231"
"Burke","3004","US-13033","13","33","22342","243","68","13445.53","304.36","53.71","12","2351","45","33"
"Butts","4860","US-13035","13","35","25174","279","146","19305.63","579.96","150.95","38","1773","14","16"
"Calhoun","989","US-13037","13","37","6317","104","22","15656.17","348.27","47.49","3","356","1","3"
"Camden","8961","US-13039","13","39","53924","259","103","16617.83","191.01","183.59","99","2664","18","36"
"Candler","1404","US-13043","13","43","10837","106","54","12955.62","498.29","46.14","5","794","42","41"
"Carroll","14636","US-13045","13","45","120119","458","185","12184.58","154.01","76.59","92","9416","277","345"
"Catoosa","12891","US-13047","13","47","68771","406","130","18744.82","189.03","154.13","106","2118","40","40"
"Charlton","2236","US-13049","13","49","13251","123","47","16874.2","354.69","75.47","10","793","15","21"
"Chatham","55577","US-13051","13","51","292176","3424","820","19021.75","280.65","318.64","931","10685","76","68"
"Chattahoochee","6606","US-13053","13","53","10749","57","17","61456.88","158.15","74.43","8","886","5","3"
"Chattooga","5304","US-13055","13","55","24766","322","117","21416.46","472.42","72.68","18","1410","17","20"
"Cherokee","46821","US-13057","13","57","266617","2439","591","17561.15","221.67","285.43","761","18203","44","60"
"Clarke","26850","US-13059","13","59","129779","1242","222","20689.02","171.06","195.72","254","3515","13","7"
"Clay","367","US-13061","13","61","2855","14","6","12854.64","210.16","35.03","1","168","0","4"
"Clayton","60033","US-13063","13","63","304838","3319","907","19693.41","297.54","244.06","744","6005","72","24"
"Clinch","1395","US-13065","13","65","6656","98","40","20958.53","600.96","60.1","4","736","2","10"
"Cobb","144706","US-13067","13","67","790588","4873","1687","18303.59","213.39","330.01","2609","37251","153","258"
"Coffee","8283","US-13069","13","69","43042","1084","228","19243.99","529.72","32.53","14","2359","53","113"
"Colquitt","8046","US-13071","13","71","45393","411","172","17725.2","378.91","96.93","44","3127","74","40"
"Columbia","21394","US-13073","13","73","158631","874","319","13486.65","201.1","158.86","252","15519","71","93"
"Cook","2079","US-13075","13","75","17437","144","57","11922.92","326.89","34.41","6","2857","18","30"
"Coweta","21870","US-13077","13","77","152001","1538","429","14388.06","282.23","240.13","365","12195","62","67"
"Crawford","1200","US-13079","13","79","12228","124","46","9813.54","376.19","73.6","9","603","9","7"
"Crisp","2553","US-13081","13","81","22289","202","71","11454.08","318.54","26.92","6","2142","66","105"
"Dade","2737","US-13083","13","83","16162","102","27","16934.79","167.06","123.75","20","717","5","10"
"Dawson","6287","US-13085","13","85","27021","402","97","23267.09","358.98","188.74","51","733","4","4"
"DeKalb","139751","US-13089","13","89","793154","8431","1578","17619.66","198.95","374.58","2971","18863","181","72"
"Decatur","5341","US-13087","13","87","26322","263","95","20291.01","360.91","83.58","22","1888","37","72"
"Dodge","2115","US-13091","13","91","20385","136","71","10375.28","348.3","24.53","5","3121","83","89"
"Dooly","1545","US-13093","13","93","13400","109","40","11529.85","298.51","59.7","8","860","29","34"
"Dougherty","14298","US-13095","13","95","89905","1590","456","15903.45","507.2","96.77","87","5724","46","24"
"Douglas","29183","US-13097","13","97","151906","1299","331","19211.22","217.9","273.2","415","6794","77","128"
"Early","2120","US-13099","13","99","10146","117","55","20894.93","542.09","118.27","12","646","7","16"
"Echols","468","US-13101","13","101","3969","17","6","11791.38","151.17","25.2","1","472","6","9"
"Effingham","10628","US-13103","13","103","64026","619","168","16599.51","262.39","281.14","180","2964","28","24"
"Elbert","2653","US-13105","13","105","18945","273","81","14003.69","427.55","36.95","7","1916","28","29"
"Emanuel","3444","US-13107","13","107","22664","206","80","15195.91","352.98","26.47","6","2495","80","190"
"Evans","1520","US-13109","13","109","10687","129","41","14222.89","383.64","93.57","10","861","23","39"
"Fannin","4194","US-13111","13","111","26320","345","133","15934.65","505.32","53.19","14","962","28","20"
"Fayette","18149","US-13113","13","113","117544","1040","281","15440.18","239.06","367.52","432","5539","43","25"
"Floyd","23228","US-13115","13","115","99916","1573","421","23247.53","421.35","119.1","119","4400","101","123"
"Forsyth","46032","US-13117","13","117","252507","1572","385","18229.99","152.47","262.57","663","10613","20","14"
"Franklin","4419","US-13119","13","119","23329","270","80","18942.09","342.92","77.16","18","964","24","12"
"Fulton","198502","US-13121","13","121","1099181","10275","2134","18059.08","194.14","407.76","4482","32293","229","153"
"Gilmer","4695","US-13123","13","123","31417","467","151","14944.14","480.63","82.76","26","2298","29","26"
"Glascock","271","US-13125","13","125","3025","28","8","8958.68","264.46","0","0","341","17","8"
"Glynn","18475","US-13127","13","127","86047","779","363","21470.82","421.86","168.51","145","5372","45","46"
"Gordon","12132","US-13129","13","129","58049","501","233","20899.58","401.39","144.71","84","4951","37","43"
"Grady","3722","US-13131","13","131","24540","273","83","15167.07","338.22","61.12","15","2073","30","31"
"Greene","3260","US-13133","13","133","18717","282","75","17417.32","400.71","128.23","24","771","10","6"
"Gwinnett","182232","US-13135","13","135","971145","7728","1770","18764.65","182.26","279.26","2712","33874","123","94"
"Habersham","8462","US-13137","13","137","45800","727","240","18475.98","524.02","85.15","39","1591","24","22"
"Hall","47907","US-13139","13","139","206349","3613","802","23216.49","388.66","166.71","344","6402","49","37"
"Hancock","1389","US-13141","13","141","8193","133","82","16953.5","1000.85","134.26","11","218","8","4"
"Haralson","3491","US-13143","13","143","30722","114","66","11363.19","214.83","68.35","21","1968","110","71"
