"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1840","US-13001","13","1","18561","164","60","9913.26","323.26","296.32","55","373","5"
"Atkinson","763","US-13003","13","3","8330","115","18","9159.66","216.09","144.06","12","217","1"
"Bacon","1017","US-13005","13","5","11404","74","27","8917.92","236.76","87.69","10","336","8"
"Baker","158","US-13007","13","7","3116","32","8","5070.6","256.74","160.46","5","63","0"
"Baldwin","3723","US-13009","13","9","44428","302","106","8379.85","238.59","137.3","61","566","11"
"Banks","1559","US-13011","13","11","19982","178","33","7802.02","165.15","230.21","46","149","1"
"Barrow","8091","US-13013","13","13","86383","561","118","9366.43","136.6","310.25","268","987","1"
"Bartow","10290","US-13015","13","15","110771","733","184","9289.43","166.11","446.87","495","2839","14"
"Ben Hill","1465","US-13017","13","17","16645","148","55","8801.44","330.43","90.12","15","563","18"
"Berrien","1015","US-13019","13","19","19276","68","29","5265.62","150.45","98.57","19","725","12"
"Bibb","12879","US-13021","13","21","152150","1661","361","8464.67","237.27","302.33","460","2124","33"
"Bleckley","783","US-13023","13","23","12838","45","33","6099.08","257.05","124.63","16","629","16"
"Brantley","875","US-13025","13","25","19202","67","27","4556.82","140.61","114.57","22","649","3"
"Brooks","907","US-13027","13","27","15727","85","37","5767.15","235.26","120.81","19","410","8"
"Bryan","2517","US-13029","13","29","39137","170","30","6431.25","76.65","365.38","143","727","3"
"Bulloch","5079","US-13031","13","31","79467","205","50","6391.33","62.92","173.66","138","1394","43"
"Burke","1676","US-13033","13","33","22342","143","31","7501.57","138.75","196.94","44","720","21"
"Butts","2010","US-13035","13","35","25174","110","69","7984.43","274.09","293.95","74","709","5"
"Calhoun","447","US-13037","13","37","6317","73","15","7076.14","237.45","174.13","11","130","0"
"Camden","3082","US-13039","13","39","53924","120","28","5715.45","51.92","179.88","97","653","5"
"Candler","727","US-13043","13","43","10837","60","33","6708.5","304.51","119.96","13","187","26"
"Carroll","7019","US-13045","13","45","120119","292","124","5843.37","103.23","151.52","182","3582","91"
"Catoosa","5167","US-13047","13","47","68771","233","59","7513.34","85.79","337.35","232","459","5"
"Charlton","1018","US-13049","13","49","13251","56","19","7682.44","143.39","113.2","15","289","8"
"Chatham","18751","US-13051","13","51","292176","1503","353","6417.71","120.82","273.81","800","2304","24"
"Chattahoochee","2699","US-13053","13","53","10749","23","10","25109.31","93.03","781.47","84","425","2"
"Chattooga","2105","US-13055","13","55","24766","160","60","8499.56","242.27","234.19","58","489","7"
"Cherokee","20480","US-13057","13","57","266617","1130","262","7681.43","98.27","361.57","964","7233","11"
"Clarke","12120","US-13059","13","59","129779","469","116","9338.95","89.38","255.82","332","2112","7"
"Clay","180","US-13061","13","61","2855","10","3","6304.73","105.08","105.08","3","52","0"
"Clayton","21301","US-13063","13","63","304838","1234","376","6987.65","123.34","266.37","812","2217","19"
"Clinch","708","US-13065","13","65","6656","63","24","10637.02","360.58","240.38","16","214","1"
"Cobb","55841","US-13067","13","67","790588","2830","864","7063.22","109.29","234.38","1853","14438","68"
"Coffee","4162","US-13069","13","69","43042","631","124","9669.63","288.09","169.6","73","1031","30"
"Colquitt","3333","US-13071","13","71","45393","230","67","7342.54","147.6","262.15","119","1089","37"
"Columbia","10568","US-13073","13","73","158631","448","152","6662","95.82","164.53","261","5254","39"
"Cook","1141","US-13075","13","75","17437","104","35","6543.56","200.72","86.02","15","596","4"
"Coweta","8119","US-13077","13","77","152001","286","158","5341.41","103.95","271.05","412","4955","12"
"Crawford","503","US-13079","13","79","12228","62","14","4113.51","114.49","65.42","8","120","2"
"Crisp","1317","US-13081","13","81","22289","151","44","5908.74","197.41","103.19","23","596","19"
"Dade","1118","US-13083","13","83","16162","51","9","6917.46","55.69","327.93","53","172","1"
"Dawson","2558","US-13085","13","85","27021","225","34","9466.71","125.83","214.65","58","252","1"
