"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","438146","7200","28636"
"Male","Georgia","374832","8230","27648"
"Unknown","Georgia","11826","32","228"
"Female","Appling","1000","25","80"
"Male","Appling","830","35","84"
"Unknown","Appling","10","0","0"
"Female","Atkinson","410","7","60"
"Male","Atkinson","352","11","55"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","520","12","31"
"Male","Bacon","470","15","42"
"Unknown","Bacon","27","0","1"
"Female","Baker","82","2","13"
"Male","Baker","76","6","19"
"Female","Baldwin","2055","31","135"
"Male","Baldwin","1639","75","166"
"Unknown","Baldwin","29","0","1"
"Female","Banks","842","20","103"
"Male","Banks","700","13","75"
"Unknown","Banks","17","0","0"
"Female","Barrow","4331","63","296"
"Male","Barrow","3721","55","264"
"Unknown","Barrow","39","0","1"
"Female","Bartow","5382","88","351"
"Male","Bartow","4789","95","381"
"Unknown","Bartow","119","1","1"
"Female","Ben Hill","844","24","84"
"Male","Ben Hill","618","31","64"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","556","14","36"
"Male","Berrien","450","15","32"
"Unknown","Berrien","9","0","0"
"Female","Bibb","7299","183","892"
"Male","Bibb","5413","178","765"
"Unknown","Bibb","167","0","4"
"Female","Bleckley","452","18","23"
"Male","Bleckley","324","15","22"
"Unknown","Bleckley","7","0","0"
"Female","Brantley","476","13","37"
"Male","Brantley","393","14","30"
"Unknown","Brantley","6","0","0"
"Female","Brooks","516","12","45"
"Male","Brooks","374","25","40"
"Unknown","Brooks","17","0","0"
"Female","Bryan","1350","15","82"
"Male","Bryan","1135","15","88"
"Unknown","Bryan","32","0","0"
"Female","Bulloch","2850","30","119"
"Male","Bulloch","2174","20","86"
"Unknown","Bulloch","55","0","0"
"Female","Burke","926","17","74"
"Male","Burke","742","14","68"
"Unknown","Burke","8","0","1"
"Female","Butts","965","30","42"
"Male","Butts","917","38","65"
"Unknown","Butts","128","1","3"
"Female","Calhoun","227","10","35"
"Male","Calhoun","217","5","38"
"Unknown","Calhoun","3","0","0"
"Female","Camden","1621","15","69"
"Male","Camden","1439","13","51"
"Unknown","Camden","22","0","0"
"Female","Candler","397","13","31"
"Male","Candler","328","20","29"
"Unknown","Candler","2","0","0"
"Female","Carroll","3706","60","141"
"Male","Carroll","3273","64","150"
"Unknown","Carroll","40","0","1"
"Female","Catoosa","2785","29","125"
"Male","Catoosa","2286","30","104"
"Unknown","Catoosa","96","0","4"
"Female","Charlton","428","8","29"
"Male","Charlton","584","11","27"
"Unknown","Charlton","6","0","0"
"Female","Chatham","10237","161","776"
"Male","Chatham","8311","192","722"
"Unknown","Chatham","203","0","5"
"Female","Chattahoochee","225","1","9"
"Male","Chattahoochee","2463","9","14"
"Unknown","Chattahoochee","11","0","0"
"Female","Chattooga","1131","26","69"
"Male","Chattooga","963","34","91"
"Unknown","Chattooga","11","0","0"
"Female","Cherokee","10765","115","521"
"Male","Cherokee","9459","147","606"
"Unknown","Cherokee","256","0","3"
"Female","Clarke","6744","49","239"
"Male","Clarke","5320","67","228"
"Unknown","Clarke","56","0","2"
"Female","Clay","103","1","4"
"Male","Clay","73","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","12011","186","662"
"Male","Clayton","9139","189","570"
"Unknown","Clayton","151","1","2"
"Female","Clinch","359","8","32"
"Male","Clinch","343","15","31"
"Unknown","Clinch","6","1","0"
"Female","Cobb","29538","383","1387"
"Male","Cobb","25908","480","1437"
"Unknown","Cobb","395","1","6"
"Female","Coffee","2250","64","353"
"Male","Coffee","1888","60","278"
"Unknown","Coffee","24","0","0"
"Female","Colquitt","1720","26","118"
"Male","Colquitt","1590","41","112"
"Unknown","Colquitt","23","0","0"
"Female","Columbia","5618","68","210"
"Male","Columbia","4907","84","235"
"Unknown","Columbia","43","0","3"
"Female","Cook","650","13","57"
"Male","Cook","471","20","47"
"Unknown","Cook","20","2","0"
