"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1795","13"
"Hispanic/Latino","American Indian/Alaska Native","90","0"
"Hispanic/Latino","Asian","183","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","145","0"
"Hispanic/Latino","Other","22978","215"
"Hispanic/Latino","Unknown","10319","5"
"Hispanic/Latino","White","30898","364"
"Non-Hispanic/Latino","African-American/Black","136618","3707"
"Non-Hispanic/Latino","American Indian/Alaska Native","253","10"
"Non-Hispanic/Latino","Asian","9363","176"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","432","6"
"Non-Hispanic/Latino","Other","6324","25"
"Non-Hispanic/Latino","Unknown","5535","23"
"Non-Hispanic/Latino","White","196823","5341"
"Unknown","African-American/Black","19579","17"
"Unknown","American Indian/Alaska Native","115","0"
"Unknown","Asian","2409","0"
"Unknown","Native Hawaiian/Pacific Islander","136","0"
"Unknown","Other","12610","14"
"Unknown","Unknown","110356","26"
"Unknown","White","30247","24"
