"age group","county name","cases","deaths","confirmed_case_hospitalization"
"01-04 years","Baldwin","115","0","2"
"05-09 years","Baldwin","243","0","0"
"10-17 years","Baldwin","548","1","5"
"18-29 years","Baldwin","1982","0","22"
"30-39 years","Baldwin","1003","2","20"
"40-49 years","Baldwin","937","6","45"
"50-59 years","Baldwin","886","22","80"
"60-69 years","Baldwin","679","40","93"
"70-79 years","Baldwin","409","44","70"
"80 & Older years","Baldwin","225","62","76"
"<1 years","Baldwin","37","0","3"
"Unknown years","Baldwin","6","0","0"
"01-04 years","Banks","45","0","2"
"05-09 years","Banks","84","0","1"
"10-17 years","Banks","245","0","5"
"18-29 years","Banks","626","0","21"
"30-39 years","Banks","460","0","21"
"40-49 years","Banks","476","6","30"
"50-59 years","Banks","480","6","40"
"60-69 years","Banks","383","16","71"
"70-79 years","Banks","263","25","77"
"80 & Older years","Banks","111","16","36"
"<1 years","Banks","26","0","3"
"Unknown years","Banks","24","0","1"
"01-04 years","Barrow","368","0","1"
"05-09 years","Barrow","666","0","3"
"10-17 years","Barrow","1871","1","15"
"18-29 years","Barrow","3701","1","66"
"30-39 years","Barrow","3307","3","89"
"40-49 years","Barrow","3139","14","120"
"50-59 years","Barrow","2590","22","179"
"60-69 years","Barrow","1685","49","194"
"70-79 years","Barrow","952","58","147"
"80 & Older years","Barrow","407","67","125"
"<1 years","Barrow","145","0","11"
"Unknown years","Barrow","12","0","2"
"01-04 years","Bartow","432","0","14"
"05-09 years","Bartow","657","0","4"
"10-17 years","Bartow","1958","0","17"
"18-29 years","Bartow","4033","0","39"
"30-39 years","Bartow","3292","6","70"
"40-49 years","Bartow","3169","9","126"
"50-59 years","Bartow","3238","37","228"
"60-69 years","Bartow","2021","88","239"
"70-79 years","Bartow","1246","114","259"
"80 & Older years","Bartow","588","104","159"
"<1 years","Bartow","181","0","7"
"Unknown years","Bartow","61","0","3"
"01-04 years","Ben Hill","42","0","1"
"05-09 years","Ben Hill","41","0","0"
"10-17 years","Ben Hill","176","0","0"
"18-29 years","Ben Hill","420","0","5"
"30-39 years","Ben Hill","334","3","13"
"40-49 years","Ben Hill","293","2","15"
"50-59 years","Ben Hill","304","8","34"
"60-69 years","Ben Hill","256","17","37"
"70-79 years","Ben Hill","169","22","56"
"80 & Older years","Ben Hill","78","20","21"
"<1 years","Ben Hill","14","0","2"
"01-04 years","Berrien","59","0","1"
"05-09 years","Berrien","69","0","0"
"10-17 years","Berrien","190","0","1"
"18-29 years","Berrien","371","0","0"
"30-39 years","Berrien","315","0","5"
"40-49 years","Berrien","239","1","7"
"50-59 years","Berrien","272","6","24"
"60-69 years","Berrien","208","11","29"
"70-79 years","Berrien","140","18","22"
"80 & Older years","Berrien","72","15","15"
"<1 years","Berrien","17","0","0"
"Unknown years","Berrien","2","0","0"
"01-04 years","Bibb","463","0","8"
"05-09 years","Bibb","861","0","4"
"10-17 years","Bibb","2123","0","15"
"18-29 years","Bibb","6265","4","141"
"30-39 years","Bibb","4749","11","201"
"40-49 years","Bibb","4216","28","322"
"50-59 years","Bibb","3737","63","441"
"60-69 years","Bibb","2800","143","582"
"70-79 years","Bibb","1522","172","482"
"80 & Older years","Bibb","860","198","393"
"<1 years","Bibb","129","0","8"
"Unknown years","Bibb","15","0","1"
"01-04 years","Bleckley","22","0","0"
"05-09 years","Bleckley","60","0","0"
"10-17 years","Bleckley","167","0","1"
"18-29 years","Bleckley","332","0","6"
"30-39 years","Bleckley","205","1","5"
"40-49 years","Bleckley","186","1","2"
"50-59 years","Bleckley","171","4","9"
"60-69 years","Bleckley","125","9","15"
"70-79 years","Bleckley","84","8","15"
"80 & Older years","Bleckley","66","18","14"
"<1 years","Bleckley","10","0","0"
"Unknown years","Bleckley","1","0","0"
"01-04 years","Brantley","49","0","0"
"05-09 years","Brantley","88","0","0"
"10-17 years","Brantley","265","0","1"
"18-29 years","Brantley","457","0","5"
"30-39 years","Brantley","346","3","8"
"40-49 years","Brantley","326","5","20"
"50-59 years","Brantley","343","17","35"
"60-69 years","Brantley","246","16","41"
"70-79 years","Brantley","165","25","45"
"80 & Older years","Brantley","67","14","18"
"<1 years","Brantley","9","0","0"
"Unknown years","Brantley","4","0","0"
"01-04 years","Brooks","49","0","1"
"05-09 years","Brooks","69","0","0"
"10-17 years","Brooks","156","0","0"
"18-29 years","Brooks","326","0","4"
"30-39 years","Brooks","258","1","10"
"40-49 years","Brooks","246","2","16"
"50-59 years","Brooks","272","7","33"
"60-69 years","Brooks","171","12","29"
"70-79 years","Brooks","143","17","27"
"80 & Older years","Brooks","85","19","22"
"<1 years","Brooks","21","0","0"
"Unknown years","Brooks","1","0","0"
"01-04 years","Bryan","197","0","0"
"05-09 years","Bryan","316","0","2"
"10-17 years","Bryan","805","0","4"
"18-29 years","Bryan","1273","1","20"
"30-39 years","Bryan","1137","4","29"
"40-49 years","Bryan","1082","5","52"
"50-59 years","Bryan","754","8","56"
"60-69 years","Bryan","463","18","66"
"70-79 years","Bryan","269","19","98"
"80 & Older years","Bryan","102","12","34"
"<1 years","Bryan","77","0","4"
"Unknown years","Bryan","21","0","0"
"01-04 years","Bulloch","253","0","1"
"05-09 years","Bulloch","437","0","1"
"10-17 years","Bulloch","1086","0","3"
"18-29 years","Bulloch","3739","1","17"
"30-39 years","Bulloch","1456","5","31"
"40-49 years","Bulloch","1115","7","39"
"50-59 years","Bulloch","983","19","63"
"60-69 years","Bulloch","645","24","73"
"70-79 years","Bulloch","318","27","62"
"80 & Older years","Bulloch","153","19","43"
"<1 years","Bulloch","99","0","5"
"Unknown years","Bulloch","3","0","0"
"01-04 years","Burke","52","0","0"
"05-09 years","Burke","104","0","0"
"10-17 years","Burke","269","0","3"
"18-29 years","Burke","571","2","15"
"30-39 years","Burke","465","1","19"
"40-49 years","Burke","468","5","26"
"50-59 years","Burke","412","6","38"
"60-69 years","Burke","328","10","50"
"70-79 years","Burke","161","16","45"
"80 & Older years","Burke","52","13","21"
"<1 years","Burke","19","0","0"
"Unknown years","Burke","3","0","0"
"01-04 years","Butts","89","0","3"
"05-09 years","Butts","117","0","0"
"10-17 years","Butts","344","0","6"
"18-29 years","Butts","864","0","11"
"30-39 years","Butts","771","1","12"
"40-49 years","Butts","689","5","27"
"50-59 years","Butts","710","18","54"
"60-69 years","Butts","464","23","54"
"70-79 years","Butts","302","36","54"
"80 & Older years","Butts","182","42","17"
"<1 years","Butts","36","0","3"
"Unknown years","Butts","2","0","0"
"01-04 years","Calhoun","26","0","0"
"05-09 years","Calhoun","24","0","0"
"10-17 years","Calhoun","71","0","1"
"18-29 years","Calhoun","162","0","9"
"30-39 years","Calhoun","167","3","8"
"40-49 years","Calhoun","147","1","11"
"50-59 years","Calhoun","136","4","21"
"60-69 years","Calhoun","111","4","27"
"70-79 years","Calhoun","44","7","12"
"80 & Older years","Calhoun","31","2","11"
"<1 years","Calhoun","6","0","0"
"Unknown years","Calhoun","3","0","0"
"01-04 years","Camden","210","0","0"
"05-09 years","Camden","346","0","2"
"10-17 years","Camden","868","0","1"
"18-29 years","Camden","1796","0","12"
"30-39 years","Camden","1465","3","26"
"40-49 years","Camden","1026","10","30"
"50-59 years","Camden","1075","13","38"
"60-69 years","Camden","723","23","54"
"70-79 years","Camden","404","14","36"
"80 & Older years","Camden","157","23","30"
"<1 years","Camden","40","0","2"
"Unknown years","Camden","50","0","0"
"01-04 years","Candler","23","0","0"
"05-09 years","Candler","47","0","0"
"10-17 years","Candler","126","0","0"
"18-29 years","Candler","229","0","2"
"30-39 years","Candler","187","0","7"
"40-49 years","Candler","185","5","4"
"50-59 years","Candler","205","13","20"
"60-69 years","Candler","141","10","20"
"70-79 years","Candler","103","15","23"
"80 & Older years","Candler","36","8","15"
"<1 years","Candler","11","0","0"
"01-04 years","Carroll","274","0","3"
"05-09 years","Carroll","440","0","3"
"10-17 years","Carroll","1419","0","7"
"18-29 years","Carroll","3207","1","22"
"30-39 years","Carroll","2252","4","28"
"40-49 years","Carroll","2018","10","49"
"50-59 years","Carroll","1916","17","67"
"60-69 years","Carroll","1275","34","103"
"70-79 years","Carroll","711","41","80"
"80 & Older years","Carroll","376","60","56"
"<1 years","Carroll","103","0","2"
"Unknown years","Carroll","14","0","1"
"01-04 years","Catoosa","245","0","1"
"05-09 years","Catoosa","430","0","2"
"10-17 years","Catoosa","1198","0","2"
"18-29 years","Catoosa","2240","1","15"
"30-39 years","Catoosa","1812","2","17"
"40-49 years","Catoosa","1819","3","37"
"50-59 years","Catoosa","1652","12","62"
"60-69 years","Catoosa","1127","15","80"
"70-79 years","Catoosa","663","29","88"
"80 & Older years","Catoosa","437","46","63"
"<1 years","Catoosa","83","0","1"
"Unknown years","Catoosa","38","0","2"
"01-04 years","Charlton","28","0","0"
"05-09 years","Charlton","61","0","0"
"10-17 years","Charlton","135","0","0"
"18-29 years","Charlton","478","1","4"
"30-39 years","Charlton","401","2","6"
"40-49 years","Charlton","325","3","14"
"50-59 years","Charlton","246","5","13"
"60-69 years","Charlton","218","12","32"
"70-79 years","Charlton","114","11","26"
"80 & Older years","Charlton","44","10","18"
"<1 years","Charlton","12","0","0"
"Unknown years","Charlton","2","0","0"
"01-04 years","Chatham","1702","0","13"
"05-09 years","Chatham","2687","1","6"
"10-17 years","Chatham","5213","0","34"
"18-29 years","Chatham","11956","7","191"
"30-39 years","Chatham","9053","26","278"
"40-49 years","Chatham","6625","43","341"
"50-59 years","Chatham","5572","87","472"
"60-69 years","Chatham","4071","146","615"
"70-79 years","Chatham","2079","180","566"
"80 & Older years","Chatham","1113","213","464"
"<1 years","Chatham","604","0","16"
"Unknown years","Chatham","145","0","2"
"01-04 years","Chattahoochee","26","0","0"
"05-09 years","Chattahoochee","49","0","0"
"10-17 years","Chattahoochee","211","0","2"
"18-29 years","Chattahoochee","4778","7","10"
"30-39 years","Chattahoochee","507","2","6"
"40-49 years","Chattahoochee","119","1","1"
"50-59 years","Chattahoochee","68","1","11"
"60-69 years","Chattahoochee","42","1","7"
"70-79 years","Chattahoochee","22","1","7"
"80 & Older years","Chattahoochee","10","3","5"
"<1 years","Chattahoochee","14","0","0"
"Unknown years","Chattahoochee","3","0","0"
"01-04 years","Chattooga","94","0","0"
"05-09 years","Chattooga","173","0","1"
"10-17 years","Chattooga","541","0","3"
"18-29 years","Chattooga","901","0","10"
"30-39 years","Chattooga","745","2","14"
"40-49 years","Chattooga","753","6","37"
"50-59 years","Chattooga","724","13","48"
"60-69 years","Chattooga","544","23","64"
"70-79 years","Chattooga","327","22","72"
"80 & Older years","Chattooga","189","35","46"
"<1 years","Chattooga","43","0","4"
"Unknown years","Chattooga","14","0","1"
"01-04 years","Cherokee","835","0","9"
"05-09 years","Cherokee","1656","0","13"
"10-17 years","Cherokee","4754","0","24"
"18-29 years","Cherokee","8343","3","140"
"30-39 years","Cherokee","6663","8","189"
"40-49 years","Cherokee","6968","13","263"
"50-59 years","Cherokee","6573","47","399"
"60-69 years","Cherokee","4072","89","428"
"70-79 years","Cherokee","2445","136","421"
"80 & Older years","Cherokee","1259","197","345"
"<1 years","Cherokee","275","0","9"
"Unknown years","Cherokee","37","0","0"
"01-04 years","Clarke","563","0","9"
"05-09 years","Clarke","838","0","9"
"10-17 years","Clarke","1713","0","18"
"18-29 years","Clarke","10868","0","129"
"30-39 years","Clarke","3536","3","110"
"40-49 years","Clarke","2715","6","125"
"50-59 years","Clarke","2191","18","160"
"60-69 years","Clarke","1456","37","174"
"70-79 years","Clarke","866","63","195"
"80 & Older years","Clarke","417","63","125"
"<1 years","Clarke","197","0","6"
"Unknown years","Clarke","12","0","0"
"01-04 years","Clay","11","0","0"
"05-09 years","Clay","13","0","0"
"10-17 years","Clay","38","0","0"
"18-29 years","Clay","62","0","0"
"30-39 years","Clay","58","0","2"
"40-49 years","Clay","51","0","2"
"50-59 years","Clay","35","1","3"
"60-69 years","Clay","32","1","2"
"70-79 years","Clay","25","0","1"
"80 & Older years","Clay","14","2","4"
"<1 years","Clay","4","0","0"
"Unknown years","Clay","1","0","0"
"01-04 years","Clayton","1460","0","21"
"05-09 years","Clayton","2664","1","18"
"10-17 years","Clayton","5644","1","75"
"18-29 years","Clayton","11632","12","291"
"30-39 years","Clayton","10585","37","399"
"40-49 years","Clayton","8802","55","417"
"50-59 years","Clayton","7549","118","584"
"60-69 years","Clayton","4522","199","522"
"70-79 years","Clayton","1770","187","356"
"80 & Older years","Clayton","778","166","222"
"<1 years","Clayton","466","0","22"
"Unknown years","Clayton","50","0","10"
"01-04 years","Clinch","33","0","0"
"05-09 years","Clinch","44","0","0"
"10-17 years","Clinch","126","0","0"
"18-29 years","Clinch","237","0","2"
"30-39 years","Clinch","204","1","5"
"40-49 years","Clinch","182","0","4"
"50-59 years","Clinch","178","3","20"
"60-69 years","Clinch","190","12","24"
"70-79 years","Clinch","91","10","25"
"80 & Older years","Clinch","45","9","11"
"<1 years","Clinch","12","0","0"
"Unknown years","Clinch","3","0","0"
"01-04 years","Cobb","2857","1","34"
"05-09 years","Cobb","5322","0","31"
"10-17 years","Cobb","12444","0","78"
"18-29 years","Cobb","29309","9","336"
"30-39 years","Cobb","22259","38","397"
"40-49 years","Cobb","20255","63","591"
"50-59 years","Cobb","17151","133","816"
"60-69 years","Cobb","10329","253","818"
"70-79 years","Cobb","5316","389","765"
"80 & Older years","Cobb","2909","542","709"
"<1 years","Cobb","810","0","29"
"Unknown years","Cobb","179","0","0"
"01-04 years","Coffee","179","0","2"
"05-09 years","Coffee","325","0","4"
"10-17 years","Coffee","751","0","7"
"18-29 years","Coffee","1663","1","42"
"30-39 years","Coffee","1294","6","72"
"40-49 years","Coffee","1212","16","144"
"50-59 years","Coffee","1098","24","200"
"60-69 years","Coffee","798","51","197"
"70-79 years","Coffee","426","54","172"
"80 & Older years","Coffee","211","47","109"
"<1 years","Coffee","59","0","5"
"Unknown years","Coffee","10","0","0"
"01-04 years","Colquitt","129","0","0"
"05-09 years","Colquitt","311","0","2"
"10-17 years","Colquitt","951","0","12"
"18-29 years","Colquitt","1530","1","35"
"30-39 years","Colquitt","1161","3","35"
"40-49 years","Colquitt","1087","8","50"
"50-59 years","Colquitt","1012","24","55"
"60-69 years","Colquitt","721","32","74"
"70-79 years","Colquitt","448","33","67"
"80 & Older years","Colquitt","234","39","44"
"<1 years","Colquitt","50","0","2"
"Unknown years","Colquitt","3","0","0"
"01-04 years","Columbia","357","1","3"
"05-09 years","Columbia","743","1","7"
"10-17 years","Columbia","2089","0","11"
"18-29 years","Columbia","3792","2","44"
"30-39 years","Columbia","3608","7","56"
"40-49 years","Columbia","3081","17","80"
"50-59 years","Columbia","2470","38","121"
"60-69 years","Columbia","1607","47","140"
"70-79 years","Columbia","826","70","157"
"80 & Older years","Columbia","464","93","147"
"<1 years","Columbia","115","0","7"
"Unknown years","Columbia","30","0","0"
"01-04 years","Cook","48","0","3"
"05-09 years","Cook","82","0","0"
"10-17 years","Cook","202","0","2"
"18-29 years","Cook","383","0","10"
"30-39 years","Cook","310","0","5"
"40-49 years","Cook","300","3","19"
"50-59 years","Cook","257","7","23"
"60-69 years","Cook","195","12","24"
"70-79 years","Cook","124","13","30"
"80 & Older years","Cook","82","19","17"
"<1 years","Cook","27","0","3"
"01-04 years","Coweta","453","0","3"
"05-09 years","Coweta","771","0","3"
"10-17 years","Coweta","2056","0","21"
"18-29 years","Coweta","3791","5","93"
"30-39 years","Coweta","3098","15","141"
"40-49 years","Coweta","3115","28","162"
"50-59 years","Coweta","3256","52","228"
"60-69 years","Coweta","1888","69","209"
"70-79 years","Coweta","1107","102","230"
"80 & Older years","Coweta","531","105","146"
"<1 years","Coweta","129","0","8"
"Unknown years","Coweta","14","0","0"
"01-04 years","Crawford","11","0","0"
"05-09 years","Crawford","17","0","0"
"10-17 years","Crawford","67","0","2"
"18-29 years","Crawford","186","0","4"
"30-39 years","Crawford","180","1","11"
"40-49 years","Crawford","150","3","8"
"50-59 years","Crawford","213","9","25"
"60-69 years","Crawford","174","12","25"
"70-79 years","Crawford","100","13","23"
"80 & Older years","Crawford","38","3","16"
"<1 years","Crawford","3","0","0"
"Unknown years","Crawford","1","0","0"
"01-04 years","Crisp","44","0","0"
"05-09 years","Crisp","91","0","0"
"10-17 years","Crisp","261","0","3"
"18-29 years","Crisp","424","0","15"
"30-39 years","Crisp","409","2","20"
"40-49 years","Crisp","344","4","23"
"50-59 years","Crisp","329","4","32"
"60-69 years","Crisp","279","22","50"
"70-79 years","Crisp","138","16","35"
"80 & Older years","Crisp","76","20","18"
"<1 years","Crisp","27","0","0"
"Unknown years","Crisp","65","0","0"
"01-04 years","Dade","46","0","0"
"05-09 years","Dade","107","0","0"
"10-17 years","Dade","245","0","1"
"18-29 years","Dade","475","0","2"
"30-39 years","Dade","331","0","2"
"40-49 years","Dade","368","1","10"
"50-59 years","Dade","307","6","24"
"60-69 years","Dade","246","2","14"
"70-79 years","Dade","157","11","24"
"80 & Older years","Dade","72","3","14"
"<1 years","Dade","15","0","0"
"Unknown years","Dade","18","0","2"
"01-04 years","Dawson","107","0","0"
"05-09 years","Dawson","170","0","0"
"10-17 years","Dawson","479","0","6"
"18-29 years","Dawson","1147","0","21"
"30-39 years","Dawson","965","2","26"
"40-49 years","Dawson","805","2","42"
"50-59 years","Dawson","920","9","62"
"60-69 years","Dawson","659","17","98"
"70-79 years","Dawson","402","32","73"
"80 & Older years","Dawson","159","25","40"
"<1 years","Dawson","42","0","3"
"Unknown years","Dawson","35","0","1"
"01-04 years","DeKalb","2962","0","37"
"05-09 years","DeKalb","4648","0","35"
"10-17 years","DeKalb","9736","0","124"
"18-29 years","DeKalb","27721","17","731"
"30-39 years","DeKalb","24556","30","962"
"40-49 years","DeKalb","18604","63","1040"
"50-59 years","DeKalb","15652","164","1332"
"60-69 years","DeKalb","9638","272","1407"
"70-79 years","DeKalb","4699","351","1060"
"80 & Older years","DeKalb","2551","434","737"
"<1 years","DeKalb","810","0","34"
"Unknown years","DeKalb","354","0","16"
"01-04 years","Decatur","179","0","2"
"05-09 years","Decatur","220","0","1"
"10-17 years","Decatur","481","0","1"
"18-29 years","Decatur","909","1","20"
"30-39 years","Decatur","683","1","11"
"40-49 years","Decatur","654","3","34"
"50-59 years","Decatur","549","11","47"
"60-69 years","Decatur","399","18","58"
"70-79 years","Decatur","224","24","41"
"80 & Older years","Decatur","138","24","27"
"<1 years","Decatur","62","0","0"
"Unknown years","Decatur","30","0","0"
"01-04 years","Dodge","27","0","0"
"05-09 years","Dodge","62","0","0"
"10-17 years","Dodge","204","1","2"
"18-29 years","Dodge","448","0","8"
"30-39 years","Dodge","306","2","10"
"40-49 years","Dodge","304","3","13"
"50-59 years","Dodge","288","6","23"
"60-69 years","Dodge","211","19","33"
"70-79 years","Dodge","116","18","24"
"80 & Older years","Dodge","71","15","16"
"<1 years","Dodge","12","0","0"
"Unknown years","Dodge","6","0","0"
"01-04 years","Dooly","29","0","0"
"05-09 years","Dooly","54","0","0"
"10-17 years","Dooly","143","0","1"
"18-29 years","Dooly","258","1","5"
"30-39 years","Dooly","203","0","12"
"40-49 years","Dooly","238","2","14"
"50-59 years","Dooly","227","6","22"
"60-69 years","Dooly","184","11","27"
"70-79 years","Dooly","86","10","21"
"80 & Older years","Dooly","33","9","7"
"<1 years","Dooly","10","0","0"
"Unknown years","Dooly","16","0","0"
"01-04 years","Dougherty","320","0","5"
"05-09 years","Dougherty","733","0","1"
"10-17 years","Dougherty","1776","0","17"
"18-29 years","Dougherty","2500","3","163"
"30-39 years","Dougherty","2083","9","136"
"40-49 years","Dougherty","1789","31","180"
"50-59 years","Dougherty","1613","43","238"
"60-69 years","Dougherty","1262","104","347"
"70-79 years","Dougherty","662","91","236"
"80 & Older years","Dougherty","421","128","177"
"<1 years","Dougherty","112","0","10"
"Unknown years","Dougherty","131","0","1"
"01-04 years","Douglas","596","0","8"
"05-09 years","Douglas","1089","0","10"
"10-17 years","Douglas","2840","1","27"
"18-29 years","Douglas","5307","0","73"
"30-39 years","Douglas","4581","8","113"
"40-49 years","Douglas","4760","14","177"
"50-59 years","Douglas","4089","34","233"
"60-69 years","Douglas","2269","67","246"
"70-79 years","Douglas","1088","76","187"
"80 & Older years","Douglas","489","78","137"
"<1 years","Douglas","186","0","10"
"Unknown years","Douglas","23","0","1"
"01-04 years","Early","62","0","0"
"05-09 years","Early","86","0","0"
"10-17 years","Early","295","0","0"
"18-29 years","Early","332","1","12"
"30-39 years","Early","287","1","6"
"40-49 years","Early","290","1","14"
"50-59 years","Early","284","5","18"
"60-69 years","Early","199","12","21"
"70-79 years","Early","122","20","23"
"80 & Older years","Early","65","13","19"
"<1 years","Early","12","0","0"
"Unknown years","Early","2","0","0"
"01-04 years","Echols","13","0","0"
"05-09 years","Echols","10","0","0"
"10-17 years","Echols","36","0","1"
"18-29 years","Echols","148","0","2"
"30-39 years","Echols","72","1","4"
"40-49 years","Echols","55","0","1"
"50-59 years","Echols","53","1","2"
"60-69 years","Echols","30","0","1"
"70-79 years","Echols","25","2","3"
"80 & Older years","Echols","6","1","2"
"<1 years","Echols","5","0","0"
"01-04 years","Effingham","254","0","1"
"05-09 years","Effingham","523","0","3"
"10-17 years","Effingham","1177","0","2"
"18-29 years","Effingham","1736","1","15"
"30-39 years","Effingham","1785","4","44"
"40-49 years","Effingham","1479","10","74"
"50-59 years","Effingham","1290","32","117"
"60-69 years","Effingham","840","28","123"
"70-79 years","Effingham","414","39","114"
"80 & Older years","Effingham","185","41","55"
"<1 years","Effingham","83","0","6"
"Unknown years","Effingham","27","0","0"
"01-04 years","Elbert","50","0","0"
"05-09 years","Elbert","75","0","0"
"10-17 years","Elbert","187","0","3"
"18-29 years","Elbert","465","1","7"
"30-39 years","Elbert","357","0","13"
"40-49 years","Elbert","353","1","17"
"50-59 years","Elbert","362","4","35"
"60-69 years","Elbert","312","8","43"
"70-79 years","Elbert","223","24","54"
"80 & Older years","Elbert","163","38","55"
"<1 years","Elbert","27","0","4"
"Unknown years","Elbert","4","0","0"
"01-04 years","Emanuel","73","0","2"
"05-09 years","Emanuel","121","0","1"
"10-17 years","Emanuel","370","0","3"
"18-29 years","Emanuel","638","1","5"
"30-39 years","Emanuel","521","0","19"
"40-49 years","Emanuel","510","4","17"
"50-59 years","Emanuel","433","10","40"
"60-69 years","Emanuel","334","16","37"
"70-79 years","Emanuel","203","24","37"
"80 & Older years","Emanuel","83","21","25"
"<1 years","Emanuel","18","0","1"
"Unknown years","Emanuel","11","0","1"
"01-04 years","Evans","29","0","0"
"05-09 years","Evans","68","0","0"
"10-17 years","Evans","146","0","2"
"18-29 years","Evans","277","1","3"
"30-39 years","Evans","254","0","4"
"40-49 years","Evans","214","4","22"
"50-59 years","Evans","196","6","21"
"60-69 years","Evans","127","7","24"
"70-79 years","Evans","82","16","24"
"80 & Older years","Evans","32","4","16"
"<1 years","Evans","11","0","0"
"01-04 years","Fannin","49","0","1"
"05-09 years","Fannin","96","0","0"
"10-17 years","Fannin","328","0","2"
"18-29 years","Fannin","570","0","8"
"30-39 years","Fannin","445","2","13"
"40-49 years","Fannin","512","5","19"
"50-59 years","Fannin","653","7","47"
"60-69 years","Fannin","655","21","67"
"70-79 years","Fannin","438","27","78"
"80 & Older years","Fannin","216","44","62"
"<1 years","Fannin","10","0","1"
"Unknown years","Fannin","7","0","0"
"01-04 years","Fayette","321","0","4"
"05-09 years","Fayette","616","0","4"
"10-17 years","Fayette","1678","0","13"
"18-29 years","Fayette","2803","4","38"
"30-39 years","Fayette","2088","6","57"
"40-49 years","Fayette","2582","7","95"
"50-59 years","Fayette","2551","19","164"
"60-69 years","Fayette","1797","37","155"
"70-79 years","Fayette","907","84","192"
"80 & Older years","Fayette","535","88","142"
"<1 years","Fayette","89","0","4"
"Unknown years","Fayette","20","0","0"
"01-04 years","Floyd","456","0","6"
"05-09 years","Floyd","821","0","2"
"10-17 years","Floyd","2407","1","15"
"18-29 years","Floyd","4484","4","66"
"30-39 years","Floyd","3434","8","85"
"40-49 years","Floyd","3120","18","155"
"50-59 years","Floyd","3035","46","254"
"60-69 years","Floyd","2156","64","306"
"70-79 years","Floyd","1249","98","310"
"80 & Older years","Floyd","677","104","223"
"<1 years","Floyd","189","0","8"
"Unknown years","Floyd","92","0","2"
"01-04 years","Forsyth","988","0","9"
"05-09 years","Forsyth","2280","0","3"
"10-17 years","Forsyth","5541","0","14"
"18-29 years","Forsyth","6629","0","67"
"30-39 years","Forsyth","5894","4","99"
"40-49 years","Forsyth","7276","13","187"
"50-59 years","Forsyth","6006","28","256"
"60-69 years","Forsyth","3098","48","246"
"70-79 years","Forsyth","1746","94","301"
"80 & Older years","Forsyth","1017","122","236"
"<1 years","Forsyth","214","0","7"
"Unknown years","Forsyth","310","0","1"
"01-04 years","Franklin","70","0","1"
"05-09 years","Franklin","133","0","0"
"10-17 years","Franklin","395","0","6"
"18-29 years","Franklin","808","1","16"
"30-39 years","Franklin","590","0","14"
"40-49 years","Franklin","602","2","24"
"50-59 years","Franklin","609","5","41"
"60-69 years","Franklin","504","9","51"
"70-79 years","Franklin","303","27","52"
"80 & Older years","Franklin","141","27","35"
"<1 years","Franklin","39","0","4"
"Unknown years","Franklin","45","0","0"
"01-04 years","Fulton","3910","0","58"
"05-09 years","Fulton","6444","0","43"
"10-17 years","Fulton","15160","1","137"
"18-29 years","Fulton","43001","7","885"
"30-39 years","Fulton","34739","51","1118"
