"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1002063","12871","53114"
"Male","Georgia","832887","14772","49888"
"Unknown","Georgia","14419","12","303"
"Female","Appling","1870","50","132"
"Male","Appling","1548","52","123"
"Unknown","Appling","14","0","0"
"Female","Atkinson","803","12","97"
"Male","Atkinson","651","20","93"
"Unknown","Atkinson","5","0","0"
"Female","Bacon","1161","22","90"
"Male","Bacon","1277","31","99"
"Unknown","Bacon","5","0","0"
"Female","Baker","166","5","21"
"Male","Baker","135","8","23"
"Unknown","Baker","2","0","0"
"Female","Baldwin","3968","60","178"
"Male","Baldwin","3082","117","238"
"Unknown","Baldwin","20","0","0"
"Female","Banks","1744","35","165"
"Male","Banks","1463","34","142"
"Unknown","Banks","16","0","1"
"Female","Barrow","10216","102","510"
"Male","Barrow","8558","113","441"
"Unknown","Barrow","69","0","1"
"Female","Bartow","11188","164","575"
"Male","Bartow","9575","193","589"
"Unknown","Bartow","113","1","1"
"Female","Ben Hill","1216","31","98"
"Male","Ben Hill","906","41","86"
"Unknown","Ben Hill","5","0","0"
"Female","Berrien","1074","27","56"
"Male","Berrien","874","24","48"
"Unknown","Berrien","6","0","0"
"Female","Bibb","15817","316","1411"
"Male","Bibb","11669","303","1185"
"Unknown","Bibb","254","0","2"
"Female","Bleckley","825","23","37"
"Male","Bleckley","594","18","30"
"Unknown","Bleckley","10","0","0"
"Female","Brantley","1285","36","91"
"Male","Brantley","1073","44","82"
"Unknown","Brantley","7","0","0"
"Female","Brooks","1012","23","78"
"Male","Brooks","779","35","64"
"Unknown","Brooks","6","0","0"
"Female","Bryan","3387","26","168"
"Male","Bryan","3104","41","197"
"Unknown","Bryan","5","0","0"
"Female","Bulloch","5775","58","185"
"Male","Bulloch","4478","44","153"
"Unknown","Bulloch","34","0","0"
"Female","Burke","1606","26","112"
"Male","Burke","1288","27","104"
"Unknown","Burke","10","0","1"
"Female","Butts","2247","58","108"
"Male","Butts","2290","67","133"
"Unknown","Butts","33","0","0"
"Female","Calhoun","393","14","45"
"Male","Calhoun","522","7","54"
"Unknown","Calhoun","13","0","1"
"Female","Camden","4384","42","123"
"Male","Camden","3725","44","108"
"Unknown","Camden","51","0","0"
"Female","Candler","702","17","54"
"Male","Candler","590","34","37"
"Unknown","Candler","1","0","0"
"Female","Carroll","7478","77","198"
"Male","Carroll","6463","90","218"
"Unknown","Carroll","64","0","5"
"Female","Catoosa","6217","58","186"
"Male","Catoosa","5418","49","180"
"Unknown","Catoosa","109","1","4"
"Female","Charlton","831","18","61"
"Male","Charlton","1223","26","52"
"Unknown","Charlton","10","0","0"
"Female","Chatham","27821","318","1553"
"Male","Chatham","22871","385","1441"
"Unknown","Chatham","128","0","4"
"Female","Chattahoochee","564","3","20"
"Male","Chattahoochee","5266","13","29"
"Unknown","Chattahoochee","19","0","0"
"Female","Chattooga","2736","47","141"
"Male","Chattooga","2294","54","159"
"Unknown","Chattooga","18","0","0"
"Female","Cherokee","23477","208","1041"
"Male","Cherokee","20255","285","1198"
"Unknown","Cherokee","148","0","1"
"Female","Clarke","14349","81","561"
"Male","Clarke","10966","109","497"
"Unknown","Clarke","57","0","2"
"Female","Clay","199","1","8"
"Male","Clay","142","3","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","32064","391","1593"
"Male","Clayton","23561","385","1338"
"Unknown","Clayton","297","0","6"
"Female","Clinch","712","15","47"
"Male","Clinch","631","20","44"
"Unknown","Clinch","2","0","0"
"Female","Cobb","70363","645","2282"
"Male","Cobb","58167","783","2316"
"Unknown","Cobb","610","0","6"
"Female","Coffee","4456","106","533"
"Male","Coffee","3542","93","421"
"Unknown","Coffee","28","0","0"
"Female","Colquitt","4058","60","187"
"Male","Colquitt","3560","80","189"
"Unknown","Colquitt","19","0","0"
"Female","Columbia","10236","111","388"
"Male","Columbia","8897","165","384"
"Unknown","Columbia","49","0","1"
"Female","Cook","1130","25","73"
"Male","Cook","878","29","63"
"Unknown","Cook","2","0","0"
"Female","Coweta","10827","161","651"
"Male","Coweta","9295","215","588"
"Unknown","Coweta","87","0","5"
"Female","Crawford","613","19","55"
"Male","Crawford","520","22","59"
"Unknown","Crawford","7","0","0"
