"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2952","22"
"Hispanic/Latino","American Indian/Alaska Native","143","0"
"Hispanic/Latino","Asian","308","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","199","2"
"Hispanic/Latino","Other","32672","334"
"Hispanic/Latino","Unknown","14196","16"
"Hispanic/Latino","White","43413","579"
"Non-Hispanic/Latino","African-American/Black","213998","6040"
"Non-Hispanic/Latino","American Indian/Alaska Native","378","11"
"Non-Hispanic/Latino","Asian","16287","341"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","658","13"
"Non-Hispanic/Latino","Other","11294","60"
"Non-Hispanic/Latino","Unknown","7215","45"
"Non-Hispanic/Latino","White","313061","10002"
"Unknown","African-American/Black","25469","33"
"Unknown","American Indian/Alaska Native","160","0"
"Unknown","Asian","3663","2"
"Unknown","Native Hawaiian/Pacific Islander","173","0"
"Unknown","Other","26679","25"
"Unknown","Unknown","132229","60"
"Unknown","White","39136","57"
