"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1921","US-13001","13","1","18561","177","66","10349.66","355.58","118.53","22","385","5"
"Atkinson","785","US-13003","13","3","8330","117","18","9423.77","216.09","24.01","2","238","1"
"Bacon","1289","US-13005","13","5","11404","88","28","11303.05","245.53","105.23","12","351","8"
"Baker","161","US-13007","13","7","3116","33","9","5166.88","288.83","0","0","70","0"
"Baldwin","3843","US-13009","13","9","44428","321","113","8649.95","254.34","58.52","26","658","15"
"Banks","1638","US-13011","13","11","19982","190","33","8197.38","165.15","95.09","19","177","2"
"Barrow","8754","US-13013","13","13","86383","609","132","10133.94","152.81","166.7","144","1175","4"
"Bartow","11230","US-13015","13","15","110771","828","207","10138.03","186.87","114.65","127","3379","16"
"Ben Hill","1491","US-13017","13","17","16645","154","61","8957.64","366.48","42.05","7","592","18"
"Berrien","1059","US-13019","13","19","19276","70","32","5493.88","166.01","20.75","4","776","12"
"Bibb","13352","US-13021","13","21","152150","1763","405","8775.55","266.18","60.47","92","2458","41"
"Bleckley","801","US-13023","13","23","12838","49","34","6239.29","264.84","23.37","3","650","17"
"Brantley","933","US-13025","13","25","19202","80","32","4858.87","166.65","41.66","8","680","5"
"Brooks","945","US-13027","13","27","15727","88","36","6008.77","228.91","57.23","9","444","11"
"Bryan","2732","US-13029","13","29","39137","175","36","6980.61","91.98","112.43","44","887","3"
"Bulloch","5266","US-13031","13","31","79467","218","64","6626.65","80.54","54.11","43","1521","50"
"Burke","1779","US-13033","13","33","22342","151","36","7962.58","161.13","62.66","14","787","24"
"Butts","2330","US-13035","13","35","25174","126","77","9255.58","305.87","317.79","80","789","6"
"Calhoun","447","US-13037","13","37","6317","74","15","7076.14","237.45","47.49","3","134","0"
"Camden","3211","US-13039","13","39","53924","137","30","5954.68","55.63","35.23","19","729","6"
"Candler","749","US-13043","13","43","10837","62","37","6911.51","341.42","83.05","9","192","29"
"Carroll","7418","US-13045","13","45","120119","311","131","6175.54","109.06","54.11","65","3912","109"
"Catoosa","5697","US-13047","13","47","68771","253","64","8284.02","93.06","151.23","104","625","6"
"Charlton","1096","US-13049","13","49","13251","63","25","8271.07","188.67","377.33","50","301","8"
"Chatham","20211","US-13051","13","51","292176","1624","428","6917.41","146.49","83.85","245","2918","25"
"Chattahoochee","3370","US-13053","13","53","10749","31","13","31351.75","120.94","1451.3","156","610","2"
"Chattooga","2247","US-13055","13","55","24766","180","63","9072.92","254.38","149.4","37","565","8"
"Cherokee","22395","US-13057","13","57","266617","1291","305","8399.69","114.4","109.52","292","8505","14"
"Clarke","12783","US-13059","13","59","129779","492","137","9849.82","105.56","87.07","113","2225","7"
"Clay","183","US-13061","13","61","2855","10","3","6409.81","105.08","0","0","54","0"
"Clayton","23805","US-13063","13","63","304838","1381","451","7809.07","147.95","174.19","531","2713","21"
"Clinch","737","US-13065","13","65","6656","66","25","11072.72","375.6","75.12","5","235","1"
