"measure","county","symptom date","cases","deaths","cases_cum","death_cum","moving_avg_cases","moving_avg_deaths"
"state_total","Georgia","2020-02-01","8","0","8","0","0","0"
"state_total","Georgia","2020-02-02","5","0","13","0","0","0"
"state_total","Georgia","2020-02-03","2","0","15","0","0","0"
"state_total","Georgia","2020-02-04","0","0","15","0","0","0"
"state_total","Georgia","2020-02-05","0","0","15","0","0","0"
"state_total","Georgia","2020-02-06","2","0","17","0","0","0"
"state_total","Georgia","2020-02-07","1","0","18","0","2.57142857142857","0"
"state_total","Georgia","2020-02-08","1","0","19","0","1.57142857142857","0"
"state_total","Georgia","2020-02-09","0","0","19","0","0.85714285714285","0"
"state_total","Georgia","2020-02-10","5","0","24","0","1.28571428571428","0"
"state_total","Georgia","2020-02-11","1","0","25","0","1.42857142857142","0"
"state_total","Georgia","2020-02-12","0","0","25","0","1.42857142857142","0"
"state_total","Georgia","2020-02-13","1","0","26","0","1.28571428571428","0"
"state_total","Georgia","2020-02-14","6","0","32","0","2","0"
"state_total","Georgia","2020-02-15","2","0","34","0","2.14285714285714","0"
"state_total","Georgia","2020-02-16","0","0","34","0","2.14285714285714","0"
"state_total","Georgia","2020-02-17","2","0","36","0","1.71428571428571","0"
"state_total","Georgia","2020-02-18","3","0","39","0","2","0"
"state_total","Georgia","2020-02-19","6","0","45","0","2.85714285714285","0"
"state_total","Georgia","2020-02-20","6","0","51","0","3.57142857142857","0"
"state_total","Georgia","2020-02-21","6","0","57","0","3.57142857142857","0"
"state_total","Georgia","2020-02-22","9","0","66","0","4.57142857142857","0"
"state_total","Georgia","2020-02-23","9","0","75","0","5.85714285714285","0"
"state_total","Georgia","2020-02-24","10","0","85","0","7","0"
"state_total","Georgia","2020-02-25","12","0","97","0","8.28571428571428","0"
"state_total","Georgia","2020-02-26","13","0","110","0","9.28571428571428","0"
"state_total","Georgia","2020-02-27","13","0","123","0","10.2857142857142","0"
"state_total","Georgia","2020-02-28","19","0","142","0","12.1428571428571","0"
"state_total","Georgia","2020-02-29","15","0","157","0","13","0"
"state_total","Georgia","2020-03-01","87","0","244","0","24.1428571428571","0"
"state_total","Georgia","2020-03-02","43","0","287","0","28.8571428571428","0"
"state_total","Georgia","2020-03-03","43","0","330","0","33.2857142857142","0"
"state_total","Georgia","2020-03-04","57","0","387","0","39.5714285714285","0"
"state_total","Georgia","2020-03-05","49","1","436","1","44.7142857142857","0.14285714285714"
"state_total","Georgia","2020-03-06","69","0","505","1","51.8571428571428","0.14285714285714"
"state_total","Georgia","2020-03-07","67","0","572","1","59.2857142857142","0.14285714285714"
"state_total","Georgia","2020-03-08","82","0","654","1","58.5714285714285","0.14285714285714"
"state_total","Georgia","2020-03-09","137","0","791","1","72","0.14285714285714"
"state_total","Georgia","2020-03-10","181","0","972","1","91.7142857142857","0.14285714285714"
"state_total","Georgia","2020-03-11","171","0","1143","1","108","0.14285714285714"
"state_total","Georgia","2020-03-12","204","1","1347","2","130.142857142857","0.14285714285714"
"state_total","Georgia","2020-03-13","279","0","1626","2","160.142857142857","0.14285714285714"
"state_total","Georgia","2020-03-14","234","2","1860","4","184","0.42857142857142"
"state_total","Georgia","2020-03-15","307","4","2167","8","216.142857142857","1"
"state_total","Georgia","2020-03-16","428","2","2595","10","257.714285714285","1.28571428571428"
"state_total","Georgia","2020-03-17","394","2","2989","12","288.142857142857","1.57142857142857"
"state_total","Georgia","2020-03-18","448","9","3437","21","327.714285714285","2.85714285714285"
"state_total","Georgia","2020-03-19","415","5","3852","26","357.857142857142","3.42857142857142"
"state_total","Georgia","2020-03-20","491","6","4343","32","388.142857142857","4.28571428571428"
"state_total","Georgia","2020-03-21","335","18","4678","50","402.571428571428","6.57142857142857"
"state_total","Georgia","2020-03-22","351","9","5029","59","408.857142857142","7.28571428571428"
"state_total","Georgia","2020-03-23","602","10","5631","69","433.714285714285","8.42857142857143"
"state_total","Georgia","2020-03-24","531","16","6162","85","453.285714285714","10.4285714285714"
"state_total","Georgia","2020-03-25","572","19","6734","104","471","11.8571428571428"
"state_total","Georgia","2020-03-26","502","14","7236","118","483.428571428571","13.1428571428571"
