"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1242","US-13001","13","1","18561","107","40","6691.45","215.51","167.02","31","104","1"
"Atkinson","532","US-13003","13","3","8330","73","9","6386.55","108.04","312.12","26","75","0"
"Bacon","665","US-13005","13","5","11404","52","20","5831.29","175.38","87.69","10","99","4"
"Baker","108","US-13007","13","7","3116","21","6","3465.98","192.55","160.46","5","19","0"
"Baldwin","2547","US-13009","13","9","44428","186","69","5732.87","155.31","227.33","101","175","3"
"Banks","797","US-13011","13","11","19982","95","12","3988.59","60.05","555.5","111","35","1"
"Barrow","3329","US-13013","13","13","86383","315","58","3853.77","67.14","434.11","375","284","0"
"Bartow","4641","US-13015","13","15","110771","375","101","4189.72","91.18","384.58","426","763","7"
"Ben Hill","959","US-13017","13","17","16645","96","35","5761.49","210.27","270.35","45","97","5"
"Berrien","609","US-13019","13","19","19276","30","18","3159.37","93.38","430.59","83","156","11"
"Bibb","7514","US-13021","13","21","152150","973","220","4938.55","144.59","275.39","419","348","19"
"Bleckley","551","US-13023","13","23","12838","36","30","4291.95","233.68","101.26","13","168","3"
"Brantley","556","US-13025","13","25","19202","47","18","2895.53","93.74","218.73","42","262","2"
"Brooks","636","US-13027","13","27","15727","56","26","4044","165.32","445.09","70","96","4"
"Bryan","1468","US-13029","13","29","39137","108","16","3750.93","40.88","260.62","102","80","2"
"Bulloch","3326","US-13031","13","31","79467","152","35","4185.39","44.04","124.58","99","475","21"
"Burke","1016","US-13033","13","33","22342","101","12","4547.49","53.71","205.89","46","249","3"
"Butts","915","US-13035","13","35","25174","63","45","3634.7","178.76","313.82","79","214","1"
"Calhoun","281","US-13037","13","37","6317","51","11","4448.31","174.13","237.45","15","28","0"
"Camden","1807","US-13039","13","39","53924","86","18","3351.01","33.38","354.2","191","106","2"
"Candler","581","US-13043","13","43","10837","46","27","5361.26","249.15","119.96","13","36","8"
"Carroll","4181","US-13045","13","45","120119","229","84","3480.71","69.93","289.71","348","1648","13"
