"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1852","US-13001","13","1","18561","165","61","9977.91","328.65","107.75","20","382","5"
"Atkinson","761","US-13003","13","3","8330","113","16","9135.65","192.08","48.02","4","219","1"
"Bacon","1020","US-13005","13","5","11404","76","28","8944.23","245.53","26.31","3","335","8"
"Baker","159","US-13007","13","7","3116","33","9","5102.7","288.83","0","0","63","0"
"Baldwin","3747","US-13009","13","9","44428","307","105","8433.87","236.34","78.78","35","592","12"
"Banks","1577","US-13011","13","11","19982","181","33","7892.1","165.15","180.16","36","154","1"
"Barrow","8198","US-13013","13","13","86383","566","117","9490.29","135.44","228.05","197","1010","1"
"Bartow","10489","US-13015","13","15","110771","748","188","9469.08","169.72","281.66","312","2925","14"
"Ben Hill","1472","US-13017","13","17","16645","148","55","8843.5","330.43","18.02","3","566","18"
"Berrien","1031","US-13019","13","19","19276","69","29","5348.62","150.45","108.94","21","738","12"
"Bibb","12964","US-13021","13","21","152150","1679","369","8520.54","242.52","130.79","199","2178","35"
"Bleckley","787","US-13023","13","23","12838","45","33","6130.24","257.05","70.1","9","635","16"
"Brantley","883","US-13025","13","25","19202","67","28","4598.48","145.82","88.53","17","654","4"
"Brooks","919","US-13027","13","27","15727","85","36","5843.45","228.91","133.53","21","423","8"
"Bryan","2557","US-13029","13","29","39137","170","32","6533.46","81.76","252.96","99","794","3"
"Bulloch","5114","US-13031","13","31","79467","207","54","6435.38","67.95","91.86","73","1430","43"
"Burke","1698","US-13033","13","33","22342","144","32","7600.04","143.23","138.75","31","733","22"
"Butts","2030","US-13035","13","35","25174","114","70","8063.88","278.06","206.56","52","729","6"
"Calhoun","439","US-13037","13","37","6317","72","14","6949.5","221.62","63.32","4","132","0"
"Camden","3098","US-13039","13","39","53924","119","27","5745.12","50.07","79.74","43","679","5"
"Candler","729","US-13043","13","43","10837","60","35","6726.95","322.97","36.91","4","189","26"
