"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1178060","15102","62450"
"Male","Georgia","972209","17505","58792"
"Unknown","Georgia","14280","4","376"
"Female","Appling","2009","56","146"
"Male","Appling","1672","59","139"
"Female","Atkinson","915","17","122"
"Male","Atkinson","729","25","116"
"Female","Bacon","1335","27","121"
"Male","Bacon","1400","40","114"
"Unknown","Bacon","1","0","0"
"Female","Baker","180","6","25"
"Male","Baker","149","8","23"
"Unknown","Baker","2","0","0"
"Female","Baldwin","4439","71","200"
"Male","Baldwin","3457","133","259"
"Unknown","Baldwin","23","0","0"
"Female","Banks","1997","47","197"
"Male","Banks","1654","42","162"
"Unknown","Banks","14","0","1"
"Female","Barrow","11562","118","571"
"Male","Barrow","9642","133","487"
"Unknown","Barrow","67","0","1"
"Female","Bartow","12588","181","665"
"Male","Bartow","10723","216","679"
"Unknown","Bartow","103","0","0"
"Female","Ben Hill","1274","33","104"
"Male","Ben Hill","960","42","90"
"Unknown","Ben Hill","4","0","0"
"Female","Berrien","1174","32","62"
"Male","Berrien","962","28","53"
"Unknown","Berrien","7","0","0"
"Female","Bibb","18024","353","1538"
"Male","Bibb","13212","361","1315"
"Unknown","Bibb","241","0","4"
"Female","Bleckley","899","26","44"
"Male","Bleckley","632","20","36"
"Unknown","Bleckley","8","0","0"
"Female","Brantley","1413","38","96"
"Male","Brantley","1190","54","92"
"Female","Brooks","1139","27","87"
"Male","Brooks","894","41","78"
"Unknown","Brooks","7","0","0"
"Female","Bryan","3936","32","207"
"Male","Bryan","3584","48","227"
"Unknown","Bryan","14","0","0"
"Female","Bulloch","6244","60","214"
"Male","Bulloch","4834","53","184"
"Unknown","Bulloch","5","0","0"
"Female","Burke","1729","32","129"
"Male","Burke","1386","36","124"
"Unknown","Burke","13","0","0"
"Female","Butts","2557","64","141"
"Male","Butts","2574","84","159"
"Unknown","Butts","30","0","0"
"Female","Calhoun","429","14","49"
"Male","Calhoun","592","9","57"
"Unknown","Calhoun","14","0","0"
"Female","Camden","5332","53","139"
"Male","Camden","4456","55","128"
"Unknown","Camden","17","0","0"
"Female","Candler","797","21","60"
"Male","Candler","652","37","48"
"Unknown","Candler","9","0","0"
"Female","Carroll","8375","87","217"
"Male","Carroll","7176","100","251"
"Unknown","Carroll","55","0","6"
"Female","Catoosa","7189","74","223"
"Male","Catoosa","6217","66","199"
"Unknown","Catoosa","116","0","5"
"Female","Charlton","907","19","63"
"Male","Charlton","1460","28","60"
"Unknown","Charlton","1","0","0"
"Female","Chatham","33076","377","1892"
"Male","Chatham","26930","466","1756"
"Unknown","Chatham","85","0","3"
"Female","Chattahoochee","729","3","26"
"Male","Chattahoochee","5840","14","35"
"Unknown","Chattahoochee","129","0","0"
"Female","Chattooga","3048","58","172"
"Male","Chattooga","2584","62","173"
"Unknown","Chattooga","22","0","0"
"Female","Cherokee","27116","258","1179"
"Male","Cherokee","23132","349","1326"
"Unknown","Cherokee","111","0","1"
"Female","Clarke","16160","103","764"
"Male","Clarke","12419","127","677"
"Unknown","Clarke","58","0","1"
"Female","Clay","218","1","9"
"Male","Clay","158","5","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","37492","465","1981"
"Male","Clayton","27074","473","1641"
"Unknown","Clayton","288","0","8"
"Female","Clinch","787","17","52"
"Male","Clinch","690","23","46"
"Female","Cobb","86270","788","2545"
"Male","Cobb","70296","958","2558"
"Unknown","Cobb","695","0","5"
"Female","Coffee","4713","125","617"
"Male","Coffee","3814","105","494"
"Unknown","Coffee","3","0","0"
"Female","Colquitt","4597","85","211"
"Male","Colquitt","3996","93","213"
"Unknown","Colquitt","15","0","0"
"Female","Columbia","11985","136","470"
"Male","Columbia","10751","192","463"
"Unknown","Columbia","63","0","0"
"Female","Cook","1228","28","79"
"Male","Cook","946","30","68"
"Unknown","Cook","3","0","0"
"Female","Coweta","13210","192","935"
"Male","Coweta","11215","246","854"
"Unknown","Coweta","83","0","5"
"Female","Crawford","709","21","61"
"Male","Crawford","588","29","65"
"Unknown","Crawford","6","0","0"
"Female","Crisp","1471","35","122"
"Male","Crisp","1101","36","83"
"Unknown","Crisp","38","0","0"
"Female","Dade","1472","16","53"
"Male","Dade","1359","12","52"
"Unknown","Dade","30","0","0"
"Female","Dawson","3677","40","193"
"Male","Dawson","3114","60","222"
"Unknown","Dawson","25","0","0"
"Female","DeKalb","85818","775","4812"
"Male","DeKalb","66318","841","4147"
"Unknown","DeKalb","1077","0","23"
"Female","Decatur","3231","43","149"
"Male","Decatur","2478","53","129"
"Unknown","Decatur","34","0","0"
"Female","Dodge","1113","35","71"
"Male","Dodge","1045","38","68"
"Unknown","Dodge","31","0","0"
"Female","Dooly","826","17","58"
"Male","Dooly","761","24","55"
"Unknown","Dooly","11","0","0"
"Female","Dougherty","8890","245","942"
"Male","Dougherty","6412","221","722"
"Unknown","Dougherty","208","0","1"
"Female","Douglas","17697","158","724"
"Male","Douglas","13856","180","634"
"Unknown","Douglas","136","0","1"
"Female","Early","1311","31","77"
"Male","Early","891","25","42"
