"age group","county name","cases","deaths","confirmed_case_hospitalization"
"10-17 years","Bulloch","1130","0","4"
"18-29 years","Bulloch","3948","1","21"
"30-39 years","Bulloch","1598","5","37"
"40-49 years","Bulloch","1194","7","41"
"50-59 years","Bulloch","1087","18","70"
"60-69 years","Bulloch","711","25","88"
"70-79 years","Bulloch","372","32","75"
"80 & Older years","Bulloch","186","25","54"
"<1 years","Bulloch","121","0","6"
"Unknown years","Bulloch","2","0","0"
"01-04 years","Burke","59","0","1"
"05-09 years","Burke","107","0","0"
"10-17 years","Burke","281","0","4"
"18-29 years","Burke","620","2","18"
"30-39 years","Burke","506","2","23"
"40-49 years","Burke","494","5","26"
"50-59 years","Burke","436","6","42"
"60-69 years","Burke","356","14","56"
"70-79 years","Burke","181","24","60"
"80 & Older years","Burke","61","15","23"
"<1 years","Burke","24","0","0"
"Unknown years","Burke","3","0","0"
"01-04 years","Butts","103","0","3"
"05-09 years","Butts","128","0","0"
"10-17 years","Butts","364","0","6"
"18-29 years","Butts","948","0","17"
"30-39 years","Butts","847","2","15"
"40-49 years","Butts","766","6","32"
"50-59 years","Butts","790","20","64"
"60-69 years","Butts","569","29","70"
"70-79 years","Butts","371","46","64"
"80 & Older years","Butts","227","45","26"
"<1 years","Butts","46","0","3"
"Unknown years","Butts","2","0","0"
"01-04 years","Calhoun","29","0","0"
"05-09 years","Calhoun","25","0","0"
"10-17 years","Calhoun","72","0","1"
"18-29 years","Calhoun","182","0","9"
"30-39 years","Calhoun","187","3","8"
"40-49 years","Calhoun","168","1","11"
"50-59 years","Calhoun","149","4","21"
"60-69 years","Calhoun","120","4","30"
"70-79 years","Calhoun","50","7","12"
"80 & Older years","Calhoun","45","4","14"
"<1 years","Calhoun","8","0","0"
"01-04 years","Camden","275","0","0"
"05-09 years","Camden","428","0","2"
"10-17 years","Camden","962","0","3"
"18-29 years","Camden","2175","0","13"
"30-39 years","Camden","1743","3","27"
"40-49 years","Camden","1221","10","34"
"50-59 years","Camden","1263","17","44"
"60-69 years","Camden","903","27","62"
"70-79 years","Camden","533","20","45"
"80 & Older years","Camden","209","31","35"
"<1 years","Camden","82","0","2"
"Unknown years","Camden","11","0","0"
"01-04 years","Candler","25","0","0"
"05-09 years","Candler","50","0","0"
"10-17 years","Candler","134","0","0"
"18-29 years","Candler","257","0","2"
"30-39 years","Candler","209","0","7"
"40-49 years","Candler","209","5","5"
"50-59 years","Candler","236","13","24"
"60-69 years","Candler","162","12","25"
"70-79 years","Candler","112","15","25"
"80 & Older years","Candler","46","13","19"
"<1 years","Candler","18","0","1"
"01-04 years","Carroll","308","0","4"
"05-09 years","Carroll","494","0","5"
"10-17 years","Carroll","1480","0","7"
"18-29 years","Carroll","3564","0","27"
"30-39 years","Carroll","2501","3","28"
"40-49 years","Carroll","2226","12","51"
"50-59 years","Carroll","2180","20","81"
"60-69 years","Carroll","1454","38","112"
"70-79 years","Carroll","846","51","94"
"80 & Older years","Carroll","421","63","56"
"<1 years","Carroll","116","0","2"
"Unknown years","Carroll","16","0","7"
"01-04 years","Catoosa","312","0","2"
"05-09 years","Catoosa","498","0","2"
"10-17 years","Catoosa","1326","0","3"
"18-29 years","Catoosa","2526","1","18"
"30-39 years","Catoosa","2059","2","20"
"40-49 years","Catoosa","2047","5","43"
"50-59 years","Catoosa","1923","15","70"
"60-69 years","Catoosa","1328","22","90"
"70-79 years","Catoosa","855","39","103"
"80 & Older years","Catoosa","524","56","75"
"<1 years","Catoosa","105","0","1"
"Unknown years","Catoosa","19","0","0"
"01-04 years","Charlton","40","0","0"
"05-09 years","Charlton","66","0","0"
"10-17 years","Charlton","141","0","0"
"18-29 years","Charlton","565","0","4"
"30-39 years","Charlton","464","2","5"
"40-49 years","Charlton","364","3","13"
"50-59 years","Charlton","278","5","13"
"60-69 years","Charlton","242","12","35"
"70-79 years","Charlton","136","13","32"
"80 & Older years","Charlton","54","12","21"
"<1 years","Charlton","18","0","0"
"01-04 years","Chatham","2189","0","19"
"05-09 years","Chatham","3078","1","12"
"10-17 years","Chatham","5861","0","40"
"18-29 years","Chatham","13786","8","232"
"30-39 years","Chatham","10475","27","332"
"40-49 years","Chatham","7763","48","380"
"50-59 years","Chatham","6764","97","563"
"60-69 years","Chatham","5092","174","735"
"70-79 years","Chatham","2709","230","703"
"80 & Older years","Chatham","1445","258","605"
"<1 years","Chatham","907","0","28"
"Unknown years","Chatham","22","0","2"
"01-04 years","Chattahoochee","32","0","0"
"05-09 years","Chattahoochee","70","0","0"
"10-17 years","Chattahoochee","243","0","2"
"18-29 years","Chattahoochee","5360","7","11"
"30-39 years","Chattahoochee","630","2","7"
"40-49 years","Chattahoochee","150","1","4"
"50-59 years","Chattahoochee","94","2","12"
"60-69 years","Chattahoochee","60","1","12"
"70-79 years","Chattahoochee","30","1","7"
"80 & Older years","Chattahoochee","14","3","6"
"<1 years","Chattahoochee","15","0","0"
"01-04 years","Chattooga","114","0","1"
"05-09 years","Chattooga","195","0","1"
"10-17 years","Chattooga","569","0","5"
"18-29 years","Chattooga","1001","0","13"
"30-39 years","Chattooga","834","3","16"
"40-49 years","Chattooga","831","7","42"
"50-59 years","Chattooga","835","17","54"
"60-69 years","Chattooga","610","27","72"
"70-79 years","Chattooga","393","24","84"
"80 & Older years","Chattooga","214","42","51"
"<1 years","Chattooga","54","0","5"
"Unknown years","Chattooga","4","0","1"
"01-04 years","Cherokee","1048","0","13"
"05-09 years","Cherokee","1846","0","13"
"10-17 years","Cherokee","5052","0","24"
"18-29 years","Cherokee","9283","3","152"
"30-39 years","Cherokee","7646","10","207"
"40-49 years","Cherokee","7816","16","282"
"50-59 years","Cherokee","7654","59","426"
"60-69 years","Cherokee","4921","108","484"
"70-79 years","Cherokee","3139","167","489"
"80 & Older years","Cherokee","1575","244","401"
"<1 years","Cherokee","372","0","15"
"Unknown years","Cherokee","7","0","0"
"01-04 years","Clarke","673","1","15"
"05-09 years","Clarke","933","0","14"
"10-17 years","Clarke","1831","0","33"
"18-29 years","Clarke","11893","1","174"
"30-39 years","Clarke","4135","3","162"
"40-49 years","Clarke","3084","8","167"
"50-59 years","Clarke","2504","21","198"
"60-69 years","Clarke","1727","46","231"
"70-79 years","Clarke","1079","70","256"
"80 & Older years","Clarke","515","80","180"
"<1 years","Clarke","261","0","11"
"Unknown years","Clarke","2","0","1"
"01-04 years","Clay","16","0","0"
"05-09 years","Clay","17","0","0"
"10-17 years","Clay","45","0","0"
"18-29 years","Clay","65","0","0"
"30-39 years","Clay","61","0","2"
"40-49 years","Clay","53","0","2"
"50-59 years","Clay","39","1","3"
"60-69 years","Clay","35","2","2"
"70-79 years","Clay","25","0","2"
"80 & Older years","Clay","19","3","4"
"<1 years","Clay","5","0","0"
"01-04 years","Clayton","1779","1","32"
"05-09 years","Clayton","3102","1","26"
"10-17 years","Clayton","6356","2","90"
"18-29 years","Clayton","13127","13","361"
"30-39 years","Clayton","12104","45","488"
"40-49 years","Clayton","10128","60","498"
"50-59 years","Clayton","8919","144","692"
"60-69 years","Clayton","5526","238","660"
"70-79 years","Clayton","2215","229","456"
"80 & Older years","Clayton","967","205","285"
"<1 years","Clayton","601","0","30"
"Unknown years","Clayton","30","0","12"
"01-04 years","Clinch","36","0","0"
"05-09 years","Clinch","52","0","0"
"10-17 years","Clinch","134","0","0"
"18-29 years","Clinch","263","0","3"
"30-39 years","Clinch","220","1","5"
"40-49 years","Clinch","194","0","5"
"50-59 years","Clinch","195","3","21"
"60-69 years","Clinch","211","15","27"
"70-79 years","Clinch","105","12","25"
"80 & Older years","Clinch","48","9","12"
"<1 years","Clinch","19","0","0"
"01-04 years","Cobb","3870","1","54"
"05-09 years","Cobb","6400","0","37"
"10-17 years","Cobb","14390","0","91"
"18-29 years","Cobb","33921","15","372"
"30-39 years","Cobb","27072","40","435"
"40-49 years","Cobb","24706","75","610"
"50-59 years","Cobb","21229","165","870"
"60-69 years","Cobb","13507","305","901"
"70-79 years","Cobb","7122","485","869"
"80 & Older years","Cobb","3751","660","829"
"<1 years","Cobb","1161","0","40"
"Unknown years","Cobb","132","0","0"
"01-04 years","Coffee","206","0","4"
"05-09 years","Coffee","340","0","6"
"10-17 years","Coffee","767","0","9"
"18-29 years","Coffee","1738","1","45"
"30-39 years","Coffee","1377","7","80"
"40-49 years","Coffee","1282","16","159"
"50-59 years","Coffee","1151","26","231"
"60-69 years","Coffee","864","60","234"
"70-79 years","Coffee","477","67","204"
"80 & Older years","Coffee","249","53","130"
"<1 years","Coffee","79","0","9"
"01-04 years","Colquitt","158","0","1"
"05-09 years","Colquitt","338","0","2"
"10-17 years","Colquitt","982","0","12"
"18-29 years","Colquitt","1680","1","39"
"30-39 years","Colquitt","1284","3","38"
"40-49 years","Colquitt","1198","11","53"
"50-59 years","Colquitt","1136","30","62"
"60-69 years","Colquitt","869","41","79"
"70-79 years","Colquitt","570","38","80"
"80 & Older years","Colquitt","310","54","55"
"<1 years","Colquitt","82","0","3"
"Unknown years","Colquitt","1","0","0"
"01-04 years","Columbia","468","1","7"
"05-09 years","Columbia","905","1","8"
"10-17 years","Columbia","2329","0","16"
"18-29 years","Columbia","4446","2","53"
"30-39 years","Columbia","4370","10","69"
"40-49 years","Columbia","3677","17","88"
"50-59 years","Columbia","2916","40","141"
"60-69 years","Columbia","1943","58","158"
"70-79 years","Columbia","1015","83","201"
"80 & Older years","Columbia","562","115","179"
"<1 years","Columbia","164","1","13"
"Unknown years","Columbia","4","0","0"
"01-04 years","Cook","59","0","3"
"05-09 years","Cook","83","0","0"
"10-17 years","Cook","206","0","2"
"18-29 years","Cook","408","0","10"
"30-39 years","Cook","338","0","5"
"40-49 years","Cook","314","3","20"
"50-59 years","Cook","286","7","24"
"60-69 years","Cook","213","13","28"
"70-79 years","Cook","144","15","34"
"80 & Older years","Cook","91","20","18"
"<1 years","Cook","35","0","3"
"01-04 years","Coweta","549","0","7"
"05-09 years","Coweta","884","0","9"
"10-17 years","Coweta","2290","0","25"
"18-29 years","Coweta","4453","5","137"
"30-39 years","Coweta","3767","16","186"
"40-49 years","Coweta","3763","33","223"
"50-59 years","Coweta","4033","61","332"
"60-69 years","Coweta","2458","76","307"
"70-79 years","Coweta","1468","121","336"
"80 & Older years","Coweta","660","126","215"
"<1 years","Coweta","170","0","12"
"Unknown years","Coweta","13","0","5"
"01-04 years","Crawford","15","0","0"
"05-09 years","Crawford","21","0","0"
"10-17 years","Crawford","74","0","2"
"18-29 years","Crawford","206","0","4"
"30-39 years","Crawford","194","1","11"
"40-49 years","Crawford","175","3","10"
"50-59 years","Crawford","236","13","27"
"60-69 years","Crawford","211","13","28"
"70-79 years","Crawford","117","14","25"
"80 & Older years","Crawford","51","6","19"
"<1 years","Crawford","3","0","0"
"01-04 years","Crisp","53","0","0"
"05-09 years","Crisp","98","0","0"
"10-17 years","Crisp","280","0","3"
"18-29 years","Crisp","468","2","16"
"30-39 years","Crisp","437","2","20"
"40-49 years","Crisp","374","4","25"
"50-59 years","Crisp","350","5","33"
"60-69 years","Crisp","302","22","53"
"70-79 years","Crisp","143","16","37"
"80 & Older years","Crisp","77","20","18"
"<1 years","Crisp","28","0","0"
"01-04 years","Dade","53","0","0"
"05-09 years","Dade","126","0","0"
"10-17 years","Dade","277","0","1"
"18-29 years","Dade","560","0","3"
"30-39 years","Dade","402","0","3"
"40-49 years","Dade","428","1","10"
"50-59 years","Dade","382","7","27"
"60-69 years","Dade","311","2","16"
"70-79 years","Dade","205","13","29"
"80 & Older years","Dade","89","5","16"
"<1 years","Dade","24","0","0"
"Unknown years","Dade","4","0","0"
"01-04 years","Dawson","130","0","1"
"05-09 years","Dawson","199","0","1"
"10-17 years","Dawson","534","0","7"
"18-29 years","Dawson","1294","0","21"
"30-39 years","Dawson","1086","2","29"
"40-49 years","Dawson","908","5","46"
"50-59 years","Dawson","1050","11","75"
"60-69 years","Dawson","816","21","103"
"70-79 years","Dawson","497","33","80"
"80 & Older years","Dawson","237","28","49"
"<1 years","Dawson","61","0","3"
"Unknown years","Dawson","4","0","0"
"01-04 years","DeKalb","4129","0","56"
"05-09 years","DeKalb","6133","0","45"
"10-17 years","DeKalb","11972","0","142"
"18-29 years","DeKalb","33244","19","913"
"30-39 years","DeKalb","30596","38","1145"
"40-49 years","DeKalb","23588","80","1194"
"50-59 years","DeKalb","19854","201","1551"
"60-69 years","DeKalb","12736","335","1663"
"70-79 years","DeKalb","6426","420","1296"
"80 & Older years","DeKalb","3263","522","906"
"<1 years","DeKalb","1162","1","46"
"Unknown years","DeKalb","110","0","25"
"01-04 years","Decatur","251","0","2"
"05-09 years","Decatur","294","0","1"
"10-17 years","Decatur","622","0","1"
"18-29 years","Decatur","1100","1","22"
"30-39 years","Decatur","852","1","12"
"40-49 years","Decatur","784","3","38"
"50-59 years","Decatur","707","14","56"
"60-69 years","Decatur","536","21","64"
"70-79 years","Decatur","304","31","50"
"80 & Older years","Decatur","186","25","31"
"<1 years","Decatur","104","0","1"
"Unknown years","Decatur","3","0","0"
"01-04 years","Dodge","30","0","0"
"05-09 years","Dodge","65","0","0"
"10-17 years","Dodge","211","1","2"
"18-29 years","Dodge","470","0","9"
"30-39 years","Dodge","324","2","10"
"40-49 years","Dodge","324","3","14"
"50-59 years","Dodge","311","7","23"
"60-69 years","Dodge","228","22","35"
"70-79 years","Dodge","132","20","28"
"80 & Older years","Dodge","82","18","18"
"<1 years","Dodge","12","0","0"
"01-04 years","Dooly","32","0","0"
"05-09 years","Dooly","57","0","0"
"10-17 years","Dooly","149","0","1"
"18-29 years","Dooly","273","1","5"
"30-39 years","Dooly","225","0","12"
"40-49 years","Dooly","259","2","14"
"50-59 years","Dooly","246","6","22"
"60-69 years","Dooly","208","11","27"
"70-79 years","Dooly","96","12","24"
"80 & Older years","Dooly","37","9","7"
"<1 years","Dooly","15","0","1"
"Unknown years","Dooly","1","0","0"
"01-04 years","Dougherty","412","0","5"
"05-09 years","Dougherty","876","0","1"
"10-17 years","Dougherty","2020","0","22"
"18-29 years","Dougherty","2899","4","186"
"30-39 years","Dougherty","2368","8","153"
"40-49 years","Dougherty","2056","35","194"
"50-59 years","Dougherty","1846","48","259"
"60-69 years","Dougherty","1477","118","365"
"70-79 years","Dougherty","805","107","265"
"80 & Older years","Dougherty","493","146","203"
"<1 years","Dougherty","161","0","11"
"Unknown years","Dougherty","97","0","1"
"01-04 years","Douglas","738","0","14"
"05-09 years","Douglas","1263","0","15"
"10-17 years","Douglas","3146","1","35"
"18-29 years","Douglas","6045","0","84"
"30-39 years","Douglas","5294","8","121"
"40-49 years","Douglas","5510","18","192"
"50-59 years","Douglas","4810","47","254"
"60-69 years","Douglas","2693","79","267"
"70-79 years","Douglas","1313","91","209"
"80 & Older years","Douglas","595","94","154"
"<1 years","Douglas","266","0","14"
"Unknown years","Douglas","16","0","0"
"01-04 years","Early","78","0","0"
"05-09 years","Early","95","0","0"
"10-17 years","Early","302","0","0"
"18-29 years","Early","354","1","12"
"30-39 years","Early","312","1","6"
"40-49 years","Early","311","2","15"
"50-59 years","Early","306","6","18"
"60-69 years","Early","219","12","23"
"70-79 years","Early","136","21","26"
"80 & Older years","Early","74","13","19"
"<1 years","Early","21","0","0"
"Unknown years","Early","2","0","0"
"01-04 years","Echols","16","0","0"
"05-09 years","Echols","11","0","0"
"10-17 years","Echols","37","0","2"
"18-29 years","Echols","149","0","2"
"30-39 years","Echols","72","1","4"
"40-49 years","Echols","61","0","1"
"50-59 years","Echols","59","1","2"
"60-69 years","Echols","37","0","1"
"70-79 years","Echols","25","2","3"
"80 & Older years","Echols","7","2","2"
"<1 years","Echols","6","0","0"
"01-04 years","Effingham","342","0","2"
"05-09 years","Effingham","586","0","3"
"10-17 years","Effingham","1280","0","2"
"18-29 years","Effingham","1964","1","21"
"30-39 years","Effingham","2031","5","51"
"40-49 years","Effingham","1706","10","79"
"50-59 years","Effingham","1494","34","126"
"60-69 years","Effingham","1018","29","149"
"70-79 years","Effingham","498","46","140"
"80 & Older years","Effingham","226","48","76"
"<1 years","Effingham","139","0","7"
"Unknown years","Effingham","5","0","0"
"01-04 years","Elbert","58","0","2"
"05-09 years","Elbert","79","0","0"
"10-17 years","Elbert","194","0","4"
"18-29 years","Elbert","501","2","11"
"30-39 years","Elbert","378","0","18"
"40-49 years","Elbert","373","1","23"
"50-59 years","Elbert","396","4","46"
"60-69 years","Elbert","342","11","56"
"70-79 years","Elbert","241","25","68"
"80 & Older years","Elbert","179","40","65"
"<1 years","Elbert","38","0","4"
"Unknown years","Elbert","2","0","0"
"01-04 years","Emanuel","90","0","4"
"05-09 years","Emanuel","136","0","1"
"10-17 years","Emanuel","381","0","3"
"18-29 years","Emanuel","675","1","8"
"30-39 years","Emanuel","564","1","23"
"40-49 years","Emanuel","537","4","20"
"50-59 years","Emanuel","462","10","44"
"60-69 years","Emanuel","362","18","44"
"70-79 years","Emanuel","220","25","45"
"80 & Older years","Emanuel","102","23","28"
"<1 years","Emanuel","23","0","1"
"Unknown years","Emanuel","3","0","1"
"01-04 years","Evans","27","0","0"
"05-09 years","Evans","71","0","1"
"10-17 years","Evans","156","0","3"
"18-29 years","Evans","323","0","4"
"30-39 years","Evans","283","0","5"
"40-49 years","Evans","240","4","24"
"50-59 years","Evans","218","6","23"
"60-69 years","Evans","143","9","29"
"70-79 years","Evans","90","18","28"
"80 & Older years","Evans","36","4","16"
"<1 years","Evans","14","0","0"
"01-04 years","Fannin","62","0","1"
"05-09 years","Fannin","102","0","0"
"10-17 years","Fannin","333","0","2"
"18-29 years","Fannin","625","0","8"
"30-39 years","Fannin","476","2","14"
"40-49 years","Fannin","556","5","20"
"50-59 years","Fannin","719","7","46"
"60-69 years","Fannin","736","28","82"
"70-79 years","Fannin","538","35","101"
"80 & Older years","Fannin","275","59","77"
"<1 years","Fannin","17","0","1"
"Unknown years","Fannin","3","0","0"
"01-04 years","Fayette","419","0","10"
"05-09 years","Fayette","776","0","6"
"10-17 years","Fayette","2023","0","17"
"18-29 years","Fayette","3363","5","70"
"30-39 years","Fayette","2617","6","82"
"40-49 years","Fayette","3293","8","127"
"50-59 years","Fayette","3304","25","213"
"60-69 years","Fayette","2469","42","218"
"70-79 years","Fayette","1301","100","259"
"80 & Older years","Fayette","718","109","210"
"<1 years","Fayette","112","0","8"
"Unknown years","Fayette","16","0","3"
"01-04 years","Floyd","546","0","11"
"05-09 years","Floyd","928","0","3"
"10-17 years","Floyd","2602","1","17"
"18-29 years","Floyd","4926","4","74"
"30-39 years","Floyd","3768","9","95"
"40-49 years","Floyd","3462","18","173"
"50-59 years","Floyd","3404","55","277"
"60-69 years","Floyd","2470","85","363"
"70-79 years","Floyd","1476","122","357"
"80 & Older years","Floyd","818","134","265"
"<1 years","Floyd","259","1","15"
"Unknown years","Floyd","107","0","0"
"01-04 years","Forsyth","1330","0","12"
"05-09 years","Forsyth","2762","0","5"
"10-17 years","Forsyth","6385","0","21"
"18-29 years","Forsyth","7649","1","72"
"30-39 years","Forsyth","7324","6","110"
"40-49 years","Forsyth","9045","15","208"
"50-59 years","Forsyth","7333","31","274"
"60-69 years","Forsyth","3911","57","282"
"70-79 years","Forsyth","2318","118","348"
"80 & Older years","Forsyth","1297","166","297"
"<1 years","Forsyth","306","0","8"
"Unknown years","Forsyth","39","0","0"
"01-04 years","Franklin","83","0","2"
"05-09 years","Franklin","150","0","0"
"10-17 years","Franklin","427","0","6"
"18-29 years","Franklin","872","1","17"
"30-39 years","Franklin","646","0","15"
"40-49 years","Franklin","657","4","29"
"50-59 years","Franklin","655","6","47"
"60-69 years","Franklin","548","11","57"
"70-79 years","Franklin","351","30","67"
"80 & Older years","Franklin","165","29","41"
"<1 years","Franklin","54","0","6"
"Unknown years","Franklin","6","0","0"
"01-04 years","Fulton","5348","0","81"
"05-09 years","Fulton","8282","0","58"
"10-17 years","Fulton","18054","1","161"
"18-29 years","Fulton","50968","8","1064"
"30-39 years","Fulton","42361","67","1331"
"40-49 years","Fulton","32606","80","1374"
"50-59 years","Fulton","27287","234","1956"
"60-69 years","Fulton","16640","434","1910"
"70-79 years","Fulton","8561","571","1559"
"80 & Older years","Fulton","4997","806","1369"
"<1 years","Fulton","1475","0","66"
"Unknown years","Fulton","191","0","108"
"01-04 years","Gilmer","90","0","6"
"05-09 years","Gilmer","99","0","1"
"10-17 years","Gilmer","379","0","6"
