"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2809","US-13001","13","1","18561","244","97","15133.88","522.6","64.65","12","733","10","17"
"Atkinson","1194","US-13003","13","3","8330","182","32","14333.73","384.15","60.02","5","400","5","18"
"Bacon","1964","US-13005","13","5","11404","159","52","17222.03","455.98","122.76","14","686","12","13"
"Baker","244","US-13007","13","7","3116","44","13","7830.55","417.2","32.09","1","131","1","3"
"Baldwin","5310","US-13009","13","9","44428","397","171","11951.92","384.89","31.51","14","1460","27","16"
"Banks","2480","US-13011","13","11","19982","286","61","12411.17","305.27","155.14","31","343","5","4"
"Barrow","13371","US-13013","13","13","86383","880","194","15478.74","224.58","159.75","138","1759","7","5"
"Bartow","15750","US-13015","13","15","110771","1050","319","14218.52","287.98","116.46","129","5215","45","77"
"Ben Hill","1872","US-13017","13","17","16645","181","71","11246.62","426.55","18.02","3","1374","38","61"
"Berrien","1553","US-13019","13","19","19276","96","50","8056.65","259.39","41.5","8","1957","21","34"
"Bibb","20448","US-13021","13","21","152150","2391","590","13439.37","387.78","51.92","79","5656","71","68"
"Bleckley","1106","US-13023","13","23","12838","64","40","8615.05","311.58","15.58","2","1231","44","64"
"Brantley","1902","US-13025","13","25","19202","163","77","9905.22","401","15.62","3","1238","13","31"
"Brooks","1401","US-13027","13","27","15727","134","54","8908.25","343.36","25.43","4","1040","19","25"
"Bryan","4666","US-13029","13","29","39137","330","65","11922.22","166.08","38.33","15","1687","10","15"
"Bulloch","7996","US-13031","13","31","79467","319","100","10062.04","125.84","42.79","34","3278","122","191"
"Burke","2322","US-13033","13","33","22342","195","49","10392.98","219.32","58.19","13","1451","37","29"
"Butts","3423","US-13035","13","35","25174","200","113","13597.36","448.88","87.39","22","1364","10","15"
"Calhoun","615","US-13037","13","37","6317","90","21","9735.63","332.44","31.66","2","229","0","2"
"Camden","6090","US-13039","13","39","53924","225","80","11293.67","148.36","46.36","25","1981","17","35"
"Candler","1112","US-13043","13","43","10837","85","49","10261.14","452.15","0","0","452","41","37"
"Carroll","10228","US-13045","13","45","120119","393","161","8514.89","134.03","92.41","111","6487","195","284"
"Catoosa","8626","US-13047","13","47","68771","320","98","12543.08","142.5","110.51","76","1236","24","30"
"Charlton","1748","US-13049","13","49","13251","108","43","13191.46","324.5","60.37","8","528","13","18"
"Chatham","33573","US-13051","13","51","292176","2691","668","11490.68","228.63","61.95","181","5672","52","57"
"Chattahoochee","5384","US-13053","13","53","10749","42","16","50088.38","148.85","651.22","70","764","5","4"
"Chattooga","3744","US-13055","13","55","24766","258","91","15117.5","367.44","113.06","28","947","17","20"
"Cherokee","32142","US-13057","13","57","266617","2042","454","12055.5","170.28","103.89","277","12601","28","44"
