"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1336","US-13001","13","1","18561","118","41","7197.89","220.89","479.5","89","154","1"
"Atkinson","571","US-13003","13","3","8330","84","9","6854.74","108.04","396.16","33","111","0"
"Bacon","712","US-13005","13","5","11404","54","21","6243.42","184.15","385.83","44","154","4"
"Baker","117","US-13007","13","7","3116","24","6","3754.81","192.55","288.83","9","25","0"
"Baldwin","2707","US-13009","13","9","44428","205","70","6093","157.56","321.87","143","207","3"
"Banks","1003","US-13011","13","11","19982","121","17","5019.52","85.08","880.79","176","65","1"
"Barrow","4081","US-13013","13","13","86383","352","61","4724.31","70.62","779.09","673","382","0"
"Bartow","5616","US-13015","13","15","110771","426","105","5069.92","94.79","753.81","835","1087","7"
"Ben Hill","1105","US-13017","13","17","16645","113","36","6638.63","216.28","799.04","133","201","5"
"Berrien","700","US-13019","13","19","19276","34","19","3631.46","98.57","451.34","87","230","11"
"Bibb","8404","US-13021","13","21","152150","1068","233","5523.5","153.14","547.49","833","514","20"
"Bleckley","599","US-13023","13","23","12838","37","30","4665.84","233.68","311.58","40","229","3"
"Brantley","608","US-13025","13","25","19202","51","18","3166.34","93.74","255.18","49","312","1"
"Brooks","712","US-13027","13","27","15727","60","26","4527.25","165.32","432.38","68","169","4"
"Bryan","1613","US-13029","13","29","39137","113","17","4121.42","43.44","347.5","136","107","2"
"Bulloch","3511","US-13031","13","31","79467","156","35","4418.19","44.04","213.93","170","556","21"
"Burke","1088","US-13033","13","33","22342","108","14","4869.75","62.66","281.98","63","342","3"
"Butts","1106","US-13035","13","35","25174","75","46","4393.42","182.73","730.91","184","316","1"
"Calhoun","313","US-13037","13","37","6317","55","11","4954.88","174.13","316.61","20","39","0"
"Camden","2017","US-13039","13","39","53924","92","18","3740.45","33.38","382.02","206","175","3"
