"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1322","US-13001","13","1","18561","115","41","7122.46","220.89","425.62","79","155","1"
"Atkinson","568","US-13003","13","3","8330","84","9","6818.73","108.04","396.16","33","109","0"
"Bacon","706","US-13005","13","5","11404","53","20","6190.81","175.38","359.52","41","151","4"
"Baker","116","US-13007","13","7","3116","24","6","3722.72","192.55","256.74","8","25","0"
"Baldwin","2691","US-13009","13","9","44428","203","70","6056.99","157.56","310.61","138","208","3"
"Banks","980","US-13011","13","11","19982","119","16","4904.41","80.07","860.77","172","62","1"
"Barrow","4006","US-13013","13","13","86383","351","61","4637.49","70.62","757.09","654","376","0"
"Bartow","5530","US-13015","13","15","110771","423","105","4992.28","94.79","750.2","831","1069","7"
"Ben Hill","1095","US-13017","13","17","16645","110","36","6578.55","216.28","805.05","134","185","5"
"Berrien","685","US-13019","13","19","19276","34","19","3553.64","98.57","394.27","76","224","11"
"Bibb","8335","US-13021","13","21","152150","1066","230","5478.15","151.17","533.68","812","501","20"
"Bleckley","592","US-13023","13","23","12838","37","30","4611.31","233.68","319.36","41","218","3"
"Brantley","602","US-13025","13","25","19202","51","18","3135.09","93.74","244.77","47","312","1"
"Brooks","706","US-13027","13","27","15727","60","26","4489.1","165.32","445.09","70","166","4"
"Bryan","1599","US-13029","13","29","39137","111","17","4085.65","43.44","329.61","129","107","2"
"Bulloch","3496","US-13031","13","31","79467","156","35","4399.31","44.04","213.93","170","549","21"
"Burke","1081","US-13033","13","33","22342","108","14","4838.42","62.66","286.46","64","338","3"
"Butts","1098","US-13035","13","35","25174","74","46","4361.64","182.73","726.94","183","306","1"
"Calhoun","313","US-13037","13","37","6317","55","11","4954.88","174.13","427.42","27","39","0"
"Camden","1998","US-13039","13","39","53924","92","18","3705.21","33.38","363.47","196","172","3"
"Candler","589","US-13043","13","43","10837","49","28","5435.08","258.37","101.5","11","44","8"
"Carroll","4754","US-13045","13","45","120119","238","89","3957.74","74.09","478.69","575","2018","19"
"Catoosa","2705","US-13047","13","47","68771","135","34","3933.34","49.44","743.05","511","106","1"
"Charlton","769","US-13049","13","49","13251","43","11","5803.34","83.01","482.98","64","139","8"
"Chatham","11718","US-13051","13","51","292176","972","217","4010.6","74.27","321.72","940","462","9"
"Chattahoochee","2128","US-13053","13","53","10749","17","1","19797.19","9.3","1116.38","120","35","2"
"Chattooga","1357","US-13055","13","55","24766","93","38","5479.29","153.44","767.18","190","179","3"
"Cherokee","10827","US-13057","13","57","266617","720","119","4060.88","44.63","504.09","1344","2484","4"
"Clarke","7686","US-13059","13","59","129779","305","58","5922.38","44.69","604.87","785","1445","2"
"Clay","137","US-13061","13","61","2855","9","3","4798.6","105.08","280.21","8","26","0"
"Clayton","11715","US-13063","13","63","304838","831","205","3843.02","67.25","536.35","1635","906","10"
"Clinch","511","US-13065","13","65","6656","42","14","7677.28","210.34","240.38","16","49","0"
"Cobb","31565","US-13067","13","67","790588","2270","525","3992.6","66.41","543.27","4295","5420","19"
"Coffee","3038","US-13069","13","69","43042","427","73","7058.22","169.6","782.96","337","540","9"
"Colquitt","2409","US-13071","13","71","45393","179","44","5306.99","96.93","315.03","143","460","7"
"Columbia","6330","US-13073","13","73","158631","258","83","3990.39","52.32","503.68","799","1817","10"
"Cook","891","US-13075","13","75","17437","80","20","5109.82","114.7","476","83","166","2"
"Coweta","4362","US-13077","13","77","152001","196","72","2869.72","47.37","407.89","620","2575","5"
"Crawford","282","US-13079","13","79","12228","35","7","2306.18","57.25","327.12","40","45","1"
"Crisp","875","US-13081","13","81","22289","108","26","3925.7","116.65","664","148","308","10"
