"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1857","12"
"Hispanic/Latino","American Indian/Alaska Native","93","0"
"Hispanic/Latino","Asian","187","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","146","0"
"Hispanic/Latino","Other","23504","217"
"Hispanic/Latino","Unknown","10607","4"
"Hispanic/Latino","White","31700","383"
"Non-Hispanic/Latino","African-American/Black","140708","3767"
"Non-Hispanic/Latino","American Indian/Alaska Native","275","10"
"Non-Hispanic/Latino","Asian","9811","179"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","442","6"
"Non-Hispanic/Latino","Other","6620","23"
"Non-Hispanic/Latino","Unknown","5981","25"
"Non-Hispanic/Latino","White","204161","5480"
"Unknown","African-American/Black","20322","20"
"Unknown","American Indian/Alaska Native","114","0"
"Unknown","Asian","2490","0"
"Unknown","Native Hawaiian/Pacific Islander","140","0"
"Unknown","Other","14118","11"
"Unknown","Unknown","115573","24"
"Unknown","White","31398","19"
